,A,B,D2
2685,0.007202445636595223,0.5457866174837934,0.5
2686,0.3015088551891092,0.583602119492125,0.6883691474795341
2687,0.006426897855583369,0.5354526790571189,0.6028370186686516
2688,0.12453879039503879,0.5969025775271198,0.6953738689422607
2689,0.004460070254047488,0.5907708801802445,0.5664617018774152
2690,0.005569102779390267,0.5851552322565761,0.627276074141264
2691,0.10573066788815666,0.6009043080742914,0.6062117367982864
2692,0.35494431555839934,0.5556478436520462,0.5
2693,0.4473164138746446,0.5615181549230759,0.5
2694,0.00394219507883764,0.5546322641928282,0.7283959860603014
2695,0.0356397513462825,0.59028454570121,0.5731596769765019
2696,0.009475277018670347,0.5481537633505639,0.304497167468071
2697,0.005417177152305164,0.5637441807773034,0.6003807485103607
2698,0.00604014993243529,0.5730946184580571,0.5905986055731773
2699,0.006176706705143253,0.5630344328815804,0.5
2700,0.004898353310463621,0.5818511263881743,0.5939869483311971
2701,0.2749574827097325,0.5856342517256614,0.5645026341080666
2702,0.005444482139134177,0.5789861366432567,0.5
2703,0.038287314566890496,0.5676549668448203,0.5
2704,0.007603044962386951,0.5568735462515725,0.5
2705,0.009475431778648513,0.560575088042712,0.0
2706,0.00496409075070825,0.5700422890704381,0.5399866960942745
2707,0.007602835180978151,0.5535061235224991,0.5
2708,0.007602709727703938,0.5552854000471353,0.5
2709,0.006426797327162781,0.5374083867930617,0.0
2710,0.007201925566652445,0.5525732468164727,0.535910920239985
2711,0.005478860759340565,0.5694519891365574,0.612720213830471
2712,0.006764855220181554,0.5624131244397539,0.28087871335446835
2713,0.006426797197069289,0.533891925259335,0.5
2714,0.00760277825916611,0.5547700244587801,0.0
2715,0.0044221997580268235,0.5654677862517596,0.741166889667511
2716,0.006564205386748068,0.5671287073225916,0.5
2717,0.005106686594392729,0.560697636419111,0.681382343173027
2718,0.006230437869924832,0.555761751872825,0.3328983634710312
2719,0.006940730977364584,0.5569653958423647,0.5
2720,0.006105467368866302,0.559012413238203,0.5
2721,0.00539374585743313,0.5480778625069632,0.5
2722,0.006105454396238219,0.5480775368892805,0.5830981060862541
2723,0.01247631233994051,0.5463773077113636,0.5
2724,0.004840397208840552,0.5357092137974087,0.5
2725,0.008258993323027597,0.5575414195702151,0.5
2726,0.009475312494506727,0.5486512482343672,0.5
2727,0.00825902468263573,0.5413994506447531,0.5
2728,0.004840378654141664,0.5215660289980165,0.5
2729,0.006230438761820167,0.5382181485497658,0.5
2730,0.008259032842912406,0.5446537879254479,0.5
2731,0.008259016993835577,0.5275469339276981,0.5
2732,0.005405687412988969,0.5490796595523997,0.5
2733,0.008259048316759277,0.5397662742706048,0.5
2734,0.004204747801097142,0.561433472668667,0.5
2735,0.008589289293727487,0.5374082014569035,0.5
2736,0.004858029402993069,0.5696757090490696,0.5
2737,0.21996804912268542,0.5824601944347837,0.8042429983615875
2738,0.2559730761387886,0.5970495788188002,0.6392140729973713
2739,0.004267400584086367,0.5995255633181811,0.7079446837306023
2740,0.28464416507932333,0.5715057167784212,0.5
2741,0.5009222903017764,0.5657269778990671,0.6061872839927673
2742,0.999125927610536,0.5443290015656774,0.0
2743,0.014844429459538677,0.559143761805985,0.5
2744,0.22303705065950674,0.5875126688731781,0.6325437476237615
2745,0.32037320696018423,0.6023704289082363,0.6198372963283744
2746,0.23531773750343388,0.5655040581399521,0.5894369995221496
2747,0.2615088237398333,0.5758701484941107,0.562378890812397
2748,0.18152373278260203,0.5521351315956917,0.5
2749,0.01071731987994562,0.550534375514319,0.5
2750,0.012798323490777141,0.5555072948027686,0.5945054814219475
2751,0.016386870829452227,0.5497709680571523,0.5
2752,0.01275142681668473,0.544653630875753,0.33104122430086136
2753,0.01284022924811723,0.5357096042132923,0.5
2754,0.016387607870389398,0.5563956690163675,0.5
2755,0.012751436370130986,0.5571608298419279,0.5
2756,0.004804736845129942,0.60266539679106,0.6738859368488193
2757,0.6942706415176774,0.5643256270817683,0.5
2758,0.006558300505108305,0.577043667188118,0.7289467751979828
2759,0.4490368196804333,0.5445980654714088,0.5
2760,0.0049585868615696915,0.5591570486925466,0.2976401951164007
2761,0.5013763655412782,0.5374067742630282,0.5
2762,0.004717267844603135,0.5547083229685399,0.5
2763,0.20835189952621092,0.5661711656895986,0.5
2764,0.30455986338233665,0.566180909627346,0.5
2765,0.006211110973977307,0.5464644835105258,0.5
2766,0.005955946932312606,0.5575868822725137,0.595086332410574
2767,0.46936015074658066,0.5929728326934187,0.5780587024986744
2768,0.2275172153293663,0.5632256067713305,0.6574172079563141
2769,0.005951867900297225,0.5786467095399582,0.5
2770,0.44898225660384206,0.5498457887564112,0.3712463714182377
2771,0.715242923744082,0.5793775970683647,0.6322276592254639
2772,0.3732105139908568,0.5815161684137364,0.645223026474317
2773,0.00648814688017485,0.5497714729545315,0.5
2774,0.5013767700811836,0.5469568033980834,0.5
2775,0.009070246011370742,0.5568145281955382,0.0
2776,0.007071004885311427,0.5432792232646262,0.5
2777,0.004643756124411369,0.5524193202014884,0.5
2778,0.6768398560055707,0.5761372172577582,0.7232788801193237
2779,0.00551730972349318,0.5689892283499652,0.5
2780,0.00487769313827513,0.5655099616652058,0.6111661195755005
2781,0.5781140264535474,0.5450338426698391,0.31383736431598663
2782,0.0037355814924874275,0.5696012747433035,0.5
2783,0.005319665126502504,0.583170225859738,0.7583079934120178
2784,0.007982132322403968,0.558271149184119,0.5
2785,0.007409284280473716,0.5550290420066458,0.5
2786,0.005955984906105716,0.5548104576956538,0.5
2787,0.016624589815826818,0.5576278966714406,0.5
2788,0.012791627982986609,0.5780640961813001,0.5
2789,0.12478152321987557,0.577824799962448,0.6215845867991447
2790,0.136875669103792,0.5677274789332438,0.6055024638772011
2791,0.0146277793715196,0.5593522929972778,0.5
2792,0.18567046955817434,0.5812379134375399,0.5782289896160364
2793,0.011913618860449948,0.5660292316708492,0.5308202477172017
2794,0.06937634524417757,0.5817704374564778,0.6546198427677155
2795,0.20879107697233446,0.5639477475747583,0.6744396574795246
2796,0.017636776106809915,0.5426132004954567,0.5
2797,0.01207063202763059,0.5516041733940775,0.6685197725892067
2798,0.012823105755043196,0.580174087176615,0.5970296263694763
2799,0.13177462149982355,0.5901066654311529,0.6333437437812487
2800,0.01699465787709087,0.550735054568363,0.477471724152565
2801,0.013035699492560338,0.5581916775332867,0.5
2802,0.013962807946470313,0.5697714083645657,0.6644164323806763
2803,0.014203583184747015,0.571336756788723,0.7008550763130188
2804,0.014457013104769767,0.5582721415067572,0.5516053885221481
2805,0.010608501172883367,0.556283275511224,0.5
2806,0.0679288532104303,0.5712220517443127,0.5
2807,0.1527883098780014,0.5791601191674123,0.30466144904494286
2808,0.017641462676644237,0.5382198795900887,0.6388899087905884
2809,0.011818055120597526,0.5681016592662644,0.3212476670742035
2810,0.01255109737393123,0.5929776724064209,0.6651105843484402
2811,0.014843998642244505,0.5462577889094321,0.5
2812,0.010945082330160227,0.5693296658210125,0.6110244169831276
2813,0.010932751300022914,0.5497716690058723,0.5
2814,0.015201430924574821,0.5599427915115645,0.33324600383639336
2815,0.011722656790824404,0.5729446165897878,0.6419082283973694
2816,0.013363987148154455,0.5626504316870498,0.6530263125896454
2817,0.0134940323054753,0.5952660057964027,0.5
2818,0.013854038899908772,0.561863313532388,0.6368609964847565
2819,0.015000663595176378,0.5457871757466058,0.5
2820,0.011817290353135501,0.563994950435367,0.5192723013460636
2821,0.014780164951687214,0.5405057572275216,0.5
2822,0.01662690141697276,0.5682036821026598,0.5
2823,0.0150389785048477,0.5696011969170814,0.5
2824,0.007308952285320247,0.5677089922750839,0.6500936225056648
2825,0.15654796327572318,0.6012116671767087,0.6760276194129671
2826,0.30524038560758004,0.5944792398574278,0.6366202048957348
2827,0.014794075442617793,0.5585581182714271,0.5
2828,0.0450198183838586,0.5958050643025671,0.6966148912906647
2829,0.0792383828162515,0.5746272991104362,0.5682649463415146
2830,0.011382999775443103,0.545649775509617,0.5
2831,0.008605252017636733,0.5445618072780714,0.5
2832,0.016595187593897887,0.5521455228941622,0.2920146510004997
2833,0.03951441559063662,0.5907331329595797,0.6040290941794714
2834,0.09472189814934184,0.5825276179764407,0.6380332885310054
2835,0.0267751340625888,0.5354514105762449,0.5406292267143726
2836,0.006963025649839194,0.5624686800239265,0.7774608731269836
2837,0.1594434554397085,0.5928182990401608,0.5897289806356033
2838,0.10364753017215089,0.5382163395328253,0.5
2839,0.010309269047697134,0.5597810036577968,0.6224405169487
2840,0.009833801036714274,0.5850842644304189,0.5879065666037301
2841,0.006989078029592144,0.5670321594367834,0.5
2842,0.006243187705920028,0.5476058119651492,0.48841916024684906
2843,0.008234464651271312,0.5538083628831186,0.5
2844,0.4380031883630656,0.5920582245104388,0.6188980142275492
2845,0.505606326070441,0.5908709270325085,0.5985750602558255
2846,0.5619854643013765,0.5894455816770535,0.6437124889343977
2847,0.36281572572730525,0.5795065467013503,0.6209805309772491
2848,0.20515354283572695,0.5783711034444698,0.6384626887738705
2849,0.38056089513814073,0.560589395525326,0.5
2850,0.20397621093598783,0.5791908019865437,0.3620845302939415
2851,0.006572226857551766,0.575563032715827,0.6299735233187675
2852,0.005805670781934724,0.5631034141891487,0.58244489133358
2853,0.004393053326186447,0.578102618160215,0.6495043337345123
2854,0.006420779639904839,0.5419296071463585,0.5
2855,0.005726396539535772,0.5591110910909803,0.603386826813221
2856,0.0064075436205208725,0.5453447693990845,0.0
2857,0.0056502029335416815,0.5503226089289737,0.322149183601141
2858,0.007172104943054647,0.5457893402365088,0.5
2859,0.6404389441136275,0.5753940145758296,0.6293060332536697
2860,0.00491315816655602,0.5698674813390895,0.6229836717247963
2861,0.006332427592788181,0.5439274996363554,0.5
2862,0.0038734616934169575,0.5556317197092216,0.5
2863,0.004676607743017147,0.5677747950921914,0.7255052328109741
2864,0.00622775545947063,0.5566556038939806,0.31567564606666565
2865,0.006276128793407332,0.5592477779029457,0.554610226303339
2866,0.0064284383386016275,0.5471988045578344,0.6182363480329514
2867,0.006439502085488713,0.5813076284681837,0.585724338889122
2868,0.005131651508846646,0.5529999918111979,0.5
2869,0.0065116273366901956,0.5719700837165191,0.5
2870,0.00602493768539869,0.5708364313921968,0.5931471213698387
2871,0.49003971679837766,0.5773785871238273,0.5
2872,0.007682742376758034,0.5540448935476195,0.6149589419364929
2873,0.006296223997911188,0.5511828362210625,0.5
2874,0.0076827579753651065,0.538798699671464,0.5437350161373615
2875,0.00930266437733851,0.520001844059407,0.6168273612856865
2876,0.006407505980742245,0.5275484097221926,0.5
2877,0.009302003431129635,0.5290437818364452,0.6196366995573044
2878,0.29355500547575664,0.5634363424922291,0.6975809931755066
2879,0.009301570626942812,0.5329370334534267,0.5
2880,0.006592378532127463,0.5617459398411179,0.5
2881,0.9997579795720738,0.5930208588886403,0.0
2882,0.004366667951511527,0.5911791698492246,0.5207466520369053
2883,0.008375491182702866,0.5490749793195617,0.5
2884,0.5007182645779288,0.543914434534075,0.5646211728453636
2885,0.004583352118434747,0.5727577545812967,0.572739738660554
2886,0.29093987903468865,0.5721829206067133,0.5
2887,0.3037147032524299,0.5835264858051138,0.5635005496442318
2888,0.005013768768234561,0.5637541331948275,0.5
2889,0.830949544371234,0.5739465478821983,0.5
2890,0.40954792947429464,0.5617043368890364,0.5
2891,0.23210855932497376,0.5831669498553742,0.6022116392850876
2892,0.006189000999516248,0.5697384091634802,0.33574193716049194
2893,0.004586032189977884,0.5726546834966002,0.6348941922187805
2894,0.008375474581226006,0.5491506858639694,0.5
2895,0.005782870849746269,0.5329368513955561,0.0
2896,0.2909639884221027,0.5700232360547374,0.5
2897,0.006588426501293321,0.5688671977086702,0.28291426226496696
2898,0.00837544747408514,0.5288907015306068,0.0
2899,0.008375427169455274,0.5568140044009326,0.5
2900,0.5014615008375614,0.5799009017814564,0.7344079166650772
2901,0.00516229286594605,0.5706820671896348,0.5
2902,0.2704236120526544,0.5516841481931853,0.5
2903,0.5781169650801833,0.531943422646993,0.0
2904,0.005839733519785728,0.5778207332540747,0.575583815574646
2905,0.5013649460898485,0.5357113311272613,0.5
2906,0.380645718441075,0.5659826802022413,0.6360289752483368
2907,0.005268213921868714,0.5497713026925678,0.5
2908,0.007070653174554464,0.5539489782077356,0.5
2909,0.007070806027895338,0.5579820990912672,0.6643218696117401
2910,0.41086731427203516,0.5563945030659685,0.28213486820459366
2911,0.007981893248209415,0.5429797432900304,0.5
2912,0.5781175301699555,0.5474806944440089,0.5
2913,0.7552680464158718,0.5508332837605561,0.5
2914,0.1261503457473081,0.5895246071946931,0.6882422566413879
2915,0.43845593258532944,0.5898455034157846,0.6717703714966774
2916,0.180670337543142,0.5838822832104603,0.6288476337989172
2917,0.013680108716309203,0.5650576894807003,0.5
2918,0.019320312162598996,0.5630905220866173,0.5
2919,0.3297123063960392,0.570136189085816,0.5
2920,0.23174308595109194,0.5649316885631628,0.5
2921,0.6334250971865331,0.5547493514224906,0.5701693743467331
2922,0.2138784478377912,0.5682132581014536,0.6591560766100883
2923,0.004891384738994087,0.5570469627775427,0.5
2924,0.003873462541646222,0.5329382986349974,0.5
2925,0.3564934825126972,0.5736748502533265,0.5322832986712456
2926,0.008234359173101558,0.5329366374957639,0.5
2927,0.0076827384020693446,0.5390019674107153,0.5
2928,0.7519796519710013,0.5727132831705918,0.5
2929,0.19545915772865452,0.5567084514673813,0.5
2930,0.04386744245065155,0.5819262795225161,0.6492865458130836
2931,0.17713067542963257,0.5997970218285611,0.5870176864167055
2932,0.02163186857279953,0.5548470676092946,0.5
2933,0.0693142620894378,0.5784678245087119,0.5758002325892448
2934,0.09287479975240875,0.5535156714424408,0.6678017824888229
2935,0.010964173259183974,0.592989332453238,0.6520804627798498
2936,0.018944167008460577,0.5298380913670844,0.5
2937,0.012511189503580655,0.5587493460115305,0.5
2938,0.015405990558177818,0.5357075143562817,0.5
2939,0.014389664880280373,0.5516592189710627,0.5
2940,0.09130936690662228,0.5971904633473988,0.6532990723848343
2941,0.12108092312427554,0.5560491313487739,0.3091271724551916
2942,0.012072178545027845,0.5718042745494417,0.5
2943,0.02655751659889405,0.5867394048611968,0.5
2944,0.44154155523614635,0.5457046405697155,0.6466504484415054
2945,0.31518791337455965,0.5636615266824894,0.5
2946,0.015617508345084019,0.5604313323011381,0.6866116300225258
2947,0.5233074345047672,0.5586118575501544,0.5
2948,0.02353955753206094,0.5857318304027667,0.5843534221251806
2949,0.2235093884793462,0.5729839308993938,0.5
2950,0.192649069345868,0.5729509915203601,0.5
2951,0.02280321577490585,0.5542868772329245,0.5
2952,0.012604297293707267,0.5418534430296599,0.0
2953,0.12967418236171158,0.5918258726552519,0.6216690681874752
2954,0.018194094753131496,0.5432782892855911,0.5
2955,0.3929338604703112,0.5852907475661037,0.7564577162265778
2956,0.07999273532966444,0.5744012481219947,0.5990084055811167
2957,0.1135763303717291,0.560170113011305,0.5
2958,0.014619672340870249,0.5589387375352568,0.5
2959,0.25418770162311644,0.5884876766038168,0.6033293176442385
2960,0.12339486124522014,0.5643836172817318,0.5226180553436279
2961,0.21428671845781067,0.5816196609657415,0.5867316946387291
2962,0.07171399381399646,0.5795484303613072,0.5913583065072695
2963,0.016454132334209448,0.5653171434946157,0.5
2964,0.4175588024309722,0.5966312589011589,0.5806298367679119
2965,0.27030755696156894,0.592308508118723,0.6473625128467878
2966,0.552276389047193,0.5814049273964034,0.5
2967,0.5466132332083121,0.579591216215663,0.5842893421649933
2968,0.07679132470302508,0.5828766568188916,0.5873498320579529
2969,0.10340469417707132,0.5677104208876813,0.5566364340484142
2970,0.6130467390814767,0.5757504298084476,0.5
2971,0.01819408209642348,0.5348170541313515,0.5
2972,0.017076772999855327,0.5439291382777361,0.5
2973,0.14832115022017212,0.5390003694417664,0.5
2974,0.16981063839002797,0.5720316553308118,0.0
2975,0.1697352229910627,0.5565052106320685,0.5
2976,0.6246550720226668,0.5532661529501789,0.5
2977,0.27533335851913154,0.5830866094453229,0.6084511950612068
2978,0.23807748649302174,0.6052414332989767,0.5948586203157902
2979,0.014397490038033589,0.5469564277558292,0.5
2980,0.0166142575334709,0.5792092115933632,0.5
2981,0.41878199085359613,0.5528705965167452,0.5
2982,0.019811544855130703,0.5374035613077508,0.5
2983,0.25933290246646434,0.5887758893455121,0.0
2984,0.010152643147588014,0.563302772808668,0.31426746398210526
2985,0.11768611439161458,0.5417913836803583,0.7306169271469116
2986,0.26368205469663086,0.5994576988266891,0.5947045902056354
2987,0.17548569762659638,0.5615726085448378,0.3343213424086571
2988,0.011024702108508144,0.5263247347563329,0.5
2989,0.016321777012498373,0.5710764896497527,0.6784205287694931
2990,0.010120470822479799,0.5785399970610903,0.6009228775898615
2991,0.014369781092134937,0.555642326304636,0.5
2992,0.011216830659146138,0.5696554997231208,0.3177894204854965
2993,0.013632474493230462,0.5463826906137709,0.5
2994,0.018581202122173845,0.5568890810457416,0.5776640921831131
2995,0.4464357963242508,0.5586754836890044,0.0
2996,0.20723055144159241,0.5568737671294319,0.5
2997,0.012349527009972161,0.5486295052150028,0.571442998945713
2998,0.007931037142825503,0.5882496321004517,0.6218743268400431
2999,0.144619269385306,0.6142232182835202,0.6920913512056523
3000,0.0611297590701253,0.5761578030778463,0.6272158473730087
3001,0.2261174954120262,0.5684329523124843,0.3190515711903572
3002,0.01292753630646093,0.5862472861857455,0.5980880223214626
3003,0.2868924657411218,0.5205015024308312,0.0
3004,0.014057183836871379,0.5887337061646548,0.5864591747522354
3005,0.01497379238795582,0.5720169356372948,0.6673829108476639
3006,0.011754024198281643,0.5720935728639198,0.6343175396323204
3007,0.01256944118307568,0.5757555819634268,0.5135834570974112
3008,0.0190847283950506,0.6187215518104906,0.6356094315648079
3009,0.01605254939227263,0.5616260572879015,0.5
3010,0.11379954250378277,0.599108398073628,0.5964716445887461
3011,0.013556766014266142,0.5643470886877945,0.5
3012,0.015037460156175242,0.5843585318719369,0.6394368410110474
3013,0.013668002804470558,0.5616826529897082,0.5
3014,0.4439039619126024,0.5516594941047126,0.5
3015,0.24805838019586757,0.5765050480992809,0.571126077324152
3016,0.39730333173048904,0.5846300671007812,0.6620777348677317
3017,0.2165051033798906,0.5760358284168526,0.7004004269838333
3018,0.5205484908147046,0.6062818838834899,0.6019141890362583
3019,0.6793388692470048,0.5836155899514412,0.7622627541422844
3020,0.05036330626681529,0.541161667768523,0.6123154163360596
3021,0.33222882975144574,0.5564925907471941,0.594896100461483
3022,0.40559359898904424,0.5689538496394593,0.32157765328884125
3023,0.004928489012969162,0.5836516361245474,0.6250494159758091
3024,0.15867128884090198,0.5843281281777047,0.6685778982937336
3025,0.30098738467126285,0.5629954198376029,0.5
3026,0.7534811291611,0.5704440442608723,0.6401942074298859
3027,0.4255045133503078,0.5870742410807662,0.6536727962749345
3028,0.7112092863886402,0.5785365684663463,0.6212900020182133
3029,0.454771504795763,0.5747726333800709,0.6822659820318222
3030,0.6182729824869022,0.594814082446767,0.5952164279296994
3031,0.5718354081909177,0.5397647774551503,0.5
3032,0.2603891130718783,0.5827509788974745,0.5868868822497981
3033,0.00577609642263599,0.5689973947993031,0.5922372695058584
3034,0.006156163019374383,0.5556465842438609,0.7462969571352005
3035,0.3373789427775773,0.5687349517634873,0.5
3036,0.006180908438373822,0.573201898770163,0.5504397302865982
3037,0.7539393737949899,0.5955342358008853,0.8183188438415527
3038,0.4140336048293738,0.5607103857746455,0.5442615738138556
3039,0.004905421356668271,0.5614321547293825,0.6098363548517227
3040,0.5718232377053216,0.5357085975046756,0.5
3041,0.6752631752959577,0.5996268810285076,0.717478084564209
3042,0.004792234745391144,0.5490785993012303,0.5
3043,0.3763260661293122,0.561005636837056,0.6049135327339172
3044,0.008237094110004062,0.5511952922503576,0.5
3045,0.5718269318322444,0.5382177304607161,0.5
3046,0.005118557243610655,0.5484873272894181,0.5
3047,0.006794120113775559,0.5495641513688159,0.5
3048,0.009549598425846573,0.5499701889809118,0.5
3049,0.495800518671374,0.5560576627150688,0.5
3050,0.7220481403267343,0.5734529441385494,0.7632967680692673
3051,0.008237103794565104,0.5659661256125326,0.28257352113723755
3052,0.38389000508623006,0.5480774258886207,0.5
3053,0.00615621340421435,0.5538279627751197,0.5
3054,0.008237106359680113,0.5485722340452387,0.5
3055,0.006202914700050632,0.5579533062662047,0.5611522905528545
3056,0.44389667143159883,0.559305312101324,0.566592387855053
3057,0.0032691997453411226,0.5491528881159792,0.5
3058,0.405604547816685,0.569859604155108,0.8043053150177002
3059,0.7412474417726725,0.5521551266958387,0.37834347784519196
3060,0.012723890152444906,0.5287165911748791,0.5
3061,0.8560344761180143,0.5689664613315695,0.7090336183706919
3062,0.23584157321150023,0.5491301295546904,0.5975129157304764
3063,0.4439050176830044,0.5400823761644488,0.5
3064,0.5718257227480847,0.5508452781240212,0.5
3065,0.008237177786562522,0.5374072560239618,0.5
3066,0.012723845437006776,0.5819201405724326,0.5
3067,0.5718269318313862,0.5412250760339058,0.5
3068,0.8064755247939751,0.5505793418168463,0.6231514923274517
3069,0.07233839930173924,0.5738518184835717,0.5868846960365772
3070,0.05143655337946207,0.5843083198337494,0.6551673244684935
3071,0.15304996355488276,0.5572572320148191,0.7153451144695282
3072,0.02015416184695107,0.5357088466778267,0.5
3073,0.1751200061078393,0.5393068130694811,0.6065401062369347
3074,0.05235914745699799,0.5817040157515411,0.668729841709137
3075,0.015411252038861956,0.5620094667492721,0.571999616920948
3076,0.4899899308235005,0.5643825619421519,0.5
3077,0.0705052703135387,0.5694161531352492,0.6224265303462744
3078,0.13957686116236478,0.5841385732395646,0.6017503763238589
3079,0.13802115906214674,0.576299002601603,0.609651904553175
3080,0.06381529069950376,0.59103840342908,0.6665563533703486
3081,0.010914747227167787,0.5575090265118513,0.5
3082,0.015690526842899732,0.5556318122264983,0.5
3083,0.017551722637009326,0.5545834704625913,0.5
3084,0.23551075308099723,0.56936107279287,0.666020579636097
3085,0.009483758510388851,0.5582901523464083,0.658966988325119
3086,0.018797604501950338,0.5563702470866547,0.5
3087,0.15245685058035807,0.5796470409943437,0.6147229932248592
3088,0.2364742066694675,0.5879561184077436,0.5856220461428165
3089,0.10995241751111695,0.5805145996900906,0.6040600299835205
3090,0.014352681364754871,0.5689587895427577,0.6325113847851753
3091,0.01568288872067447,0.5674839917861166,0.5
3092,0.022751647653418527,0.5615814760069842,0.28647612780332565
3093,0.09931396232953305,0.5616526113294552,0.5
3094,0.012214954294237135,0.5571338688702223,0.5
3095,0.022742984902862085,0.5477151294267055,0.6206555813550949
3096,0.5372802449016526,0.5965541525437734,0.6373402163386345
3097,0.014410971280831686,0.5682821454863815,0.5
3098,0.015550672807909116,0.5706557823950681,0.6379686743021011
3099,0.26978717737954083,0.5723056944418002,0.6623025387525558
3100,0.130791439026134,0.5550972573254733,0.5
3101,0.02944293520805774,0.5522252377273704,0.3178456723690033
3102,0.01879870341010359,0.5532651933296117,0.5
3103,0.01607232691891436,0.5529269795293459,0.5493563264608383
3104,0.2899028391994074,0.5657867285576978,0.5
3105,0.022772860318561072,0.5435021466711449,0.5565736033022404
3106,0.010212048334432788,0.5533035276893892,0.32288962602615356
3107,0.015989171437386984,0.5767345862194213,0.5
3108,0.02013207895236735,0.5298379578720622,0.5
3109,0.2253422590254206,0.552338294471709,0.5
3110,0.3166789199822817,0.5557822625543153,0.5
3111,0.018815988896182856,0.5556438042255343,0.0
3112,0.01172657699429891,0.5523372279666676,0.5
3113,0.29640694034637494,0.5714198211246062,0.5
3114,0.1613250616095041,0.5543606939594765,0.0
3115,0.003859844764707243,0.5598209350534771,0.5
3116,0.3293624103339413,0.5998500624738156,0.6168867690222604
3117,0.006233883164159626,0.5776727003725975,0.5
3118,0.33598878726762804,0.5674218455418262,0.5
3119,0.005733763789082413,0.5851637334270479,0.5
3120,0.005136523540304472,0.5598197867051098,0.25710385385900736
3121,0.004763603972006369,0.5687892926685612,0.5762670859694481
3122,0.006034924634647831,0.5790303287127622,0.5531671196222305
3123,0.6093656754316327,0.5768890866005504,0.6376063413918018
3124,0.6664766231003588,0.5610007745086584,0.6860110871493816
3125,0.4103438873231491,0.5499799085917243,0.0
3126,0.005250577625207975,0.5660895174434928,0.6157464925199747
3127,0.006181423055680368,0.5516591277006443,0.5
3128,0.542017638035338,0.578908627612799,0.6377381049096584
3129,0.35672370842727275,0.5915745210213146,0.5565138675272465
3130,0.0060719928322020555,0.5718030463542132,0.5
3131,0.004818786199439318,0.5647503547400046,0.5
3132,0.578113574115404,0.5508457644885332,0.0
3133,0.6126132998739056,0.6014726666434692,0.6057807177421637
3134,0.0541792413104395,0.609200345332557,0.6635481611722045
3135,0.005260885773396562,0.5622402351827632,0.5
3136,0.007775418986375349,0.5451818007811979,0.5
3137,0.33603067264556286,0.5536280667825868,0.6551119089126587
3138,0.004523588568481229,0.5535888872019102,0.5
3139,0.0048039684477548805,0.5836878025080476,0.5795222856104374
3140,0.004716099398705431,0.5548463818589822,0.5
3141,0.004693959718602869,0.56110485660183,0.5
3142,0.006727481472023955,0.5560556126920351,0.5
3143,0.00471726955717322,0.5538285510304938,0.3548641577363014
3144,0.8653532612720217,0.5500366638610912,0.7647436857223511
3145,0.44986148407899385,0.533893800633538,0.0
3146,0.004177266375244737,0.5920251358386882,0.7387636452913284
3147,0.0060893324522584,0.5457867551004041,0.5
3148,0.6189168082811436,0.5710288471219935,0.5
3149,0.3192116958896243,0.5749367111032911,0.5639129802584648
3150,0.48663874141943597,0.5644986176429708,0.5
3151,0.507514921138744,0.5671193394494795,0.6784382313489914
3152,0.007981919878363608,0.5497716783423836,0.5
3153,0.34214250065269947,0.5651647932977752,0.5413346514105797
3154,0.007409312270179935,0.5469555759664925,0.5
3155,0.9424276122991283,0.5704243604198013,0.7727047801017761
3156,0.3563150458116606,0.5588269204665416,0.5
3157,0.004889156772217684,0.5456461034227963,0.5
3158,0.009070215275035043,0.5348135109859731,0.5
3159,0.7076934011921027,0.5485735064616009,0.5
3160,0.005995359039911996,0.5756804363322019,0.5841234959661961
3161,0.004643756293831958,0.5589362290607216,0.5
3162,0.903902255110098,0.5544160504844667,0.0
3163,0.013813271840035668,0.5870598771733877,0.5978158731013536
3164,0.19178331110030689,0.595185035582874,0.6393129943559567
3165,0.07983062206667013,0.5838758458844726,0.5991999038960785
3166,0.18841623394684248,0.5764761583606174,0.6540368553251028
3167,0.49554617799543554,0.5677237947399045,0.4773273691534996
3168,0.19979527373233852,0.5868438223625684,0.5751770082861185
3169,0.07905549838265202,0.5662595572025875,0.31523093084494275
3170,0.35316961936754776,0.5557381564490311,0.6954276189208031
3171,0.017524428433055017,0.5725975049627429,0.738936111330986
3172,0.1744209164603996,0.5702581647329783,0.5795417055487633
3173,0.4466018602978319,0.5647695988154516,0.3900788277387619
3174,0.09423635212553605,0.5956873639909408,0.604580337802569
3175,0.12303442307437829,0.5473453740145752,0.310374952852726
3176,0.14121691951426218,0.5822946038089745,0.6218878058716655
3177,0.047567951643273654,0.5883523217335624,0.5703176318534783
3178,0.6328560875988242,0.6090405966230126,0.6854270978106393
3179,0.22860429880490107,0.5819334804276262,0.5892322957515717
3180,0.012894954754791743,0.5894544413827251,0.6996990785002708
3181,0.566285653059251,0.563984310605876,0.5549413934350014
3182,0.020625946959603736,0.5548117801259962,0.5
3183,0.015208526890641894,0.5453761511393446,0.6988847479224205
3184,0.016588477199476315,0.5756768918402997,0.5
3185,0.01604886636683467,0.555490843770581,0.5
3186,0.018117586086876303,0.5624893560196083,0.5987346023321152
3187,0.016048854070134455,0.5329354069542335,0.0
3188,0.017515147754387006,0.5517478216947611,0.5
3189,0.01561959193074014,0.5621531729065584,0.6799471378326416
3190,0.020624402919632745,0.5482295850834688,0.5
3191,0.020624335518123926,0.5361721084897365,0.5
3192,0.1581227420873781,0.5530588907157866,0.5
3193,0.018117703001616192,0.5602759788956322,0.627545639872551
