Unnamed: 0,rating,text,business_name,business_category,business_description,_id,policy_label
2498,5,"New owners since the last time we were here. A lot friendlier too. Food was good as usual. Still the best deal in town. 18.99 for lunch. Don't have to wait for the staff to come to your table to order more meat, and no time limit. What else could you ask for...",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1807473242665963e+20_1552688203598,1
2499,3,It was good but didnt have enough variety of meat wish there was more meat to choose from,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0388024124540428e+20_1583561089819,1
2500,5,Could use more dessert options. But over all meats and sushi selection. Yumms!,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0087961731929855e+20_1580710513121,1
2501,3,"The price seems high when comparing it to other restaurants like Gen, but the service was excellent.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0227504669851347e+20_1580591018684,1
2502,5,"Well, It's been a while since I've eaten there, when I lived in the area. Just so happened, my brother and I met a friend there for lunch. The dinning area looks bigger. There was a good selection on the salad bar. They had a variety of meats, either marinaded or plain. There were dipping sauces for the meats and different salad dressings. They served fried rice. And a good thing about this place you get to cook your own meats at your table. So you get it served hot. Everything was very delicious. I advise everyone to try this place it's worth it and maybe try their dinner time.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.126728640949079e+20_1516511952460,1
2503,3,"Newly renovated, former Camellia Buffet now Mccully Buffet Seafood and Yakiniku. They did a good job with renovation, clean n nice ambiance. Prices lunch 24.99. Not bad! They served sashimi, sushi, n all you can eat meat, yakiniku style! Kalbi was winner, nice fatty, soft. Definitely coming back. Great for big party!",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0514386495104206e+20_1581637819196,1
2504,5,"Staffs are very attentive and the Ahi sashimi very good grade, no white vein also the salmon sashimi very good. The place is very clean and not very smoky.  The kalbi very well seasoned and very tender and also the boneless kalbi, that was all I ate on the meat side. There was spicy tuna, caterpillar roll, tempura roll, and a few more. Miso soup and crab soup. Korean veggies, udon, fresh fruits but only had 3 different flavor cake for desserts.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0449597694067684e+20_1579845412038,1
2505,3,"The biggest positive is it's all-you-can-eat.
The meat quality is okay, but the kimchi is pretty good. The vegetable tempura was one of my favorite items. It had just the right amount of batter, and it was cooked well.
Be VERY careful walking around. Their floor was extremely oily and extremely slippery. I'm shocked that nobody slipped and fell.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0081346315594241e+20_1534410226613,1
2506,4,Great for birthdays. Lots of good food and it's all you can eat. Dinner is more expensive but it has ice cream! Well that's if you still have room for it. The ice cream is surprisingly good. It's a bit better than McDonald's.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1349880148779049e+20_1485235159709,1
2507,5,Good food. A bit pricey,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0644185764873339e+20_1583643150385,1
2508,2,The owner lady at the counter was very kind but employees serving and cleaning looked they hate this job. So uncomfortable during eating. Food quality was so so and Interior is very plain,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1638131961445528e+20_1553754037892,1
2509,5,Great Korean barbecue. You cook your own food and the owners dont care if you do dumb things like hypothetically putting cold so a noodles on the grill trying to make fried noodles.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1255394581007729e+20_1560313728304,1
2510,5,Great service and wonderful pairing of foods,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.035896224866029e+20_1597187459461,1
2511,5,Very clean place and the food was well worth the price. Left the place stuffed like a fat pig,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1304103697581959e+20_1581789260689,1
2512,5,"NEW OWNERS!! NEW MANAGEMENT!! NEW WORKERS!! NEW REVIEW!!

FOOD: The food was really good, not dry and no ""oldness"" when we went. My favorite was the CHICKEN which paired really well with the yakiniku sauce right after it comes off the grill. My wife really liked the PORK BELLY. I also enjoyed the FRIED RICE which is just right, its not oily like before.

REQUEST: Please bring back the Jello!!

SERVICE: Though I miss some of the old workers who were really nice the new workers are very nice, always checking on us to see if everything is alright and if we needed anything to constantly refilling our waters and sodas to changing out our grill several times during the course of the meal. But most importantly there was no attitude when you ask them for something.

PARKING: Decent size lot with 2 handicap parking spaces. Did not have difficulty finding a parking spot during lunch time on a Saturday even with several families already dining.

WILL DEFINITELY BE BACK NOW!!",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1633322683324903e+20_1515285441176,1
2513,5,"These are new owners since the last time I visited. Food is delicious, the place is MUCH cleaner, and the staff working the tables were so nice!!! Looking forward to going back.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0592654503209823e+20_1544866613256,1
2514,4,"Oh yes the have good service and delessiouse foods.
.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1310998373533032e+20_1577713291826,1
2515,4,Enjoyable casual dining with a good selection. It's not inexpensive but a pretty good value. I don't eat there all the time but always like it when I do go.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0018566082349017e+20_1529042982456,1
2516,4,"Great selection, great service, great value and fun",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.132032777234226e+20_1581400950282,1
2517,5,All you can eat. Good selections.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1596350000297909e+20_1579986350087,1
2518,5,Great selection of meats a veggies and sauces. It's not surprising to learn Camellia's is a long time favorite for Korean BBQ. My aunt told me she even brought the Thai Buddhist monks here at one time and they loved it. Def going back to try dinner for the additional seafood.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0129345715473469e+20_1506625956648,1
2519,4,"A fun Korean style hotplate buffet.  Always fun.  Always fresh.
A little pricey...",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0276404329291638e+20_1513698046014,1
2520,4,Went for a late lunch.  Still full.  No need for dinner or snack.  Price and quality are good.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.149352492571431e+20_1546409210090,1
2521,5,"First time impression.""awesome"" We were treated for lunch by my nephew, Keonz, he explains the tour from entrance to the table,  then to the food, got  both cook or uncooked to choose from, my goodness, everything looks and smells good, I just watched my nephew's cook the meat,  the tossing, turning derby,  the med size round grill is in the middle of each table, kapu 2 for 8 and we were 5s, too ono, great service, friendly, clean area, dessert, gottah try the jello, by the time you leave, you don't need to worry about body odor, you be smelling like, teriyaki, kalbee, short ribs, sweet pickles and vegetables,  all good, amazing place,  next time, I'll chef my own food, oh yes, please order what you can eat, especially the uncooked meats, there is extra charge, eat all you can eat, as long you eat it all, watching  my nephew's were champs, unbelievable,  so be a square and go there!",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1832105929401333e+20_1561741757953,1
2522,5,Good food and nice employees.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.095830001301245e+20_1590094763802,1
2523,3,"Overpriced buffet with decent meats and fried rice. Salad bar was very lacking in accompaniments. Soft serve ice cream costs an extra 2 dollars. Other than that, no real dessert included, unless you count the orange slices",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.119317946040703e+20_1534298606101,1
2524,5,I think Yakiniku Camellia Buffet is Under New Management and they couldn't have been more friendly and more helpful and gave fantastic service with a smile and a great attitude. The food was great as always there's a few things missing from the original menu but all in all I was very pleased.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.002844475393292e+20_1522738134166,0
2525,5,Had a great time eating here with the whole family! Love that you get to grill your own meat!,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1816925676851112e+20_1519615592679,1
2526,1,Got the fried mandoo and it appeared to be hours old.   Did not taste good. After eating the mandoo I threw up the rest of the day,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0155513095771657e+20_1538971033842,1
2527,5,"This place is an amazing Korean BBQ place.  They have a huge selection of meat, side dishes, and more for a good price.  I go here all the time!",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1351627136558726e+20_1305150611966,1
2528,1,"Absolutely disgusting. I went in during lunch time and I was wondering why the whole restaurant was empty. Upon glancing at the food, I knew why. Everything looked old. There were flies all over the place. Things that were meant to be chilled looked warm and melting. This is in stark contrast to the one by Aloha Stadium, which is clean and the food looks more edible.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1466663574896286e+20_1503383129136,1
2529,5,GREAT PLACE TO DINE ALL  YOU CAN EAT UNTIL YOU NEED A HEART SURGERY BADLY!!!,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0660750091701451e+20_1536169740690,0
2530,2,"Basically it is not so bad, if you want yo eat alot of meat and the aothers does not care, this is good for you.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.101221982419378e+20_1528862230587,0
2531,5,Great lunch for 13 dollar all you can eat Korean BBQ,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.045057053213127e+20_1519859997393,1
2532,4,Good selection and decent price. Definitely a return customer.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1515073420802074e+20_1483081074118,1
2533,2,"Food taste ok, it didn't taste AMAZING. It's over priced and the staff are kind of rude and didn't trust us. They asked us to pay for our meal right when we were in the middle of eating.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.059279743106365e+20_1498373961334,1
2534,5,"Awesome service, selection and food",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0881745039828029e+20_1550558301573,1
2535,5,This one here is the best. I'll  give it more stars if there is.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1196551829764176e+20_1533672702011,0
2536,5,"Fantastic all you can eat Korean Bul go gee, all you can eat Chop che, great food!  Kimchee, water kimchee, all kinds of salads, namul.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1032512993445917e+20_1518675466426,1
2537,1,"Not worth it for expired food. The first time I went I noticed the food smelled rotten, it looked fine so I ignored it. The next day I noticed the rotting food smell in my burps and the runs the next day. Gave the restruant the benifet of the doubt thinking it was just a coincidence. Second time I ate I there definitely noticed the rotting food smell. Food looked fine, once again had the rotting food after taste and the runs.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0938605012904652e+20_1497132241769,1
2538,5,"Delicious pho soup, very good service",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0800206653169235e+20_1520441094762,1
2539,4,Not the best quality but good deal for the price.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1373851530651137e+20_1518919904437,1
2540,2,THE FOOD WAS THE BEST AND WAITER WAS RUD,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1685726788428821e+20_1515138822097,0
2541,3,Good food but so so service,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1434861489774351e+20_1519467958334,1
2542,4,Good food but too much smoke,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1322717488800237e+20_1336788837586,1
2543,3,Food was good but parking is limited and too much smoke.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0672630476024714e+20_1481004378084,1
2544,5,Wonderful place and delicious food!,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.023921417088925e+20_1542932854758,1
2545,4,Good food at reasonable prices,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1814376295222018e+20_1515829272495,1
2546,5,My favorite place to eat. Food is bomb,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0245374676135472e+20_1532311907267,1
2547,5,"Great Service, and Great Food.",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0627479306462469e+20_1531741037565,1
2548,4,"Lots of options for dinner , with a soda it was 32 bucks . Worth it",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0512977367677028e+20_1564986086863,1
2549,5,Ms. Claire's are koeran restaurant,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.102333512565262e+20_1564675913083,0
2550,1,"Poor service and lazy staff, staff kept questioning us on why we turned back on the burners, but good food and good environment but staff gotta up their customer service",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0405333314913295e+20_1518978253059,1
2551,5,"You can actually eat vegan here, tofu and various veggies!",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1590718032867733e+20_1556410134921,1
2552,3,High price for lunch for an okay assortment of raw meats to cook. It would be more of value if they had Kalbi again for lunch.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0755669085734604e+20_1522082538933,1
2553,4,Cook and eat all you can.,McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1643183299462354e+20_1531992024940,0
2554,5,"If you are hungry, go here to PIG OUT!",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0836872499294754e+20_1497504441186,1
2555,3,"Way over priced, good service and OK food",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.1713001084809973e+20_1474224802701,1
2556,5,"(Translated by Google) THE BEST KOREAN BUFFET UUUUUUUUUUM UUUUUUA !!!!!

(Original)
THE BEST KOREAN BUFFET UUUUUUUUUUM UUUUUUA!!!!!",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.0203579521740315e+20_1433938115966,0
2557,4,"(Translated by Google) Interesting articles to eat a buffet, raclette in Korean and delicious

(Original)
Interessante Artikel ein Buffet zu essen, Raclette auf koreanisch und lecker",McCully Buffet,"['Buffet restaurant', 'Asian restaurant', 'Barbecue restaurant', 'Restaurant', 'Seafood restaurant']",Informal buffet offering all-you-can-eat Korean cuisine for guests to cook at in-table grills.,1.003620036705941e+20_1472194432843,1
2558,5,"Amazing ramen! They have gluten free and vegetarian options, both delicious. Our new go to spot for ramen!!",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.0163451660228878e+20_1615955799717,1
2559,5,"Super good TanTanMen, as good as I've had in America. All of the ramen is authentic and the owner is Japanese.",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.0118610608175772e+20_1614389244491,1
2560,5,I love the Ramen! Its the best I've ever had.,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1803107945262439e+20_1615268881101,1
2561,5,I had raman at different places but this is my new favorite. Simple but delicious. Wish I had a couple more pieces of meat in the raman but I am definitely coming back to try out the rest of the delicacies. My wife had the special fried rice which was equally well made.,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1063111977020622e+20_1551853915724,1
2562,5,"Great food, friendly staff",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.012928919367814e+20_1561598161894,1
2563,5,"One of the best ramen spots on island, to me best spicy tonkotsu , especially that you make as spicy as you want.",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1172220213659718e+20_1555558659039,1
2564,5,Favorite ramen spot!,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.0832743394568443e+20_1620266530159,1
2565,5,"Let me start by saying that I need to go back and try more of the menu. The (Black) Garlic Tonkotsu is phenomenal straight up, and pure heaven with 3x spice. FWIW, you can get 10x spicy for free and pay for more. Lunacy! Friendly service too and the high tables outside are my favorite place to sit here.",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1661911125457135e+20_1549829884986,1
2566,4,Had the Garlic Miso Ramen...good portion and the flavor was great. Very home style of preparation and decor. Chose hot tea to go with my ramen and they brought a selection of various tea bags to choose from...really liked that. Dining experience was great!!!,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.0696355490347501e+20_1552872405039,1
2567,5,"Junpuu is a great place to enjoy a very tasty bowl of Ramen with very good service! The portion size is just enough to make you full and wishing there was more!

I had a bowl of their brown sugar pudding that was so amazing and the perfect finish after a bowl of Ramen.

I will definitely be back again and again!!",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.0366835799633576e+20_1575135222722,1
2568,4,"Delicious ramen and gyoza, great place to eat before going to Blaisdell.",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1590718032867733e+20_1548218318523,1
2569,5,You gotta love the food here... My favorite by far is the vegetable tabtsn ramen.. with extra seasonal veggies. I'm still upping the spiciness.. and I like spicy. So far I haven't maxed my rear end out yet...,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.106845991086353e+20_1521880871122,1
2570,5,"Solid ramen. I wouldn't say it's my favorite, but if someone else did, I wouldn't bat an eye.",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1710780632816122e+20_1609886129667,1
2571,4,Small place with big service and terrific tasting fresh to made food!  The noodles and the soup are terrific.,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.168237895567681e+20_1529835135044,1
2572,5,"Awesome food, Awesome service. Will definitely be back",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.0523145245049715e+20_1600647116040,1
2573,5,"Nice and cozy place when you can enjoy different kinds of ramen, or other types of food, the staff was kind and help us to decide which ramen we should buy.",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1336497505406175e+20_1521010762267,1
2574,5,Talk about fresh noodles and fresh potstickers. It's a small place but their ramen is full of flavor. I got the Spicy Tokyo Tonkotsu Ramen and the gyoza. I usually do not drink the soup but they have it down perfectly here. The soup had the perfect amount of spice accompanying a classic Tonkotsu. If there is a long line... Be patient and you will bless your tastebuds with a heavenly experience.,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.019572234969664e+20_1567572646897,1
2575,5,"This is MY FAVORITE RAMEN ON OAHU! I get level 6 out of 10, i like the kick but can still eat it and enjoy it. Lol. I like the tantan min, sesame flavor. I get the special with is extra Char Sui and a soft boiled egg plus i add more bamboo shoots. I always get the full Char Sui quesadilla so i can take half home for a snack. The gyoza is bomb, i get the garlic which is COVERED in garlic chips!",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1540045478673195e+20_1594037073953,1
2576,5,"Friendly staff and if dining it, you feel safe with the partitions between the tables. The food is Soooo GOOD!!!",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.1793012734692013e+20_1596854460405,1
2577,5,Very delicious ramen! I'll eat this again next week again!,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.082558715659031e+20_1594769469601,1
2578,5,Delish! Order the takoyaki.,Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.0239629133246222e+20_1571443220763,1
2579,3,"Good location next to Thomas Square city park with streetcurb parking.  Clean tiny cafe with both inside and outside dining tables.  Courteous, good service.  Ramen soup is too salty and fatty for our palates.",Junpuu,"['Ramen restaurant', 'Noodle shop']","This snug, bustling eatery with outdoor seating offers unique versions of Japanese noodle soups.",1.0896734519439544e+20_1578118133528,1
