,Unnamed: 0,A,B,D2,E,G
563,563,0.3669725157230791,0.60301300390933,0.5652538642287255,0.9884001314640044,0.9993275090819225
564,564,0.0056326270803643,0.5448602801928109,0.6965208152929941,0.9924026429653168,0.9995890151476488
565,565,0.7693695470961307,0.576210507787415,0.5,0.9911372661590576,0.9992030487046577
566,566,0.0044811261471022,0.5908455032944606,0.6170981507748365,0.9837836623191832,0.9990208820672706
567,567,0.1281995231508579,0.6080088195199911,0.6571471314463351,0.9888661205768584,0.9995963910769206
568,568,0.4124194274805823,0.5745648785368861,0.5372976548969746,0.9849206507205964,0.9988443205365911
569,569,0.3915595578696796,0.5908024221592165,0.6832136437296867,0.7878385484218597,0.9898495906963944
570,570,0.0054769177607187,0.5577079705806843,0.5879056826233864,0.9928445219993592,0.9987156826537102
571,571,0.0030348957007695,0.572114378792566,0.6108095819751421,0.5392607748508453,0.9995413750584703
572,572,0.47169160450732,0.5899915829399185,0.62705383343356,0.9930592775344848,0.9990506956819445
573,573,0.0052851085009435,0.5716097914890412,0.6665673777461052,0.99137744307518,0.999542898935033
574,574,0.5629016694948796,0.5779074421778735,0.599329300224781,0.9892414808273317,0.9994172255392186
575,575,0.2629498118326893,0.5849531598554361,0.6220729735990366,0.7753578722476959,0.9995233401132282
576,576,0.0040588091616199,0.5660005891842425,0.6014294251799583,0.98979851603508,0.9995740817103069
577,577,0.0021499646460779,0.5815510481420461,0.5967571809887886,0.9918978810310364,0.9995361452165525
578,578,0.3612794278089301,0.5794274967869061,0.6686011888086796,0.963641196489334,0.9995450426649768
579,579,0.0060241625003077,0.551880979166568,0.5,0.7672507464885712,0.9985252391779795
580,580,0.0043252368216939,0.5599374813033366,0.5,0.9739224314689636,0.9995355948631186
581,581,0.0054608342927489,0.5596574432745656,0.6611111760139465,0.9907968044281006,0.9995444746164139
582,582,0.0026544527998901,0.5849381752019491,0.6138382044931253,0.9240285456180573,0.9991927994997241
583,583,0.4534110141732708,0.5888346525435458,0.6319463020190597,0.946981966495514,0.999514976865612
584,584,0.1715925136711087,0.5987982073966186,0.6155953165143728,0.214367926120758,0.9988560911733657
585,585,0.0053653660015653,0.5726366024884147,0.6508535481989384,0.9923053085803986,0.9992139966925606
586,586,0.2113773876367708,0.5742639191885025,0.6153054498136044,0.9875672459602356,0.999578902265057
587,587,0.0986892566217904,0.5939017427804385,0.636252811178565,0.9896602928638458,0.9993017266970128
588,588,0.00324405741061,0.577237633477364,0.5968331489712,0.7618983089923859,0.9991318577085622
589,589,0.1624820198930188,0.5877514850914489,0.7084156945347786,0.577033281326294,0.9995868513069581
590,590,0.0015289787056769,0.5847352452767365,0.5,0.8006641864776611,0.9991456166026182
591,591,0.1027275779935195,0.5901324692578512,0.5600256379693747,0.7810848951339722,0.9993681940832175
592,592,0.256814187373235,0.5589756208892879,0.649405300617218,0.9823161661624908,0.9994236036436632
593,593,0.2181178713460829,0.5769501764362934,0.5,0.5557410717010498,0.9993805608246475
594,594,0.2494255955577254,0.5723274245506365,0.7170757055282593,0.8816791474819183,0.9994377224938944
595,595,0.1865715284065816,0.5788862370818266,0.5520898289978504,0.953880935907364,0.9941720310598612
596,596,0.3893426536608442,0.5907959620957834,0.6636125693718592,0.7685391008853912,0.9993573086685501
597,597,0.0043941563185233,0.5686341908033593,0.5,0.5192879736423492,0.9993540156283416
598,598,0.0068412987806076,0.5550577526675475,0.5,1.0,0.999507546890527
599,599,0.1716685442205288,0.5707384117730234,0.685414065917333,0.7609132528305054,0.9986496857600287
600,600,0.004440934009973,0.5714466437131538,0.6011152118444443,0.985138475894928,0.9996114509704057
601,601,0.3060143788600025,0.6106966734925637,0.6014021053910256,0.7784810364246368,0.9823539573699236
602,602,0.0046210593790037,0.5456972584449623,0.8043894171714783,0.5195181369781494,0.9995530794549268
603,603,0.3211076654200322,0.5754105135431795,0.6855349540710449,0.7627958655357361,0.9993755056057125
604,604,0.2225823112491587,0.574324532392572,0.7169716954231262,0.9934609234333038,0.9995154749776702
605,605,0.3720358704682215,0.5857208044442858,0.6213861137628556,0.9909277856349944,0.9995139484817628
606,606,0.0062089883799223,0.5606697002528163,0.5442165695130825,0.7632922828197479,0.999426118680276
607,607,0.0032902333246379,0.5762798883879892,0.6095643763740858,0.992327094078064,0.9994872523820959
608,608,0.0031898416871275,0.5854186885461939,0.5673449872992933,0.8511249125003815,0.9968866389244795
609,609,0.0074575766357728,0.5516638927985198,0.5,0.6255059689283371,0.9988003903999925
610,610,0.1048364301219735,0.5903452382473577,0.6924712099134922,0.7649571001529694,0.9995465344691183
611,611,0.1248480150385797,0.6056501159191291,0.6468417546711862,0.9898444712162018,0.9993361714296043
612,612,0.1195589531523082,0.6073699249693515,0.6668904386460781,0.9805046021938324,0.9956407709978521
613,613,0.0048320062750843,0.5576711840707469,0.6723430007696152,0.991072118282318,0.9996229509415571
614,614,0.0821762574292948,0.5857767473219686,0.6318252235651016,0.5746069401502609,0.9996345528925303
615,615,0.0056553806613169,0.5397685102656429,0.5,0.9909272491931916,0.9995056792977266
616,616,0.0057005623327522,0.5437395351430345,0.6544681265950203,0.7839572727680206,0.9995671736251097
617,617,0.5009450031314311,0.5432837483601931,0.5412605106830597,0.512861542403698,0.9995457115583122
618,618,0.4385010225277206,0.5689259927232829,0.6952538788318634,0.7570679485797882,0.9981208546087146
619,619,0.0039009826350429,0.5910483289871513,0.6527543105185032,0.9601450562477112,0.999621266964823
620,620,0.218920243417256,0.613497912898953,0.619452902302146,0.9585659205913544,0.9984010176267475
621,621,0.0039581073403111,0.5799107295227931,0.5721877217292786,0.9891359508037568,0.9994898629374802
622,622,0.0043555184394367,0.5548497665948176,0.5,0.9733357429504396,0.9995247555780225
623,623,0.0048106276360109,0.548577352816509,0.6169684007763863,0.7603633999824524,0.9993505942984484
624,624,0.0058473627079665,0.5390068325375024,0.5,0.9722452759742736,0.999092526442837
625,625,0.1522618942819074,0.5981428847187524,0.6005983725190163,0.9887284338474274,0.9994664454716258
626,626,0.6913774243197747,0.5883891488797995,0.6694706976413727,0.992728054523468,0.9989818206522614
627,627,0.7062866084205295,0.5537972056867003,0.5,0.9709487855434418,0.999662072135834
628,628,0.4616673748934324,0.5867102530537611,0.5,0.814671128988266,0.1051376461982727
629,629,0.0054089206341743,0.5637604276697117,0.635961752384901,0.986134111881256,0.9996086605533492
630,630,0.2244243942208831,0.5709565688803524,0.7005099132657051,0.989037185907364,0.9993683268548921
631,631,0.0085892233423544,0.5319488261889851,0.5,0.969697117805481,0.9995393707940821
632,632,0.4484815664715764,0.541233906920453,0.5,0.978661209344864,0.9995727379282471
633,633,0.6027136064391133,0.5721941940745405,0.3108439594507217,0.842796266078949,0.9983256970299408
634,634,0.2334031725703873,0.5934272407395589,0.6316158045083284,0.9843128323554992,0.9995127616857644
635,635,0.0478293865981909,0.608077791592945,0.6259805660694837,0.9496844112873076,0.9877746040001512
636,636,0.0039508892479741,0.5859674820760095,0.5947150314847628,0.1944089531898498,0.9995179219695274
637,637,0.0048944098638571,0.5662284054177736,0.7238784730434418,0.7591563165187836,0.9993060868000612
638,638,0.3558286652627934,0.5690939974627889,0.5,0.9889698028564452,0.9994838964776136
639,639,0.6948324410536539,0.5669747655431423,0.8342189788818359,0.995702624320984,0.999158930790145
640,640,0.0040895008010012,0.5523338901560318,0.7157614082098007,0.7584266066551208,0.9995408125396352
641,641,0.727267577198407,0.5720090409704002,0.5478170812129974,0.9900835752487184,0.9992567888111807
642,642,0.0048110131269658,0.53571441506469,0.5,0.9823417961597444,0.9989709845976904
643,643,0.5438732010631104,0.5772661207539596,0.5716999458769957,0.984985888004303,0.9993576221750118
644,644,0.36087963402968,0.5605633577353719,0.5,0.9899931848049164,0.9994860966689885
645,645,0.3005780504296428,0.5835572463307069,0.6374276441832384,0.9901865422725676,0.9995145245047752
646,646,0.0064613793157267,0.5567723229441744,0.5751929208636284,0.2986617982387543,0.9987242054194212
647,647,0.0024580083202773,0.5838645604495041,0.621462178726991,0.7888218760490417,0.9995819444593508
648,648,0.0046812404156291,0.5499754091842032,0.5,0.9873292446136476,0.9993790996959433
649,649,0.0043555017534719,0.5586250422102536,0.5,0.7620415687561035,0.9995115384226665
650,650,0.00580304053083,0.5357127967165164,0.5,0.980297029018402,0.999664679315174
651,651,0.0037812844126856,0.5585759442236091,0.5,0.777958333492279,0.9995737880817614
652,652,0.3188190799816703,0.5606748089571577,0.5,0.9688374400138856,0.9995063425740227
653,653,0.0039199410786401,0.5496800862350738,0.5,0.985576331615448,0.9994670054293238
654,654,0.004678005726173,0.5787679714898396,0.5856609493494034,0.9926660060882568,0.9995013500447385
655,655,0.2610204331773982,0.5740609749710217,0.668105386197567,0.9933679699897766,0.9993798478972167
656,656,0.0049466491158697,0.5751985176284122,0.6119663119316101,0.947646826505661,0.9976766430772841
657,657,0.7000398808042095,0.5729978128938741,0.5,0.9267806112766266,0.9980588686885312
658,658,0.0046847488543649,0.5508504892112789,0.5,0.9878137111663818,0.9993661334738135
659,659,0.004825391126892,0.5528754567752742,0.5,0.9588670134544371,0.9993787392158993
660,660,0.0021234797195511,0.586884519100273,0.6696464195847511,0.6530290842056274,0.9992977158399299
661,661,0.1717311894539476,0.5678420524713752,0.5,0.989390343427658,0.9994757907697931
662,662,0.0044139092938908,0.5575925038047815,0.5,0.9915779531002044,0.9993729616398923
663,663,0.4149901357553052,0.5937163738222389,0.6786920875310898,0.9791367948055268,0.9992563333362341
664,664,0.7549370675059388,0.5554952843726719,0.5,0.7625058889389038,0.9994847839116119
665,665,0.261110989196932,0.5660481014105083,0.5,0.7867329716682434,0.9988395732361823
666,666,0.6175634040934217,0.5619183665550855,0.6398329138755798,0.8573744893074036,0.9992807604721747
667,667,0.3146021429128056,0.58280269310887,0.7205364108085632,0.7706961631774902,0.9995974970806856
668,668,0.3643268474879501,0.5917163911373875,0.6424746289849281,0.7764256000518799,0.9995740547310561
669,669,0.3802128739635424,0.5514548551991014,0.5743372738361359,0.9922204315662384,0.9996059626573697
670,670,0.4924591219039153,0.5701246906582463,0.6588904559612274,0.7600156962871552,0.999382377427537
671,671,0.0062092424574102,0.5605194767585364,0.5,0.7586958706378937,0.9995433801668696
672,672,0.0045073569103234,0.5547756851339306,0.6698823720216751,0.9897338449954988,0.9995300665032119
673,673,0.1819994582577186,0.5809441738177985,0.6304796785116196,0.9881420433521272,0.9995257563714404
674,674,0.1138530366696612,0.5794214771447517,0.7325446158647537,0.5185405611991882,0.9995122651744168
675,675,0.0060637386081612,0.5329391499788284,0.5,0.9781043827533722,0.9995287571509834
676,676,0.6108181032961815,0.5871704124678542,0.627126470208168,0.9850233793258668,0.999584898003377
677,677,0.3244111866824964,0.5602571360957432,0.5,0.9862468540668488,0.9991427101776935
678,678,0.0039978278890782,0.5867421024604932,0.6477385386824608,0.9272792637348176,0.9978598260786384
679,679,0.1383729446626438,0.5891555421492947,0.6568629816174507,0.7762148678302765,0.9994776790845208
680,680,0.4918151471001151,0.5995862492597259,0.6356494997162372,0.8068383634090424,0.9993920981651172
681,681,0.4542693036193532,0.5888993223118102,0.7583149497707684,0.9771941304206848,0.9992952744360082
682,682,0.0074574517561176,0.5474854069658867,0.5,0.5396271347999573,0.9993967271293513
683,683,0.0045358821013622,0.5571215838993377,0.5,0.9908499121665956,0.9902459727600217
684,684,0.0050096142290978,0.5700938911594933,0.560569740831852,0.9643225371837616,0.9996113191300537
685,685,0.0058902829877069,0.5474691804093945,0.3526154160499573,0.988498717546463,0.9993611280224286
686,686,0.0047395287506671,0.5523419308591432,0.5,0.7674783766269684,0.9995266456680838
687,687,0.0053991398257321,0.5572480922825548,0.5,0.5842372477054596,0.99950837000506
688,688,0.0058033756065053,0.5547101544125497,0.5,0.8340100347995758,0.9989954764023423
689,689,0.0043623633828085,0.5662629649995579,0.583247035741806,0.970823496580124,0.9992739740991965
690,690,0.7100700832784413,0.5760080274246944,0.6610754430294037,0.9888277649879456,0.868141308426857
691,691,0.2386810253153886,0.5723680807201067,0.5497603751718998,0.7686983942985535,0.9810603968799114
692,692,0.3732974954938732,0.5783074794539824,0.709259994328022,0.989144206047058,0.999396801344119
693,693,0.0044510076535984,0.5591560844215597,0.6014801487326622,0.9864466786384584,0.9995927919517271
694,694,0.6669401033792756,0.5585620844989425,0.5,0.9909608662128448,0.9995780362805817
695,695,0.2314995334059024,0.5812975657197882,0.6596696823835373,0.6986044049263,0.9995400324987713
696,696,0.0054846038798759,0.5422379872040942,0.5,0.9561916589736938,0.9994146442040801
697,697,0.0074575734974089,0.5547534240204136,0.5,0.965998351573944,0.9992929502623156
698,698,0.0059527056344037,0.5508492828623185,0.5,0.7839695513248444,0.9993659519241191
699,699,0.0064603849431319,0.5566200284256608,0.5990187376737595,0.6438438594341278,0.9985702314879745
700,700,0.0043386615423426,0.5497752720931313,0.5,0.7638832330703735,0.9993314792518504
701,701,0.0045288864393888,0.5689385607818408,0.6185478121042252,0.9874277114868164,0.9993547511985525
702,702,0.0058443349195267,0.5495700318901146,0.5,0.9842073917388916,0.9995346962532494
703,703,0.0055255736897168,0.5495155949922431,0.6559249684214592,0.9918493628501892,0.9994843299500644
704,704,0.6173249369137059,0.5496443031290057,0.6392068117856979,0.7569637894630432,0.9995288326172158
705,705,0.0040106526982026,0.574616089434524,0.6272731423377991,0.7618969678878784,0.999612905230606
706,706,0.0053906160469872,0.5465978197699415,0.6418631970882416,0.9937510192394255,0.9996196091815364
707,707,0.269962164363144,0.5698886536535098,0.5659957677125931,0.8028218746185303,0.9994522947235964
708,708,0.0058023062078356,0.5423607794588406,0.3573172241449356,0.7983367145061493,0.9991252398467623
709,709,0.004847809769676,0.5510585919864499,0.5,0.7645379602909088,0.9995643698784988
710,710,0.007457484555235,0.5298410539931804,0.5,0.976529449224472,0.9995221809658688
711,711,0.4921034212996529,0.580002530213852,0.61739756539464,0.7624228596687317,0.9995643185975496
712,712,0.0058481854822132,0.543283282943826,0.5,0.9805322885513306,0.9996211877150927
713,713,0.5765545676628169,0.5703230224214623,0.3494214490056038,0.992009460926056,0.9994295095093548
714,714,0.7064608092403155,0.5463820261554541,0.5,0.9617038071155548,0.9995245508034714
715,715,0.0056064230460836,0.5611649209440017,0.5,0.9869098663330078,0.9995539953233674
716,716,0.005803049827854,0.5318596108991249,0.5520033910870552,0.991515964269638,0.9996175234264228
717,717,0.3137401387075698,0.6208508557870895,0.6055254504317418,0.6832414269447327,0.9988453784026206
718,718,0.0085892211176356,0.5765349131379662,0.5,0.9385569393634796,0.9996221015171614
719,719,0.0057707224881566,0.5538316215738088,0.2759321331977844,0.9866418838500975,0.998949320986867
720,720,0.0055653994583547,0.5526051709056927,0.5817370787262917,0.9868770241737366,0.9995816629962064
721,721,0.0041526339177564,0.5766444995304847,0.7000020891427994,0.971655011177063,0.4651549458503723
722,722,0.0041410889760801,0.569967369793793,0.564276110380888,0.5241563618183136,0.9995478912896942
723,723,0.0034490985511286,0.5508503508392748,0.5,0.9550817310810088,0.9995171422197018
724,724,0.0060383157015944,0.5524229161786879,0.5,0.9603451788425446,0.9994197229971178
725,725,0.0113604500464949,0.5571399314248786,0.5,0.7891654670238495,0.9071763306856155
726,726,0.5436748374478019,0.5815109158501297,0.6631736755371094,0.8350996971130371,0.9993054966907948
727,727,0.005476861437807,0.5598241788774585,0.5502283088862896,0.9850122034549712,0.9992570225149393
728,728,0.0043386637532362,0.5573446678657629,0.5,0.9846813380718232,0.9995273075764999
729,729,0.7961463652970759,0.555305537166289,0.5863702297210693,0.5381233096122742,0.9993700489867479
730,730,0.0045942692091919,0.5251497390328066,0.3545539081096649,0.7644849121570587,0.9994059791206382
731,731,0.0056062919648744,0.5556349482482137,0.5,0.5154010057449341,0.9995326568023302
732,732,0.005606379636654,0.5556460014608627,0.5,0.8961348384618759,0.9994438082794659
733,733,0.2731550769157429,0.6100752083286302,0.5986750444604291,0.7827681005001068,0.9993299235356972
734,734,0.0074575130276884,0.5581556664197145,0.5,0.9877959787845612,0.9986767231021076
735,735,0.0055813140341179,0.5508376094936378,0.5,0.9140812754631042,0.9990736981271766
736,736,0.5009372287868805,0.5544177988077231,0.5,0.1163691282272338,0.39522069692611694
737,737,0.0074575075613767,0.5365755172979907,0.5,0.7973022162914276,0.9995712848904077
738,738,0.500947418639137,0.5450566966233397,0.5601196717470884,0.6366521120071411,0.46872764825820923
739,739,0.0057239956327437,0.5617893929876351,0.5,0.7934327125549316,0.9995655649981927
740,740,0.3295561901432033,0.5546455708658122,0.6156814619898796,0.994224727153778,0.9823604952543974
741,741,0.003264581565278,0.5662563674609791,0.5,0.9142484664916992,0.9994555859593675
742,742,0.5157812614510926,0.5630104048727728,0.5,0.7681418806314468,0.9992321044555865
743,743,0.0060305972803045,0.5338975149390026,0.5,0.978297770023346,0.9993961406871676
744,744,0.8933259093316748,0.5309156455441292,0.5,0.5153330266475677,0.9993766262778081
745,745,0.004589416350108,0.5514509266861061,0.5,0.7697286009788513,0.9994840100989677
746,746,0.4495640267190763,0.5788246382337087,0.5,0.989611804485321,0.9953976422548294
747,747,0.0034490926809759,0.5391425622999084,0.5,0.9857805967330932,0.999614095344441
748,748,0.00684106413351,0.551177963828815,0.5,0.8768515586853027,0.9989991982001811
749,749,0.5777473367388706,0.5508492698385453,0.5,0.7322369068861008,0.9995406855596229
750,750,0.0074574672982217,0.5405098729167975,0.5,0.7368043512105942,0.9996152751846239
751,751,0.4495632229096404,0.5575853907934079,0.3104478493332863,0.9902205169200896,0.9987179308664054
752,752,0.1691900372254803,0.5829439476990206,0.727793738245964,0.807653933763504,0.9990380088565871
753,753,0.0061118058027685,0.5535919312380401,0.5,0.965273767709732,0.9995450559072196
754,754,0.0085893717128738,0.5275496551221508,0.1,0.9833862483501434,0.9996080376149621
755,755,0.0068410811422666,0.5390074799913716,0.0,0.781313955783844,0.999625015858328
756,756,0.500973373014338,0.5390075931377756,0.5,0.5,0.928686760365963
757,757,0.0515988951769195,0.6036724341593226,0.6264295920729637,0.8927323818206787,0.9995354020502418
758,758,0.0539344983975687,0.5963766498479055,0.6133807202180227,0.9870936870574952,0.9995276915724389
759,759,0.010789815596588,0.5417701112176209,0.6788520812988281,0.9924308955669404,0.9995407047972549
760,760,0.2432090168832278,0.5902578687637918,0.6462525427341461,0.9696442484855652,0.9993729831767268
761,761,0.0773240056023946,0.5958642613690979,0.6776744410395622,0.9841645956039428,0.9993070223135874
762,762,0.1139555008682251,0.5728024217887697,0.6273779645562172,0.9907734394073486,0.9992071609594859
763,763,0.014570213289699,0.5474858220143024,0.0,0.5429776310920715,0.9995599583198782
764,764,0.6272611900658358,0.5911141446547481,0.5953416582196951,0.9744735360145568,0.9995150568429381
765,765,0.0046657095227659,0.5761216214127836,0.534518301486969,0.9913074374198914,0.9994188432465307
766,766,0.1451872755488175,0.5718926956850928,0.5,0.9882155060768129,0.99957456663833
767,767,0.0092159883480464,0.5630088930550589,0.5880460441112518,0.7859956920146942,0.9995307391218375
768,768,0.1337050539013478,0.586858952977389,0.5453673275187612,0.9886658787727356,0.9995587049925234
769,769,0.0650663283637971,0.594804958056773,0.578276458196342,0.9911351203918456,0.9994494077982381
770,770,0.0091595631005587,0.5829859215416978,0.5417867663005987,0.7734541594982147,0.9994909626548178
771,771,0.2677327314286216,0.5809396941646672,0.6359097883105278,0.9935139417648317,0.9993866560980678
772,772,0.2410361536999943,0.6023280349858695,0.6158735007047653,0.9857613444328308,0.9995213027286809
773,773,0.0084176280367024,0.5775637827576436,0.5841687023639679,0.9862506687641144,0.9996708912367467
774,774,0.2789332727931951,0.5834086366159812,0.5,0.75,0.9993165832711384
775,775,0.013287990908733,0.5486264345357654,0.5,0.9873065054416656,0.9994578214827925
776,776,0.0084770259208506,0.5298411729166882,0.5,0.986022561788559,0.999590358347632
777,777,0.4033050937290234,0.5521529994290795,0.5,0.9899979829788208,0.9995459739002399
778,778,0.0885802956825633,0.5551037997035269,0.2765103690326214,0.979371964931488,0.9994228056748398
779,779,0.022505755917901,0.560254147499808,0.6461735963821411,0.991645574569702,0.9994961901684292
780,780,0.0099985162186659,0.5661893722959849,0.5754819363355637,0.8091413676738739,0.9972199185285717
781,781,0.3747420361929208,0.5532684694459693,0.5,0.9746147990226746,0.9995629010663833
782,782,0.0100423037073544,0.5602482996614739,0.5853724256157875,0.6147331297397614,0.9991243308177218
783,783,0.1037334686920334,0.5535913666072866,0.5,0.9713889360427856,0.9995235220412724
784,784,0.0060335908684326,0.5982944020450943,0.5459891085823377,0.9718663692474364,0.998968836851418
785,785,0.0089138334235991,0.5508512632703946,0.5,0.9800007939338684,0.9994570392882451
786,786,0.0088464724727049,0.5473501260931857,0.6502284407615662,0.9932323694229126,0.9995923773385584
787,787,0.0113385512078607,0.5564166062755695,0.5454660505056381,0.9902104437351228,0.9996056930394843
788,788,0.0980021259733143,0.5736725400864635,0.5729485154151917,0.9926286041736604,0.9995465390384197
789,789,0.0066322994627956,0.5730263929574464,0.6084186406806111,0.9661194086074828,0.9995583652344067
790,790,0.0845469535716696,0.5812176483194587,0.6359166502952576,0.9925260543823242,0.9996164587500971
791,791,0.0053789115424305,0.5666879082353415,0.6690452694892883,0.79256671667099,0.9898197576403618
792,792,0.0905746109525458,0.5636390058059578,0.6040913164615631,0.9916516244411469,0.9994310600450262
793,793,0.0461891271841103,0.6008361094364074,0.6440362855792046,0.9757835566997528,0.8214697986841202
794,794,0.0107085550465659,0.527552294307606,0.5,0.9870950281620026,0.9989385291701183
795,795,0.006707175102256,0.5558181780656664,0.6111455708742142,0.9901778101921082,0.9991413281532004
796,796,0.1208617744565032,0.5725927816825325,0.3143942430615425,0.9896145164966584,0.9996230339456815
797,797,0.092954032349114,0.5770145790444265,0.6339815650135279,0.5337591171264648,0.9986840910278261
798,798,0.0058286372827093,0.5405130248528364,0.5,0.9818662703037262,0.9995287807250861
799,799,0.0750090993709982,0.5937994399480423,0.6190439132042229,0.9890559017658234,0.9996248353272676
800,800,0.1046364029336063,0.5746249591790844,0.5,0.4479016661643982,0.9734191112220287
801,801,0.0053926019768272,0.5657695885340193,0.5511355642229319,0.8810019195079803,0.999298794195056
802,802,0.0107096050037533,0.5390056687965716,0.0,0.9901596009731292,0.9995188543689437
803,803,0.1039591478544738,0.5808533176129729,0.6431720132629076,0.9880046844482422,0.9983150783227757
804,804,0.004813662512795,0.5742130911869158,0.3349896296858787,0.990445464849472,0.9995172987109981
805,805,0.0077539217672458,0.5573215753303087,0.5,0.9811248183250428,0.9994403933524154
806,806,0.0062803569383766,0.5697610928463004,0.6062695160508156,0.9883131980895996,0.999614133965224
807,807,0.0107095482458474,0.5592447234242297,0.5,0.9745808839797974,0.9994128156104125
808,808,0.0055633281657895,0.5976466465873844,0.6642267604668936,0.9848401248455048,0.9995519146614242
809,809,0.1371062165714777,0.5671818449420687,0.5,0.8997440338134766,0.9995743859326467
810,810,0.0488342062652938,0.5948223780501303,0.6041730515658855,0.9698877334594728,0.9994627353735268
811,811,0.0066984965726885,0.5810141842887014,0.6134675815701485,0.9783862829208374,0.9996490319899749
812,812,0.1533022199475093,0.5540349228776459,0.5,0.7932416200637817,0.9995599796820898
813,813,0.106916964731919,0.5915900761674887,0.6752496883273125,0.7679807841777802,0.9980980436084792
814,814,0.1307822947562812,0.5866450851981744,0.6149813891388476,0.9898417592048644,0.9995020928909071
815,815,0.0093506614844532,0.5639391777035334,0.5,0.9626700580120088,0.9994484707713127
816,816,0.0437587542090215,0.5839136914100668,0.5904646972194314,0.9910274147987366,0.9995408871036489
817,817,0.1218072103568632,0.595334099626516,0.6856582006439567,0.9843392968177797,0.9994905109633692
818,818,0.0079336650511482,0.566130908761045,0.5072351731359959,0.7635306119918823,0.9994551743147895
819,819,0.0066151689767853,0.5508512632703946,0.5,0.9782540798187256,0.9994535659789108
820,820,0.0385907298707243,0.5864792289829487,0.5955277644097805,0.9681223332881927,0.9995101722888649
821,821,0.137649534971164,0.588509784324695,0.6316384747624397,0.9914108514785768,0.9988521136110649
822,822,0.0079149010777878,0.5643813163807184,0.3506623581051826,0.9890667498111724,0.9996073934598826
823,823,0.0077117203506792,0.5672688717869369,0.5708632444341978,0.9498105943202972,0.9466905780136585
824,824,0.0865986299819705,0.5862832432240698,0.6346566751599312,0.9887471795082092,0.9995336463034619
825,825,0.0491280546631914,0.5819339077903342,0.6626393496990204,0.9783484935760498,0.999583269818686
826,826,0.1169709278303402,0.5558562737698768,0.5,0.9847040474414824,0.9978873145300895
827,827,0.0075308298292013,0.5753256518535946,0.6218065619468689,0.9893760085105896,0.9994037467986345
828,828,0.0741440828720328,0.5710238942047989,0.5752885583788157,0.992321789264679,0.9991271552280523
829,829,0.0912964772366449,0.5510817744888636,0.5,0.9853757321834564,0.9996470547048375
830,830,0.0056649903944997,0.585680665000444,0.5935055886705717,0.98078054189682,0.9994040848105215
831,831,0.0080790500680735,0.5446016007027352,0.5736791342496872,0.9547431766986848,0.9995865869568661
832,832,0.0777886017860084,0.5925378566395297,0.6773935686796904,0.7636970281600952,0.9994077003211714
833,833,0.0233167307668181,0.6022469801197519,0.6720889298511403,0.852441281080246,0.9972787741571665
834,834,0.0737779488933321,0.5792714571892528,0.6638636738061905,0.9137628078460692,0.9995094092446379
835,835,0.1303144214291247,0.5985755170444277,0.6969738701979319,0.9997400939464568,0.9882582714781165
836,836,0.1310367137608336,0.5753443399551768,0.5761635228991508,0.9902602434158324,0.9996172073588241
837,837,0.0188269562221936,0.6015875878727376,0.5742185811977834,0.8051620125770569,0.999604529060889
838,838,0.0045317680359434,0.5604889393001413,0.3314615152776241,0.9783610105514526,0.9995271730585955
839,839,0.0054808617309024,0.5669665116551847,0.7674904942512513,0.9880955815315248,0.9994763134163804
840,840,0.0734663481654629,0.5829607262505543,0.6600841209292412,0.7994739711284637,0.9995468017295934
841,841,0.0083333028225611,0.5638768473539142,0.5,0.9777809977531432,0.9992778838495724
842,842,0.0107088128157885,0.5437274343230417,0.2948628664016723,0.972898691892624,0.9996073807415087
843,843,0.0490225154707042,0.5872849261290448,0.6402310580015182,0.9826859831809998,0.9993200039025396
844,844,0.0797162942970403,0.5885952124303809,0.6771664060652256,0.8217745125293732,0.9995945240079891
845,845,0.0921896604124177,0.5840736208057569,0.7079550325870514,0.7610588371753693,0.999607854289934
846,846,0.177858563552676,0.5486554458718211,0.5353751964867115,0.9859621226787568,0.9994907670188695
847,847,0.0071155363579619,0.5782494286338181,0.5331580527126789,0.6640977263450623,0.9986474746838212
848,848,0.0060345877391777,0.5524117433209836,0.5,0.7663058340549469,0.9995276564441156
849,849,0.1734495878343664,0.5705625932555914,0.6385508924722672,0.7670939564704895,0.9996248206298333
850,850,0.0082554561387429,0.5557757102260041,0.5813721343874931,0.991856038570404,0.9994975358713418
851,851,0.1170370050289236,0.5687387607947822,0.5769591964781284,0.9906955659389496,0.997369724791497
852,852,0.0773019074000207,0.5723909284961022,0.5913451462984085,0.761139303445816,0.9996437997033354
853,853,0.0841792138556614,0.5590189834613114,0.2597522679716348,0.977908730506897,0.9994730522739701
854,854,0.0073557954778098,0.5797956155524733,0.6096493527293205,0.991068959236145,0.9993030643672682
855,855,0.116968376762387,0.566755159135389,0.5,0.899429589509964,0.9994209225405939
856,856,0.0989789239395459,0.5625642696411501,0.5,0.96841561794281,0.9995493401947897
857,857,0.0871038133527288,0.5730018445633059,0.5,0.9852954149246216,0.9995098409126513
858,858,0.0081756458227795,0.558616853257996,0.5,0.5409190058708191,0.9985071101691574
859,859,0.0719672883749551,0.5665969761945904,0.5,0.991289049386978,0.9995928668067791
860,860,0.0077514697412923,0.5593867628334659,0.621291521936655,0.992347687482834,0.995743659324944
861,861,0.1773657637125383,0.5451841578649281,0.5,0.9831546545028688,0.9962536916136742
