A,B,D2,E,G
0.0150801596138017,0.5439278154376092,0.5,0.9872991144657136,0.9995971690805163
0.0118766578324276,0.5942190238359388,0.5762805598787963,0.9801406264305116,0.9995880027126987
0.0126236856551776,0.5723847310611164,0.6565626636147499,0.9888647496700288,0.9994836713303812
0.0114321675107726,0.563103787484006,0.5,0.9820553362369536,0.9996124097087886
0.164641664216216,0.5771317149991669,0.6343168318271637,0.9591384530067444,0.9993034827057272
0.0123582745537974,0.5412302506043176,0.5,0.7650763094425201,0.9986947670113295
0.3630838805053744,0.5532014514246892,0.5,0.9841547310352324,0.9993314954917878
0.3258719112082462,0.5475238799820539,0.5,0.9651030600070952,0.9996142049494665
0.0150801681886253,0.561104641007304,0.5,0.7761232256889343,0.9776226319372654
0.012965991903643,0.5557825863861034,0.0,0.9802342057228088,0.999623260111548
0.0180234897618378,0.5451824344742572,0.5,0.9834689795970916,0.9993109225761145
0.0139532503552136,0.5649720275700426,0.6190161009629568,0.9846866726875304,0.9993326941039413
0.0125059178471655,0.5730188273124919,0.6465179584920406,0.9902036786079408,0.9995436554017942
0.1310806416019129,0.56438457738117,0.5,0.9909344911575316,0.999068031553179
0.0142130832910557,0.5670386137728418,0.5845290496945381,0.9860554337501526,0.9995295010739937
0.0150801546590645,0.5607723510386056,0.5,0.9906805157661438,0.9989025964168832
0.2754772184389326,0.5826646365276228,0.6711147166788578,0.9570986032485962,0.9996012060437351
0.0995428882686214,0.5935191761045089,0.6761128827929497,0.7965599596500397,0.9984830239554867
0.2111372951385414,0.5280154670379806,0.5778451561927795,0.9907479882240297,0.998039907310158
0.0123583086074977,0.5423568288844365,0.5,0.7673019468784332,0.9949166313745081
0.0124286895142853,0.5666715662507343,0.690880686044693,0.1100262105464935,0.9995014083106071
0.0231155533953449,0.5605750970918537,0.1,0.7709643840789795,0.9995095663471147
0.0123173698633184,0.554028920586967,0.5,0.9852468073368073,0.9994038570439443
0.1975689821130377,0.5700374320197648,0.6420740447938442,0.9882868528366088,0.9994693351909518
0.0145292774232099,0.5686501833273818,0.5765190869569778,0.9967678040266036,0.9995550819730852
0.0125030343776619,0.5382181383051995,0.5,0.980986386537552,0.9995617236709222
0.0116618525706817,0.5820777312259661,0.5895912908017635,0.7746261358261108,0.9996087504550815
0.0110710045141331,0.5718123256510499,0.5790695250034332,0.5,0.9988706383155659
0.0722202240619562,0.5699243635615442,0.6661969423294067,0.7599520683288574,0.9996045531879645
0.0160676629511478,0.5348168982292172,0.5,0.478453978896141,0.9995633446087595
0.2342098375836333,0.5622180777003188,0.6913315281271935,0.9846360087394714,0.9995992441254202
0.1323549482909898,0.5883494073770252,0.6740980744361877,0.7792450785636902,0.9992425031377934
0.171820017573847,0.5628006355809967,0.6473575755953789,0.9901238977909088,0.9996149033249822
0.0129378931336421,0.550181982011986,0.5,0.9687982201576232,0.999550938460743
0.0126236138720791,0.5641030221203363,0.6779147237539291,0.98950657248497,0.999498380057048
0.0106679280229636,0.5701468571956649,0.7104640603065491,0.9880416691303252,0.9994292460032739
0.1808637647422377,0.5671379636993811,0.6201245486736298,0.9873150587081908,0.9993373843608424
0.1686725301393454,0.5698510538741625,0.6129743494093418,0.9900619685649872,0.99949322786415
0.0124236254203298,0.5833635267190387,0.6930221207439899,0.988874763250351,0.9995796965667978
0.0938766250743635,0.5905728277058083,0.6254653688520193,0.973466783761978,0.9996035030344501
0.0180234864235361,0.5505221022202862,0.5,0.9849666655063628,0.999517428863328
0.012609682869538,0.5638106075490679,0.6440413445234299,0.210174024105072,0.9983461445663124
0.0142738913290398,0.579406611304508,0.5676797702908516,0.9135650992393494,0.9995401835476514
0.0145292372472994,0.5679186681305218,0.6347873210906982,0.991850644350052,0.9995868936239276
0.0519973834576992,0.588732597439557,0.6543472170829773,0.9874919950962068,0.999444015789777
0.0231160025722271,0.5287166388427867,0.1,0.9776172637939452,0.9995717564597726
0.0114321761665407,0.5561050543333683,0.3124096505343914,0.9923767149448396,0.999454389559105
0.0160671484520785,0.5374072458219038,0.5,0.755893886089325,0.9989786189980805
0.0150803699399396,0.5556641761875696,0.5,0.8635332882404327,0.9993871370679699
0.0145292335097602,0.5508453974535868,0.6487434655427933,0.9858717024326324,0.9994344537844881
0.0114240198580055,0.5684336662592349,0.7738643288612366,0.990580439567566,0.9996511785138864
0.012344379020572,0.5843064858205136,0.5920561999082565,0.9605487287044524,0.9995099661173299
0.0139529447650169,0.5638292449006581,0.5999706350266933,0.8179460167884827,0.9995409131515771
0.0124089493634402,0.5573940170149423,0.7571751177310944,0.3131499886512756,0.9996049601177219
0.0115322255335695,0.5740640727175688,0.6240484341979027,0.7625440657138824,0.9996047772583552
0.014037689222811,0.5709073691683378,0.5737526665131251,0.9674438834190368,0.9993259717011824
0.0145292005838112,0.5643261382415927,0.5840829834342003,0.9912920296192168,0.9996046540036332
0.0139356188782003,0.5781941198024974,0.5,0.9515140503644944,0.9995942405948881
0.3730727869992245,0.5687674318249052,0.3419398665428161,0.9923682510852814,0.9996217510197312
0.1125105771798551,0.6072733538200565,0.7128913836045698,0.9192554205656052,0.9994220826192759
0.0150801799344256,0.5586131725780943,0.5,0.986007571220398,0.9994663501856849
0.1817977027073777,0.5850921835774956,0.5665008462965488,0.826410137116909,0.9984648268437013
0.0150802060882777,0.5593159287720617,0.5,0.9781273901462556,0.9993248974788003
0.0110710892641764,0.5783288464561596,0.6277163922786713,0.9738023579120636,0.9995573865598999
0.0125026175322543,0.5450339308454621,0.5,0.8566057682037354,0.9950702618807554
0.0160670600888779,0.5619310227671761,0.5,0.9922776222229004,0.99963190354174
0.0504985205035195,0.5921870644420407,0.5705813008826226,0.7578559219837189,0.9994946660590358
0.0150803126579007,0.558046092921464,0.6782402098178864,0.9845759272575378,0.9994532807613723
0.0140376239424357,0.5668729615413558,0.5,0.9839393198490144,0.999480371538084
0.1236166180455958,0.5909773050230148,0.7117649465799332,0.987152099609375,0.9996065354207531
0.0114323666808058,0.565596372977803,0.5,0.3781386092305183,0.9995979442610405
0.0150802405899366,0.5421384913663793,0.575126513838768,0.9817698895931244,0.9995602116105147
0.0105947434588894,0.5601713131219628,0.5,0.988472044467926,0.9996283668151591
0.0145292435588112,0.5643834163917041,0.5,0.9907261431217194,0.9996417908696458
0.0123173379555826,0.5604622038990288,0.5,0.9806616604328156,0.99964103999082
0.0110341819525447,0.5816386945289734,0.6789854541420937,0.9901487231254578,0.9995936409686692
0.0142220918139746,0.561846926540229,0.5,0.5799694955348969,0.9995974109624512
0.0145292155158033,0.5591785352498893,0.5,0.9889967441558838,0.9995733760879375
0.0123415881541618,0.5576504951305111,0.5,0.9452636241912842,0.999174987024162
0.2220552343860303,0.5553431644201176,0.5,0.9640908241271972,0.9995051939622499
0.0142132306889714,0.5631819205886635,0.6495818048715591,0.811124175786972,0.9994499979075044
0.1419408666006145,0.5881547913322427,0.6516198497265577,0.8382291495800018,0.9995784616912715
0.0114651716110347,0.5725800254567314,0.8034705817699432,0.9912718534469604,0.9996196697466075
0.0115644737370393,0.5780318680096644,0.6239355579018593,0.978967308998108,0.9996178556466475
0.0180235489365966,0.5423493579007115,0.5,0.6451144516468048,0.9930909029208124
0.0123174045306897,0.565084072267594,0.5,0.9802860617637634,0.9996445867873263
0.0145292624232473,0.5535137371364467,0.5,0.965708553791046,0.9995817704475485
0.1232939879943805,0.5846658003232375,0.5927566316289207,0.9868853986263276,0.9995755847776309
0.3258698801800574,0.5594451401040814,0.5,0.9877312183380128,0.9995245068275835
0.0105659057394139,0.5611621863825524,0.5990401655435562,0.760784238576889,0.9995254224049859
0.0160671927959965,0.5667904631165741,0.5825865603983402,0.6065830588340759,0.9940876280888915
0.0640611955383916,0.5797484422747519,0.596742682158947,0.9887339770793916,0.9996194782434031
0.0123583123753806,0.5708225466999822,0.5265525206923485,0.9757747054100036,0.9994998979964294
0.0104563753555656,0.5746645703832551,0.6774874820063511,0.9942591786384584,0.9995361980691087
0.044915204509315,0.5873884752465282,0.5771838024258613,0.9873963296413422,0.9983884500106797
0.1773360148990815,0.5768698626718715,0.6160728111863136,0.3068397343158722,0.9995134752243757
0.012341625649004,0.5702667068870756,0.5646894574165344,0.989823043346405,0.9995255585527048
0.0142132797425793,0.5590143067182962,0.5,0.9852356612682344,0.9995526655984577
0.0131109712270242,0.5914251759984186,0.5633688154630363,0.9344472289085388,0.9993332964368165
0.0123582949730856,0.5576682048420858,0.6826338469982147,0.9848617017269136,0.9992358474410139
0.0139489595736683,0.5723019784855224,0.7373934686183929,0.921926349401474,0.9994269978487864
0.0123582816984819,0.5569498201648954,0.5,0.7795634567737579,0.9992981610703282
0.0109458676893567,0.5728402005794252,0.6314273178577423,0.9880027174949646,0.9995283816824667
0.0123416134126389,0.5517348339715866,0.5471972394734621,0.9298285096883774,0.9994186618132517
0.1353752485266396,0.5908627123671912,0.6116017922759056,0.9404974579811096,0.9994174365419894
0.0125026108109833,0.5451823627087932,0.5,0.9848396182060242,0.9995880625792779
0.0123415712952207,0.5624416958095878,0.7285563349723816,0.9911699891090392,0.9995177353557665
0.010763869554767,0.5769316016661784,0.5616933535784483,0.9858600199222564,0.9995754625706468
0.0150803740799937,0.5535067301345312,0.5,0.8163104504346848,0.999289701343514
0.171606675852318,0.5941743610867046,0.617703211804231,0.9817623794078828,0.9996290496201254
0.0160670808577917,0.5338939247908933,0.5,0.9854667484760284,0.9995914493338205
0.0160672552728536,0.5529828929542306,0.5,0.7626184225082397,0.9996697408496402
0.0160670281168654,0.5463786053832909,0.5,0.9835368990898132,0.9996356620104052
0.0150803336882553,0.5652263570730852,0.5,0.7733542025089264,0.9994399168062955
0.0180235962434379,0.5616849622663211,0.5,0.9673337042331696,0.9994631654117256
0.138446940655609,0.5742062533372847,0.6113990321755409,0.9789758324623108,0.9995730506198015
0.0160670318689809,0.5578950879888089,0.7423581779003143,0.2549383640289306,0.9996470255719032
0.0105946695157952,0.5493259132775264,0.7264849357306957,0.9876931011676788,0.9994184348615818
0.01508017073427,0.5655433023763993,0.5,0.7675589025020599,0.9994064502534457
0.015080327390593,0.5622763086448068,0.5,0.9221014380455016,0.9989858402404934
0.1029333427106731,0.5933191817380443,0.6520735397934914,0.9851641058921814,0.9996427382575348
0.0115409007651174,0.5581905475862947,0.6839899569749832,0.9882342517375946,0.999673874641303
0.0115396654416261,0.5574679451382838,0.6076559374729792,0.993745356798172,0.9994539307081141
0.0127609835423845,0.5470357750713438,0.5,0.9232887327671052,0.8027666509151459
0.0129416754441463,0.5625948937771107,0.5978641547262669,0.8939405679702759,0.9994764564326033
0.012409642583018,0.5659267241569766,0.5973425880074501,0.5755269229412079,0.9994893250986934
0.0130541211119188,0.5429346116308765,0.5,0.9823994040489196,0.9995617090316955
0.0678215249239279,0.57925357005379,0.5789971565827727,0.9902273416519164,0.9995705431210808
0.0145292839219309,0.5540536136459868,0.5971040576696396,0.9794656336307526,0.9993189146043733
0.0417239828133734,0.5946496261867216,0.5465265456587076,0.9680208563804626,0.999633860134054
0.0100560315469079,0.5527155055539685,0.5,0.9887098968029022,0.9996375642367639
0.0103877962410048,0.5940046956485997,0.5772596281021833,0.7759802639484406,0.9995963047258556
0.0180235319660786,0.5432816166518492,0.5,0.837970495223999,0.9991029961383902
0.0126218985309201,0.5505233506553879,0.3335122019052505,0.987615704536438,0.999540411576163
0.0160670472415876,0.5429529123358218,0.5,0.7639667689800262,0.9994628360145725
0.0113291094880175,0.5603886178198231,0.5993068069219589,0.9904886484146118,0.9995032758451998
0.012505982935635,0.5774422296641843,0.5716315153986216,0.988226681947708,0.9993151054950431
0.0114431059127508,0.5646094876894532,0.6378157287836075,0.9901244044303894,0.9995084866532125
0.0231155533294891,0.5289090660579463,0.2771059721708298,0.7667515277862549,0.9995722613530234
0.018023520916482,0.5651799943037301,0.5,0.4679454714059829,0.9991317708627321
0.0119490679153192,0.5902256832473314,0.5796392150223255,0.9971466064453124,0.9994633513852023
0.0160670275865592,0.5712837035374065,0.5,0.9889580011367798,0.9994671481545083
0.277244883662487,0.5668594399273239,0.5,0.9896142482757568,0.9994801002903841
0.0852662825586,0.585275890969203,0.6058838572353125,0.8339939638972282,0.9915972240269184
0.0123174082636977,0.5540581548822692,0.3466279059648514,0.9893020391464232,0.999413066834677
0.1817517067754016,0.5761110333321274,0.6698269285261631,0.7705313563346863,0.9995215232775081
0.0126237886523842,0.5663301179077698,0.572868870338425,0.8034844994544983,0.9996428462327458
0.0123416486896744,0.556705274715386,0.6596387624740601,0.7817489504814148,0.9995774268754758
0.0120228053664461,0.5829270134649736,0.63240697234869,0.7948814928531647,0.9995307444187347
0.0124089281249771,0.5614658347073308,0.5,0.971323162317276,0.99945061665494
0.0126237993401927,0.5866205449672819,0.5606287568807602,0.7861852049827576,0.9995662862493191
0.1286199680575499,0.5740517287753747,0.6163837723433971,0.8580071032047272,0.9994070586399175
0.0119620419721395,0.5910176299253732,0.6519610965624452,0.760605126619339,0.9996307972178329
0.012341601434347,0.5496728945770315,0.6086898595094681,0.9881544411182404,0.9993746977415867
0.0515995284200887,0.582430725427173,0.6351942426214615,0.9860765039920808,0.9995837964233942
0.0100102289052339,0.5819946215069894,0.7179981668790182,0.9922639727592468,0.9996140537841711
0.2844051907722601,0.5576305448129341,0.2844423614442348,0.991782546043396,0.9995915227336809
0.0099593090907764,0.569766023532436,0.5613386391972502,0.9873084127902984,0.999470476352144
0.193316592119112,0.5754259754695985,0.6482051238417625,0.992754727602005,0.9996437200461514
0.0111908821828102,0.5869788829066419,0.6500927871093154,0.9513925611972808,0.9996170476952102
0.012317407739149,0.5489504519404615,0.5,0.9845159649848938,0.9995927979180124
0.2230198564024176,0.5680998338592405,0.5673074542234341,0.992426335811615,0.9996058696415275
0.0150803130450688,0.549091886689484,0.5,0.7674911022186279,0.9994746691081673
0.0860761950320385,0.5790135061381805,0.6595635004341602,0.5672641098499298,0.999496077070944
0.0124090534770566,0.5583611243446949,0.5940174832940102,0.9851187765598296,0.9995450392307248
0.012247908839159,0.5765052598649787,0.5486484281718731,0.8940656185150146,0.9994871621602215
0.0128225209163336,0.570053721042276,0.5,0.985040009021759,0.9995754455740098
0.0123582775187798,0.5365742513594869,0.5,0.9896174371242524,0.999412443023175
0.018023485401814,0.5544145840346419,0.5,0.7694563567638397,0.9995389541436452
0.0107618170604335,0.5695758710319193,0.6492552757263184,0.8995610475540161,0.9995946385897696
0.012930047614324,0.5679202845909226,0.6498998403549194,0.7759334444999695,0.999494394287467
0.0150801763765203,0.5660956112281536,0.3330242335796356,0.9884260594844818,0.9363816678524017
0.0123415619240979,0.5590279160332368,0.5,0.7630870342254639,0.9996436182991602
0.1596059760225252,0.5631009129764319,0.6962497259179751,0.9638177454471588,0.9995098434737884
0.0610697743906296,0.5872090597302988,0.6694482167561849,0.9887715280056,0.9995851222483907
0.0150801509101951,0.5534346725714422,0.5805981829762459,0.947609156370163,0.9994212800520472
0.0180235713841054,0.5549636334075889,0.5892849117517471,0.9758569598197936,0.9792497400194407
0.112825332771496,0.5894885557443298,0.6683516601721445,0.2742085605859756,0.9993007198208943
0.0150802829512854,0.5491508847233701,0.5,0.9822595119476318,0.9996492759673856
0.1780633416766202,0.5691029549847343,0.5984680447727442,0.7652937471866608,0.9996364761318546
0.0120612694139552,0.5640536685585331,0.5,0.7576632797718048,0.999634116073139
0.2113877253658969,0.5902780169363908,0.6447496116161346,0.7653970420360565,0.9996189304511063
0.0126237373363,0.5596815592329903,0.5,0.948026329278946,0.9992696358822286
0.0150802368369791,0.5422476109707056,0.6647114157676697,0.5812477469444275,0.9993029142497107
0.0123174321346334,0.5469579902864772,0.5,0.9719074964523317,0.9996170812810306
0.0122214189908622,0.5732902267228656,0.5944636836647987,0.9842405319213868,0.999488388421014
0.0762234082243974,0.5842026043914614,0.599346057822307,0.945640042424202,0.9994878727011383
0.0142130548072564,0.5557654870028176,0.7401436269283295,0.9927899241447448,0.9995714571268763
0.0160670237746474,0.5319439677800611,0.5,0.9825858473777772,0.9995866025274154
0.0107878839084318,0.5779419915717989,0.6801785118877888,0.8295601010322571,0.9993411983596161
0.0150802392493659,0.5521334474069768,0.5,0.9790607392787932,0.9992081304080784
0.012766526006258,0.5641232227642875,0.5,0.9875839650630952,0.9996148417994846
0.0160680787531494,0.5585565801460444,0.5,0.982615739107132,0.9996033697680105
0.0101037972010252,0.563185395927606,0.5642335414886475,0.9816160798072816,0.9995374879217707
0.0124089228931384,0.5630408439258248,0.6295892596244812,0.9829711616039276,0.9994181212969124
0.0160670561593607,0.5673232669574882,0.523598849773407,0.9854007959365844,0.9996359370124992
0.0115394651748232,0.56771446942917,0.6273888684809208,0.9932232201099396,0.999276845366694
0.0110710742001594,0.5686151430400097,0.615363422781229,0.7696310579776764,0.9995468913693912
0.0231155470736109,0.5348171485003159,0.5,0.9820867478847504,0.9996182854811195
0.0150801504137073,0.5357104925743528,0.0,0.9842776358127594,0.9996146783814766
0.0125028707757631,0.5432796353521367,0.5,0.7676864266395569,0.9989446843974292
0.0114248702996214,0.5666529645390025,0.6803391426801682,0.9842286705970764,0.9995214644586667
0.2772446616139163,0.5691028055039309,0.6539594084024429,0.9921744465827942,0.9996251831180416
0.0140017228646857,0.5749457317853554,0.6233720406889915,0.7691609263420105,0.9994071614928544
0.0145297689523303,0.5598426721742842,0.6936304196715355,0.75875523686409,0.994569611735642
0.2293870309392209,0.5890454463661196,0.5649206191301346,0.987022191286087,0.9995294977270532
0.1310808784621132,0.5544138718536543,0.5,0.875287801027298,0.9994665899430402
0.0142130000289369,0.5583797230503297,0.6157563328742981,0.9918728470802308,0.9995664821763057
0.1934535231430478,0.581453020351001,0.5443226397037506,0.5487646460533142,0.9996306384564377
0.0827579531023572,0.5682111188265424,0.6062268055975437,0.9789821207523346,0.9995116147911176
0.0231155620118941,0.5521324424194074,0.5,0.9910658299922944,0.9995941614615731
0.0113343971924585,0.5831818910847304,0.676524550964435,0.9689275026321412,0.9996159746951889
0.151952537139194,0.5826568378284296,0.6240305105845133,0.8407344818115234,0.9993883887073025
0.0109048845908511,0.5710167264045,0.7253779371579488,0.9869295954704284,0.9995942407404073
0.0150801576439352,0.539002359206989,0.5,0.9638884663581848,0.9995674786041491
0.0125060054091582,0.5543595822476002,0.5858946566780409,0.7594268918037415,0.9976848100777715
0.0123173305211116,0.5587593235553441,0.5,0.9905192255973816,0.9995081911911257
0.0105422891522349,0.5561660716234178,0.6318129599094391,0.9813429415225984,0.9975948678329587
0.0098915970487366,0.5566603058755064,0.5,0.9783257246017456,0.9995260359137319
0.2838508343208794,0.5405062582603929,0.5,0.5,0.9995463485829532
0.0124384099678918,0.5570477434567742,0.5,0.9855848848819732,0.999504140636418
0.0128988761509927,0.5571414103183525,0.3174638450145721,0.9888244867324828,0.999491203459911
0.012899698073736,0.5787018727937832,0.6094287112355232,0.9921272695064544,0.9994458798901178
0.1868143283600635,0.5749945630893258,0.5897381752729416,0.9472673535346984,0.9995010771672241
0.0231156989493095,0.5354125194039661,0.6397341042757034,0.7899240255355835,0.9995176004013047
0.1456243746136104,0.5779766239934521,0.6506013949401677,0.9817527532577516,0.9994803294539452
0.3511501694365058,0.568338208746382,0.5684059336781502,0.971219688653946,0.9995783294725697
0.0140376108451863,0.5666621103968212,0.3016606196761131,0.990399032831192,0.9995998297818005
0.0688712240158399,0.583281569756614,0.584714929262797,0.989996075630188,0.9995116729405709
0.0114420945333184,0.5743714916928004,0.6359650120139122,0.7953669130802155,0.999597183894366
0.014212984252521,0.5614638019275536,0.5,0.9897209107875824,0.9995627691969275
0.325869909182074,0.5508358402458338,0.5,0.7693144977092743,0.9995651882200036
0.0913225576313897,0.5809450277018575,0.6100264638662338,0.9925210475921632,0.9996269331022631
0.0702624952397898,0.5613269399440597,0.5337946601212025,0.7585926949977875,0.9995382311171852
0.0125025990296305,0.5505234457801169,0.5,0.7645297646522522,0.9994402151787654
0.0123416662058054,0.5705870456912072,0.5982010811567307,0.976178765296936,0.9988692231709138
0.011303468824651,0.5747570963054142,0.6254891771823168,0.7980039119720459,0.9994088857201859
0.0108529441490893,0.5871802864829757,0.6981545686721802,0.9913523495197296,0.9996031528862659
0.0118244556125864,0.5680375386449954,0.5,0.988796055316925,0.9996019954560325
0.0160670851402365,0.5338923304938421,0.5,0.8257161378860474,0.9994491187972017
0.012502605545111,0.5589356739915721,0.5,0.9734981954097748,0.9994966108934022
0.0180234870709647,0.5475400001573849,0.5,0.9754734933376312,0.9995068462449126
0.01162738495245,0.5718774511254417,0.6668328046798706,0.9906007945537568,0.9995471528091002
0.0150804242464404,0.5506107858893047,0.5,0.9884449243545532,0.999307255318854
0.0150802369723131,0.5688293189884793,0.2954104207456112,0.9894975125789642,0.9996226805378683
0.0142132628994666,0.5484856034571814,0.6135059706866741,0.98294860124588,0.9960890552029014
0.0160670894225246,0.5319439398235579,0.5,0.777871310710907,0.999544155143667
0.0110714219726385,0.5813240614231667,0.6457463949918747,0.9749581217765808,0.9995740717859007
0.0084547108901272,0.5695748411569842,0.6588999927043915,0.7536469101905823,0.9993073543882929
0.0125027997877015,0.5665968440879973,0.5,0.9854913353919984,0.998370224959217
0.0140385119665348,0.5705446021133175,0.6433824002742767,0.9903046786785126,0.9995802064950112
0.0180235034893394,0.5538271227980227,0.3062187321484089,0.9759537279605864,0.9995875596359838
0.01606708402642,0.5365719504815629,0.5,0.6749884635210037,0.9996552656230051
0.0140378268761498,0.5658795304494446,0.5,0.9759843647480012,0.9995747077337
0.2230272525467855,0.5539744929372208,0.6302593946456909,0.97528737783432,0.9995786454819608
0.0150801930795997,0.5348156159158389,0.5,0.9725087583065032,0.9995700087456498
0.0160682520257035,0.5374787833174944,0.0,0.7788016498088837,0.9995974970806856
0.0160671133599038,0.551659406466121,0.6549436748027802,0.9855301678180696,0.9989004030358046
0.0142130067227281,0.5689387738440757,0.3764482140541076,0.7575555145740509,0.9994379485724494
0.0123416238306499,0.5728656925855433,0.6273710392415524,0.9880692660808564,0.9993707825778984
0.0125026067765684,0.5275486840813336,0.5,0.9846659004688264,0.9994198164786212
0.0093411075165638,0.5815993829255345,0.5935766659677029,0.9804503619670868,0.9992998800007626
0.0150801518106015,0.5600844097468795,0.5,0.7812677919864655,0.9995710978691932
0.0123583304538776,0.5338960902501986,0.5,0.9549569189548492,0.9992062406381592
0.0123583086871505,0.5511765801242218,0.5,0.2675002515316009,0.9992958558141254
0.0231155558218695,0.5588244514485847,0.5,0.986439734697342,0.999235175026115
0.1868141222869833,0.5794868511952661,0.6456746906042099,0.993163913488388,0.9996569522190839
0.0145298850300257,0.5599101903300615,0.5,0.9444382786750792,0.998768534976989
0.0124090224890329,0.5664423027680741,0.591216117143631,0.8517807573080063,0.9995359066233505
0.0160784013392151,0.5617840911697872,0.5,0.9862159192562104,0.9991019075387157
0.0150801788648817,0.5531984216597556,0.5,0.9839486181735992,0.9995900006615557
0.0140012811393387,0.5735106737742139,0.5620307140052319,0.9886724054813384,0.9996516188548412
0.0112749690224632,0.5867269469581726,0.5686141966531674,0.9788474142551422,0.9995836784073617
0.1818725849986471,0.5610837539796405,0.5,0.9889299273490906,0.9995590559265111
0.0139530779375207,0.5615636847366665,0.5636693905107677,0.9902541041374208,0.9993402609252371
0.0150801371323181,0.55084681563742,0.0,0.9884473979473114,0.9995558013324626
0.0140376064975368,0.5655113339936808,0.639362171292305,0.9925911128520966,0.9996186088246759
0.014213142465809,0.5701509305729398,0.7133384943008423,0.9832035899162292,0.9995675192622002
0.2838503279623188,0.5576278662741653,0.5,0.9767252206802368,0.9995651032368187
0.0120209042920308,0.5862248341268105,0.598161656409502,0.985828459262848,0.9993899413966574
0.0116321535421781,0.5672413801389948,0.7828545570373535,0.7703152298927307,0.9995210737979505
0.0116147612210826,0.569877646833473,0.5359817482531071,0.9601463079452516,0.9996096045942977
0.101772464331192,0.573881077260247,0.5816782861948013,0.7835577130317688,0.9996231924451422
0.0123416533435133,0.5589787242644282,0.565121351275593,0.9796325266361235,0.9993330396828242
0.0180237553173399,0.5585578531332535,0.5,0.9874259531497956,0.9995899879722856
0.0098325774943054,0.5494066831220739,0.5,0.9876709878444672,0.9995536788774189
0.0140376229010777,0.5740871328720595,0.7536655962467194,0.9856881499290466,0.999538748874329
0.0160670280570763,0.5621696558755123,0.0,0.9835668206214904,0.9996164854383096
0.0139305915890178,0.5576103391956625,0.5493038669228554,0.8114832043647766,0.9995533362962306
0.0140382709566014,0.5663324218011355,0.6955371052026749,0.9874862432479858,0.999567448918242
0.0150803585838596,0.5610884209519763,0.545928880572319,0.9905886650085448,0.9978088405914605
0.0150804383495066,0.55523473547917,0.5,0.8535963594913483,0.9996349915745668
0.0124095817864728,0.5717517805545025,0.5866554255286852,0.9030879735946656,0.9937663073651493
0.0142133926128414,0.5536029796689395,0.5,0.9883267879486084,0.9993017803062685
0.0127326962156993,0.563734612738754,0.6876723319292068,0.9901132583618164,0.999601270275889
0.0180235346569812,0.5419297072384341,0.5,0.9702157378196716,0.9982395998667926
0.0123583375236128,0.5535066490575875,0.5,0.7875643372535706,0.998823155532591
0.3258705429367395,0.5620884916684348,0.5680883799990019,0.6229281425476074,0.9996127092745155
0.0125058991956863,0.5657627377829353,0.5,0.9724709689617156,0.9989577033556998
0.0755103895613495,0.5990675698981737,0.5930360632224215,0.1939011812210083,0.7265201807022095
0.0124089307499543,0.5752134031809022,0.7652768492698669,0.937369465827942,0.9996004328131676
0.2772422981894433,0.5659710638508526,0.5,0.9778026342391968,0.9995282099116594
0.0721423390361023,0.5766368792250066,0.6242648139595985,0.9543357491493224,0.9992393254069611
0.0127562500456258,0.5693732778540618,0.5706160366535187,0.7638536691665649,0.9993779876967892
0.0124089591415467,0.5670184187350868,0.6673201620578766,0.8302382975816727,0.9996054623334203
0.0160670999244003,0.5532009321406808,0.5783915519714355,0.9866650104522704,0.9995646658353508
0.0123475022229717,0.5548124316892195,0.5919240713119507,0.9760183393955232,0.9993706223904155
0.0123415817482058,0.562131862806177,0.5592832565307617,0.9900170862674712,0.9996564406901598
0.2284125906711912,0.56080235316604,0.6208513081073761,0.8028249889612198,0.9989421865902841
0.0123416563227182,0.5570974876892916,0.2887212559580803,0.9901002645492554,0.999512830429012
0.0160670371522086,0.5536025873242263,0.5,0.9846140891313552,0.9995255976973567
0.0140759768980573,0.570847472602513,0.7426807880401611,0.9889521598815918,0.9995958174113184
0.3258724982854757,0.5643766131297727,0.5,0.9789107143878936,0.999625423370162
0.0118102794091806,0.5729581191400919,0.5,0.4780393540859222,0.9995700167200994
0.0150802348666027,0.546069857425818,0.5,0.9520443379878998,0.9990930675412528
0.0123261973694271,0.5491519288433256,0.5,0.991164356470108,0.9994972874992527
0.0123583043980977,0.5491527791615854,0.5,0.9813604354858398,0.9995359227759764
0.1882478419341721,0.5723532237488955,0.7383807897567749,0.98502579331398,0.9992301588063128
0.0123415664232566,0.5742575819923893,0.5,0.7814812064170837,0.9996600276208483
0.0150805071924464,0.5659389886971156,0.5,0.9693090915679932,0.9993754999595694
0.0231156753284735,0.5263244104737512,0.5,0.9702398180961608,0.999393129197415
0.0116274065358763,0.5717485153623012,0.5,0.9452414214611052,0.9995927670679521
0.0160670711790754,0.5287196201941093,0.5,0.7855968773365021,0.9994804780581035
0.0231157331014806,0.5605136637763478,0.5,0.2498596608638763,0.99791698763147
0.0180235111876644,0.5776928704994855,0.5,0.973330706357956,0.9992864934029058
0.0150801556191608,0.549028153119145,0.7547454237937927,0.991973489522934,0.9995073910104111
0.0130016390329925,0.5405063210779473,0.5,0.989632934331894,0.9996037970122416
0.0160670269998367,0.5623804305329854,0.5,0.972465604543686,0.999599293427309
0.2772446343675416,0.5728300362961254,0.5396033823490143,0.9578152596950532,0.9995778733864427
