Unnamed: 0,rating,text,business_name,business_category,business_description,_id
43173,5,"Some thing u have to see
Respect to all the young men died on 1941",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0668508072894207e+20_1583932236930
43174,5,"Is good to go back in history, great time",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0695176216002476e+20_1570577705039
43175,4,"Long hot day, a ton of history. Do the tour on the Missouri.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.178124135666863e+20_1531882367964
43176,5,Great experience very interesting history,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1545493422870326e+20_1578802904638
43177,5,perfect and nice memorial place,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0993005115345106e+20_1571438791858
43178,5,"We took a tour from Kauai and our time to see the things we wanted to was limited. If you are on Oahu, come do your own thing.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.176444827874917e+20_1551652329472
43179,5,A must see if you visit Hawaii. The memorial was out for repairs so they gave us a boat tour instead. The tickets for Pearl Harbor are free but must be reserved 24 hours in advance. Don't  pay a tour company!,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1395498640815632e+20_1550793601847
43180,5,Beautiful but also sad tour. A must do,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0271293280871588e+20_1570223370073
43181,5,Very somber and inspirational place to visit.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1148538015352208e+20_1540082644942
43182,5,A very important part of history and a very informative tour. Enjoyed it but also understood the gravity of what the monuments and memorials stand for.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0229630927260284e+20_1530505327035
43183,5,Really interesting ...US history ...imin my 70s learned things I didn't know...well worth it !,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1222173023674163e+20_1550433801592
43184,5,Absolutely a must see.  The Arizona memorial bridge is not open to the public again till the end of March 2019,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.167761318565273e+20_1549555397019
43185,5,Humbling and hard to think about. Worth the visit. Make sure you don't take a bag unless you want to do the bag check.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.156377170780875e+20_1563293583336
43186,5,Everyone should experience Pearl Harbor. Security could be more courtesy regarding bags. Plan to spend an entire day. There's a lot to see.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.087540788488459e+20_1531101125584
43187,5,Somewhat sobering! Very nice memorial too bad its not run by the Navy instead they let the National Park Service.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.140872382537494e+20_1577976272680
43188,3,Pearl Harbor is always so interesting to visit and learn about all of the history. The dedication to restore it is nice and makes it seem updated. Old park rangers can be crabby so try avoiding some.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1561514157240775e+20_1516131917329
43189,4,"It is worth visiting, but we could not see the Arizona as the water was murky due to the rain in the morning.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0136936717260423e+20_1577764493211
43190,5,This is definitely a place everyone should visit.  Their museum is excellent and full of history.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0054190333107157e+20_1541093719200
43191,5,God bless America.  Amazing place,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1663283023082978e+20_1559084861844
43192,5,Good experience about horror of the opening day of sneak attack ww2,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1465484506080227e+20_1580614221597
43193,5,It was very educational and a great place for a family vacation to visit lots of knowledge,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1384938641353833e+20_1554409007709
43194,5,All the attractions were good to see.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0532265668713949e+20_1571700706266
43195,5,Very somber and respectful atmosphere would not have missed it worth the time,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0063254765367678e+20_1552255859854
43196,5,Awesome historical place. Makes you feel patriotic.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1540528767424225e+20_1552264263518
43197,5,"Beautiful place, very interesting story about the history!",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1781219494815696e+20_1580354589593
43198,5,Plan on spending at least half day here if you do any of the tours my,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1084625741981866e+20_1582339977140
43199,5,A story that must be told.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.108339550248992e+20_1603168617501
43200,4,Great place to see amd learn the history of the men and women who made the ultimate sacrifice for our freedom. It's the least we can do is hear their story.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.173396435992964e+20_1536024011280
43201,5,Very informative. Special place,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1542403702616257e+20_1568667913053
43202,5,A great place to learn abouta part of the American history. Even that I am not a USA citizen it was very exciting. And I felt a lot of respect for the people who killed on that attack,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1377783231187046e+20_1536660013560
43203,5,Pearl harbor historic site,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0108180263548423e+20_1547880623617
43204,5,We had a great time visiting the memorial site.  It pays to get your boat tickets in advance.  There is a lot to see here so plan to spend the entire day.  There are multiple sites to visit here.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0175152343851077e+20_1487124856840
43205,5,Great place to visit! A must see! Loved it!,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0498198351515173e+20_1551940976241
43206,4,"Neat piece of history to see. The Arizona Memorial was closed due to damage so that was a bummer. Besides that, very cool and informative",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0384407494361416e+20_1537572665835
43207,5,This was beautiful though unfortunately we we're not able to get on the Arizona memorial due to the structure damage and were told it'll reopen in 2019,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1016938667301711e+20_1544321513539
43208,5,This is a sacred place.  Very somber.  Historic,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0891088264312008e+20_1547991860263
43209,5,So much history! Really made you think we learned a lot about the whole time. Of World War II. And the guys were so knowledgeable and friendly,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0214709670323062e+20_1530840642747
43210,5,"A must for anyone visiting the Islands. We flew in for the day from Maui using Hawaiian Airlines. Arrived around 9 AM and returned  to the airport at 3PM . Just enough time to make our  pre reserved 10AM Arizona Memorial tour, tour of the submarine, and the battleship.  We did not have time to tour the aviation museum. But on the shuttle on our way back to the main entrance and primary shuttle stop from the battle ship we got a glimpse of the historic air tower that is still standing from the attack near the original airfield site. All was very accessible by shuttle. Be prepared. They do not allow purses or backpacks any where but do have lockers for rent.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0602511390908365e+20_1474055560975
43211,5,"The memorial was closed due to some structural damage to the gangway so we got a ""drive by"" boat tour with Rick add our tour guide. Very touching experience. Highly recommended.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.005081016230021e+20_1526342773233
43212,5,"A very sobering experience but very well put together, the wealth of information that is showcased is amazing. A great way to learn about the rich history of Pearl Harbour. A must see if you are in Honolulu",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0354956313438401e+20_1488758376917
43213,5,A very moving and solemn place of honor.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1809504661868341e+20_1564350244629
43214,5,Beautiful. Some of the signage was peeling off and illegible.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0890332793263484e+20_1552966334597
43215,5,Sacred place. Memorial itsself is closed but you can still take a free boat tour around the harbor. Can tour the USS Missouri.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0147416354290167e+20_1531871507929
43216,3,A good experience in history but could do a better job telling the full story,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1668222783592238e+20_1542143573356
43217,5,Was absolutely breath taking. Loved it there,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1230167129585857e+20_1549421317407
43218,5,Loved the Aviation Museum.  I suggest getting the free audio tour as it was very informative.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1722568467550138e+20_1529463866296
43219,4,"Nice historical museum.   Do not take a bag, they will not let you take it in.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0230262987552016e+20_1549874607244
43220,5,This was a bucket list visit for both my husband and myself. Take time to really explore and reflect.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1167665338906049e+20_1538278828255
43221,5,Great place to see our history.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0320683566783475e+20_1581110693286
43222,5,"A visit to Honolulu would not be complete without a visit to the Pearl Harbor Historic Site. Be sure to check before going to confirm that the Arizona Memorial is open as it has been closed recently for repairs and renovations. Few experiences are more sobering than a visit to this memorial. It offers a chance to remember the lives, both military and civilian, that were lost  on that Sunday morning, December 7, 1941.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1468243971824037e+20_1530971439386
43223,4,I wish they'd tell people to be quiet in certain areas. So many tourists just talking away in areas that should be reserved for quiet contemplation and respect,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0997446307971562e+20_1488633382145
43224,5,This is without question one of the top sites to visit on Oahu. The events played out here play such a huge role in our nation's history and are easily understood through the wonderful displays and information from the extremely helpful park personnel!,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0984709477646503e+20_1537625995197
43225,5,"We decided to come in very early as we needed walk in tickets for the USS Arizona memorial. To our surprise we found parking right in front of the entrance. Parking can get tight very fast. They do not allow large bags to get in. Staff were very nice and were happy to answer questions. The gift shop was huge and there were a lot of items at reasonable prices. We saw the morning flag hoisting ceremony and then proceeded to see the various sites. There is a lot to see and learn here. There is a shuttle service to take visitors to other sites,i.e battleship Missouri and the aviation museum.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1416221928296197e+20_1502636558972
43226,5,Awesome place to visit. A great place to learn a little more history. The staff was very friendly.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1321150176874933e+20_1533005027682
43227,5,Thanks you to those who have served!,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0288464656291632e+20_1553388579664
43228,5,"Tickets can be rather expensive, but the funds are used for a good cause. Consider getting the Oahu pass as it is accepted here",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1586916143273686e+20_1540580868701
43229,5,The free museums are really good!,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1748171377868467e+20_1581644196787
43230,4,"Good tour,  glad we did it.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1165520112835915e+20_1582656600565
43231,2,Really disappointed by the management and price. These are important historic landmarks and the prices are outlandish. Reallly sad.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.182864451715445e+20_1545144951099
43232,5,"DEFINITELY A MUST DO!!!  STUNNING, MOVING AND EDUCATIONAL.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1764231125949315e+20_1556453438431
43233,5,"Must see monuments. Plan on spending a day if you want to tour all 4. We got there around noon, just wanted to see Arizona. Got free ticket at booth for 130 sailing. Actually got on 115. About an hour harbour tour. Very informative. Hallowed grounds. Lots of info. Beautiful grounds and monuments.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0400177014750287e+20_1537848246009
43234,5,The guided tours are free. You pay to get on board but your good and free,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0560898924496711e+20_1543508862595
43235,5,"Even though we did not get to disembark at the USS Arizona Memorial we still had a powerful time. And I say powerful because of everything there, so many lives lost, so much History. Very emotional in many different ways.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0106389523357958e+20_1531108175536
43236,5,Simply incredible. A must do visit for everyone that goes to Oaho,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.061607154493958e+20_1549878968388
43237,4,Great but unfortunately water was too rough to land,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0383977912099892e+20_1553999750964
43238,5,A great historical site to visit.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1247155705198417e+20_1580994760284
43239,5,Set up very nice. Felt like I didn't get enough time here ....plan well,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0237636008209995e+20_1553910338279
43240,5,Nice place to learn WWII history,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0764792167454448e+20_1520307299195
43241,5,"Enjoyed the visit, much to see and learn from. A must do for all. Get there early or you could wait all day to do the Arizona memorial tour.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1040627878935773e+20_1529106324239
43242,5,Loved visiting this place !! Amazing lifetime memories I carried back,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0691569356674443e+20_1555671140760
43243,3,"Only super tiny bags allowed. It is expensive and I did not quite get oriented in the first instance so I felt a bit lost. If you study at a Hawaii school or university you get a discount, but if you are a us student from another state you don't.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0299891747961722e+20_1545078262685
43244,5,It's a lovely momument,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1242586549976834e+20_1584076199583
43245,5,"Didn't pay for any of the tours,but we enjoyed walking through the park, taking photos, and learning more about the history of this area.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0546393838669021e+20_1571803043852
43246,4,"A must see...when subject comes up I always say ""Two thumbs up...""! What do I tell them about the walk way being in disrepair, though..",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0524930013957072e+20_1544726424376
43247,5,Very moving memorial! Worth your time!!!,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1497781152078774e+20_1582757754856
43248,4,Wonderful history and great exhibits but it gets crowded FAST!,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.114486502545741e+20_1540859680541
43249,5,Beautiful. A must see part of History.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1669182506549574e+20_1563741424756
43250,5,I can never get enough of this museum! 2nd time going and learned so much. missed a lot of things on my first visit two years ago. It's very educational and so myself to learn about the nation's History.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1817154436439274e+20_1534646612643
43251,5,"My  husband loved it. I 'm not a big history buff, but interesting",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1299693872412166e+20_1533002687840
43252,5,Great history.... Sad.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1683659973561442e+20_1574881789514
43253,5,"Even though the the fallen there have been dead for a long while, the feelings of sorrow and loss are still very prevalent. Service and food are good.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.05995246520461e+20_1529571190391
43254,5,"Must see if youre on Oahu. Friendly and informative staff, beautiful movie describes Dec 7, 1941. Very moving.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0376757788765959e+20_1552430388349
43255,5,"I love everything about these memorials. The Arizona memorial is free of charge, but you have to make sure you get tickets. During the summer months they can be hard to come by as they are on a first come, first serve basis. They escort you in to a room first where you watch a 15 minute video about the attack on Pearl Harbor. Then they lead you out to a boat that takes you to the memorial. You are then granted about 20 minutes to walk around the memorial and pay your respects. Then they take you back. The museum that accompanies the Arizona is a wonderful way to understand the beginning and middle of the war and how it affected the island of Oahu. The Bowfin is a good tour, full of lots of information. I would suggest getting the audio tour because the cramped space of the submarine it's nearly impossible to traverse it ""with"" someone. Works out a lot better if you have your own audio tour and they have theirs, then you can share your experiences after. The main site is totally free to walk around and read the many information boards. It's also a very good time for reflection, try and be respectful of those that are there to pay their respects. The main site is also free to just walk around you just have to.make sure your not bringing in any bags...purses, diper bags, are all excluded. You'll have to check them outside.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0044696180402264e+20_1489209776151
43256,4,"Emotional place, history. Parking is an issue, plan early visit. Free entry to many attractions. Top ounces better of reservations.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1414914234260093e+20_1499039879642
43257,5,This is a must if you are visiting Oahu. A place full of deep feelings and very interesting place if you're interested in history. Also a memorial of the brave people who served in the world war II.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.013312501344609e+20_1486501168099
43258,5,Words can't do it justice.  Very humbling experience.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.144058114434597e+20_1576671381651
43259,5,Awesome place to visit.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0166270045300017e+20_1579820993243
43260,5,Really powerful place to go visit. I highly recommend it.,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1763387629981293e+20_1545202637485
43261,5,"Definitely a must see on Oahu if you have time. BRING COMFY SHOES AND ARRIVE EARLY if you plan to see all the ships, subs and plaques.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1704611414186728e+20_1483631632258
43262,4,"just fyi, the visitor center has some great museum exhibits that do not require tickets that are wheel chair accessible. The actual ship and submarine are difficult to get around with young children and beware the heat!",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1830862061925302e+20_1530572425860
43263,5,A must see.  So much to see,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0628505451696241e+20_1522501729325
43264,5,Enjoyed this very much. I learned much more than I had before,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1767531088301416e+20_1541200746237
43265,4,Great place was unable to see the memorial because the waves were to high,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1486639571347823e+20_1562803227912
43266,5,"Definitely a must see for anyone who comes to Oahu,especially if you are a veteran.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.0143668801133165e+20_1540755096251
43267,3,"Not much there to entertain us millenials to be honest. Obviously, it's hot.",Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1560157146489396e+20_1562716821447
43268,5,Beautiful place. Lots of history presented in an organized and understandable way,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.048977039715481e+20_1537728940402
43269,5,I will always pay my respects at Pearl Harbor!  Freedom isn't free!,Pearl Harbor Historic Sites Visitor Center,"['Visitor center', 'Historical landmark', 'Museum']",This still-active naval base is known for the 1941 attack by Japan that brought the U.S. into WWII.,1.1638982917217093e+20_1553021279068
