Unnamed: 0,rating,text,business_name,business_category,business_description,_id
61775,2,"It's ok, but you get the feeling that they really don't care about their guests",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1642384021486235e+20_1544108010810
61776,3,I wasn't as happy with the service and the resort as I thought I would be,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.116760073324396e+20_1509215558486
61777,5,"Dancing, bands, good food, gambling",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1164225807170054e+20_1562960295079
61778,5,I love to play there.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.163418227912918e+20_1522471109341
61779,5,Absolute blast!  Cant wait to go again!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0179044525795841e+20_1558664846646
61780,5,Love the Halloween set up,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1750620668982949e+20_1508164497194
61781,5,"Good buffet, staff were friendly, and the resort was clean. One negative was it's hard to get drinks while playing on the floor.",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0868573109816055e+20_1483322248879
61782,5,Great place to have fun,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0642793191630984e+20_1539702591984
61783,1,Did not let me win anything,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1795110886891969e+20_1561813993162
61784,5,Love get away some time,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0291851341427542e+20_1481679910455
61785,4,"I really enjoyed it,I like being there",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.117776875917824e+20_1503842108419
61786,4,Ok not the best casino's in mississippi but not the worst by far.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0191889678703372e+20_1500492609181
61787,3,"It is not as clean as it was seven years ago  when I first visit, and the machines doesn't give bonus like they use to and if you bet under a dollar you can not win.It has really changed so I don't go and play to loose my Lil money..",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0217943513474426e+20_1500733895838
61788,5,My stay was very Satisfying!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0483132930751576e+20_1524690889449
61789,5,Love to play but never win,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.184294850745348e+20_1513800655027
61790,5,Great casino friendly staff..,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.056190280365683e+20_1515371298233
61791,5,Great  spot loved the golf course,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.103790133781978e+20_1507049178844
61792,1,See Silverstar hotel and casino review,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1481117046203844e+20_1556952539212
61793,4,Had a great time gambling,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1303111674662907e+20_1535176271422
61794,3,Hard to get a drink you have to chase the waitress down.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0930352439196692e+20_1547043071798
61795,3,Never really won much here and a bit pricey,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0496837065263378e+20_1525128351467
61796,5,Always Relaxing to go here!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0452402812209332e+20_1519157432062
61797,5,Good friendly atmosphere relaxing experience,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.001393712791424e+20_1505448666654
61798,2,Tunica has them beat hands down,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0673534287720037e+20_1551524509100
61799,5,Great seafood buffet on satursays,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.060668030522396e+20_1520863191700
61800,3,Band sucked. Seemed like every machine I tried was broken. Beer was cold.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1801326164283831e+20_1503865543517
61801,3,Fair Still Hard To Win,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1451246674708478e+20_1564074026547
61802,4,Pearl River Resort is a pretty good place to play Poker.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1421429787541203e+20_1455517953849
61803,5,It's a casino nothing more to say,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1400089343013516e+20_1560906983944
61804,5,Great atmosphere and service,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1069402173309013e+20_1499355617110
61805,5,Rocked out with my Auntie Tab.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.031468916304154e+20_1554386378331
61806,5,My favorite place to be!!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0955484463451077e+20_1548912297307
61807,5,Loving and careless and responsible,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0964251642844789e+20_1560372881910
61808,4,Friendly call center,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1720863088589824e+20_1566512893286
61809,3,You can not win at something that is rigged,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1680152060902602e+20_1554661533649
61810,3,Food was not good at Buffett cost to much not much to choose from,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0794943362947742e+20_1525819316713
61811,2,Can't win shid there!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0253676996126966e+20_1553531899810
61812,5,Great service and location,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1640140388850572e+20_1479695277740
61813,5,Finally won some cash....,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.070489551990709e+20_1552708330282
61814,5,"Love the scene, food was tasty.",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.171780669869056e+20_1513789166200
61815,5,Good clean place to waste your cash,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0602491609757257e+20_1540707108392
61816,3,Dont go expecting to win..have fun,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.092057505699901e+20_1539957569463
61817,4,Great food nice casino and hotel,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1770418516893994e+20_1495190133890
61818,5,Spectacular place to be,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1522787795663695e+20_1555830392870
61819,5,Las Vegas quality resort in the middle of nowhere!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1134725160058487e+20_1488119032523
61820,5,Fantastic really nice games,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.064201610568795e+20_1513074953902
61821,1,It's nothing to do for the kids. It's not for family the kids has to be in a room nothing to do are see give ten free movies something,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1719976020354787e+20_1527025254423
61822,3,Need to upgrade their games and the machines wasn't paying out,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.013530009958198e+20_1502211839895
61823,4,If your I to the gambling seen it had everything,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0367619652640834e+20_1546212709267
61824,5,Looser slots then in Alabama,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.057405825682247e+20_1552205566670
61825,4,Has most games.  Large casino.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0200315884967667e+20_1549451274665
61826,5,Enjoyed the buffet but expensive,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0165551962903903e+20_1544142016171
61827,3,Great place to throw away money!!!!lol,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0318169277494919e+20_1509278474256
61828,2,The food was not the best.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.099811565276208e+20_1542826507878
61829,5,It was beautiful and amazing,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1197048996225771e+20_1538274157116
61830,5,Had a great time here,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0005029490795405e+20_1511401127989
61831,3,Complimentary drinks are not readily available,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1535174941744308e+20_1554514778502
61832,5,Very nice to stay at,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0348256189363167e+20_1550587651137
61833,2,Not what it once was.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0882804196792323e+20_1563828713903
61834,1,Not what it used to be.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.166185057673752e+20_1561865451787
61835,1,No problem with that,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0103131006998789e+20_1549343791185
61836,4,Only entertainment around,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0586737348006081e+20_1548270166092
61837,4,It's casinos.... Lol.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0683557924906266e+20_1553142342998
61838,3,I assumed for the price of my room i would have a refrigerator in it.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0155460411824734e+20_1542052922566
61839,4,The rooms in the Hotel is cool,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0249240304740218e+20_1510741812162
61840,4,Hotel check in is a joke,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0904384614270285e+20_1540674218791
61841,1,Horrible buffet..waste of money !!!!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.030544309503667e+20_1540278896039
61842,5,Very good place to visit,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.035442638738205e+20_1539267157493
61843,5,Great beverage machine,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0889804530017174e+20_1533665731920
61844,1,Poor service   rarely see a cocktail waitress,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1354235261987476e+20_1537843415942
61845,3,Didn't win any money,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.154248131774723e+20_1536841224077
61846,2,Would like to win once in awhile!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.114676205125581e+20_1524776664066
61847,4,Don't take all your money with you!!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1477711017969015e+20_1534448263414
61848,5,I like the Resort especially at the Starlight Lounge when Area Code is their,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1196717669831742e+20_1498758017950
61849,4,On this visit I lost a little money at the casino,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0385070038001854e+20_1527712801554
61850,4,Love it when i win money!!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1756055609678599e+20_1526895184976
61851,5,I love the atmosphere,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1260706155051111e+20_1524270226149
61852,5,"Food, hotels and games",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1243620716938356e+20_1524247729378
61853,5,It was wonderful  and fun,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0044862425635462e+20_1521838726118
61854,5,Great food nice rewards,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1308585144297759e+20_1523134570769
61855,3,"Rude workers, crowded floor, and over-priced buffet.",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0672357864751966e+20_1520452718305
61856,2,Rude waitresses!!! Like for real!!!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0995774899943598e+20_1520223209284
61857,1,It's sucks never win at this casino,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.048142953868847e+20_1520120429836
61858,3,It hate that they removed the kids room....it is alot boring than it has been in the past years.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0855388300292183e+20_1520297359001
61859,4,Like I have a hard time winning,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.1464048377393585e+20_1520010146500
61860,2,"Slots dont hit, show was horrible",Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0615013928745378e+20_1519610846764
61861,3,Go and make a donation!,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.0509952010868279e+20_1519432590403
61862,3,Hard to win anything.,Pearl River Resort,"['Casino', 'Concert hall', 'Day spa', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Resort hotel', 'Tourist attraction', 'Water park']","Casual casino resort with low-key rooms, plus 2 golf courses, 11 restaurants and shopping.",1.080972797180436e+20_1518592381820
