Unnamed: 0,rating,text,business_name,business_category,business_description,_id,policy_label
10537,5,I'm a Starbucks junkie,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.000830399104424e+20_1556982039699,0
10538,1,2 black men arrested?,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0208227021951766e+20_1524080156481,0
10539,4,"This Starbucks is alright. The layout and location mean it's quite busy. The coffee was... Starbucks coffee, so you aren't going to be surprised by quality.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.092057061675426e+20_1530658093142,1
10540,4,Just like every other Starbucks.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1660268825386474e+20_1557454003655,1
10541,5,"Always no drama service, free wi first and local newspapers",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1050207599912074e+20_1495471552980,1
10542,5,Clean and friendly staff,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1649338524157559e+20_1559201775788,1
10543,5,Comfortable atmosphere,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0621388952691574e+20_1547686277535,1
10544,4,Just what you expect from Starbucks.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1280445978788438e+20_1542079734754,1
10545,4,Thank you for being open on a World Cup Sunday at 4:30am!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0979343897133172e+20_1531723069255,1
10546,4,Usual Starbucks. Expensive coffee drinks but good coffee at this one!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1252613966913448e+20_1514490291622,1
10547,4,Standard Starbucks with all of the usual menu items and free wifi.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.101249807134112e+20_1517093526061,1
10548,4,Fast friendly service,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.075770161539075e+20_1500348859488,1
10549,1,Two hours for a LATTE,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0720674018369166e+20_1552450625329,0
10550,5,Has what it's needs! And some local products too,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.027456747161081e+20_1524229659220,1
10551,4,I had a hard time finding an electric outlet to charge my phone but I did find one.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0285555842718358e+20_1547469056422,1
10552,2,"Very slow service, even during less busy times",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1101618641246745e+20_1562128373628,1
10553,3,Music is kept too loud.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0588709366507641e+20_1556338450362,1
10554,3,There was people and coffee there.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0602855020005553e+20_1545516976381,0
10555,5,"Starbucks is Starbucks, very busy as usual",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.077126400796052e+20_1508346123349,0
10556,3,It's a Starbucks. What do you expect it to be?,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1785476620606562e+20_1508987751980,0
10557,4,Parking is a challenge.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.180699170626764e+20_1524692296775,1
10558,5,"Service is friendly, accurate, and prompt",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0281654178698728e+20_1498893314206,1
10559,5,Great service and fast,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0736006975954215e+20_1510626950662,1
10560,3,Too long the service,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.14961859139959e+20_1493149680282,0
10561,4,Fast friendly service,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1793910033167163e+20_1487064336026,1
10562,5,What can you say its Starbucks. It does get very busy at this location and empty tables are hard to find at certain hours.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1426240216245246e+20_1485802141094,1
10563,4,"Its a Starbucks, its conveniently located.  Friendly staff, lots of indoor seating, and your favorite coffee drinks.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0199385792747576e+20_1483115937028,1
10564,3,Fast friendly service,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0959063730071069e+20_1507881801451,1
10565,5,Long lines but good service,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0616511279559259e+20_1464161651903,1
10566,4,"Clean, lots of seating.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1570894566051085e+20_1483160095775,1
10567,4,Probably the second best Starbucks in Hilo,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1622577835690035e+20_1437576383041,1
10568,5,"(Translated by Google) friendly

(Original)
sympa",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1686290405597628e+20_1579162787622,0
10569,5,"(Translated by Google) Hummmmmmmm, spencill Coffee .....

(Original)
Hummmmmmmm, spencill Coffee.....",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0905858721308715e+20_1521000494809,0
10570,5,"(Translated by Google) Caramel hits the bomb

(Original)
Caramel frappe the bomb",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1328890549217691e+20_1526073691825,0
10571,4,Plenty parking space for free 2 hours with validation.  Great spot for waiting people to pick up at the airport.   And of course they provide great coffee!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1401185587105386e+20_1552016553583,1
10572,5,The baristas are friendly and they sort out the to go pickup area by alphabets so easy to find your order.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0324180781567715e+20_1621119333392,1
10573,5,Great service! The barista really went out of her way to help a elderly uncle who needed extra assistance ahead of me in line. I was very impressed with her friendly attitude and patience!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0026282661099379e+20_1611355010459,1
10574,5,"That was the quickest I have ever been served at a Starbucks. Amazing friendly service, clean store, large selection of snacks and Convinit location.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.088452069779884e+20_1582867577055,1
10575,5,"Good service with friendly faces, quality drink, and yummy food selection for.quick.on the go.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.12624781030074e+20_1616612879714,1
10576,5,The service in here is great and the waiting time...,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.043580730626666e+20_1607959928323,1
10577,1,They are CLOSED on weekends! How about you guys update your hours so people don't waste money on parking just to find out you're incompetent.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1681079820604113e+20_1610314123769,0
10578,4,"ITs an airport starbucks, they are usually quick and nice, we go most mornings and they remember our names.!",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0819511186315993e+20_1601612086139,1
10579,5,I love their chocolate covered Graham bars. So good!!!!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.089520348421265e+20_1601248153629,1
10580,3,"They need more food and drink vendors.. Most prices are pretty high too.. Lots of fresh veggies, some reasonable but some overpriced.. Parking sucks too, I think it was better when it was in the sears parking lot..",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.152541052322184e+20_1572128585890,0
10581,5,"Very clean, fast, friendly corner Starbucks by the airport. No restroom.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1051702030894393e+20_1576199032353,1
10582,1,"Gee, what it's only coffee.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0765977971464289e+20_1614937551560,0
10583,4,"I visit this particular Starbucks nearly every weekday.  The establishment is clean and has a great layout.

The personnel here are always friendly and are quick about completing your order despite the high volume of customers due to the proximity to the airport, and nearby businesses.

My orders are almost always accurate, and on the off chance it isn't they quickly remake it with a smile.

I recommend this location to any person wanting great coffee",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.002341463959893e+20_1551476418083,1
10584,5,Food selection was very broad. Many healthy alternatives.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0507669117295662e+20_1601920626080,1
10585,5,"The nearest coffee shop for all offices near Airport. Employee are too good, sometimes when my coffee is not good or odd than regular days they help to make another one. 2 hours free parking validation is available. Starbucks Reserve coffee also available. Medium size store.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.046881512555264e+20_1553122793134,1
10586,4,"Well, it's Starbucks, so if you are reading my review in English you have already been to one. Their Nitro brew is fantastic though.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0043657346162754e+20_1579115411749,1
10587,4,Great for a coffee fix!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1275424831328248e+20_1599875878523,1
10588,1,I don't frequent there very often but I wasn't too happy about learning from my bank that I had been hacked while visiting Starbucks. No one was looking over my shoulder while I was filling out the information on their app. I heard stories about that happening at Starbucks but didn't really think about it until my 5 am call Sunday informing me. I called Starbucks to warn them but they didn't seem that interested.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1096910550985194e+20_1583881416309,0
10589,5,Great drinks great service,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1160380149931826e+20_1598079638811,1
10590,5,My drink was quickly executed with a smile and a snap. Exceptional service and great environment!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1716848503829162e+20_1572563460423,1
10591,5,"Like all Starbucks, its a place to be with friends or by yourself and have a moment of great talks n laugh or just a relaxed moment with a book, laptop, your phone, what have you. But to much caffeine can really make you use the bathroom lolol. But its a great place to be during the day or evenings.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1352752884220854e+20_1548262566123,1
10592,1,"Terrible unfriendly service. Store understaffed and not professional. Looked as if they didn't get along or had a gripe with customers or management. Needless to say I ordered my drink as friendly as possible, and expressed my wish for them to have a great day and got out of there. Not a thank you from person at counter, and I apparently was in the way of the staff person trying to clean the area by the cream and sugar. I apologized for being in her way and left without fully preparing my tea. She was clearly annoyed I was taking too long. Anyway, I will walk across to airport starbucks going forward to avoid the unpleasantness of this one.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0887479573134397e+20_1579048457847,1
10593,5,"Lots of seating both indoor and out. Friendly staff, good coffee.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1517426976261145e+20_1517119152853,1
10594,5,"Great coffee, very nice folks working there. Much Aloha",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0306002106296194e+20_1570904533235,1
10595,1,"Very sensitive employees, easily offended. Felt weird in there...",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1738600820589093e+20_1579244203950,0
10596,1,my order was completely forgotten for a 3rd time... Not worth waiting over 10 minutes for simple black coffee... Their Reserve coffees on the Clover are great though. Shame.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0612725680832053e+20_1578384873602,1
10597,5,Super efficient - the Staff is on it here.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0148886686327534e+20_1572806554989,1
10598,3,They were doing training today. Lots of people ... very slow service. Ordered an egg not latte. Barely warm :  (,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1647690052838166e+20_1543012278146,1
10599,4,Friendly service and the drinks are always tasty.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0346475803503259e+20_1567788420818,1
10600,3,"Typical Starbucks with friendly staff. The downside is there is no restroom, parking is difficult, and even though I put in an order 30 min ahead of time for 2 to go boxes of coffee I had to wait for 20 min as they had not even started making them yet. I was almost late to work and, needless to say, fairly stressed by the time I left.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1510935800447132e+20_1534381643630,1
10601,1,Need better staff to handle the volume and track mobile orders better.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.050280115831167e+20_1557953393380,1
10602,5,Happy hour specials are always appreciated and somehow the drinks taste better. Clean store with friendly employees. Mahalo.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0578765488940619e+20_1548396285261,1
10603,4,"Nice store with a pleasant staff. Orders are made correctly, and the wait is minimal",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0461220198880777e+20_1553982303287,1
10604,5,Great staff and quick service.  This store can be surprisingly busy at times but the line moves fast. This is a required pit stop for me when I'm waiting to pick up someone from the airport.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0880546024519395e+20_1473961051109,1
10605,5,"service fast and with a smile
Thank you for making my breakfast",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1085333141799197e+20_1554649249375,1
10606,4,A typical Starbucks menu. The service is fast and the baristas are friendly.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1229499725498322e+20_1562999104082,1
10607,4,Staying close by for a while and come here every couple days. Always seems busy no matter what time in the am we make it over there. Food and coffee is always pretty good. Couple times the croissants come out burnt . The almond one was super burnt I couldn't eat most of it. You'd think that would get checked. We will be back as it def beats Dunkin coffee !!!!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0119030898237687e+20_1528836283250,1
10608,5,"If you have to pickup people or things at the HNL Airport, this Starbucks is a great place to wait. Order your drink or food item, have your parking ticket validated and enjoy fast Internet speeds while you wait. The service is great and your order is ready quick!",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0244516955022896e+20_1471933363333,1
10609,4,Convenient location near the Honolulu (Daniel K. Inouye) International Airport.  Free validated parking.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.101249807134112e+20_1547620341818,1
10610,5,Great baristas here!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0840111126202987e+20_1574441430024,1
10611,4,Only decent coffee I found in Oahu,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1376361083232072e+20_1561011741137,1
10612,4,"Served quickly despite the long line,  good job,  espresso was a little more bitter than it should have been, good service",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1458489891330697e+20_1544886210402,1
10613,5,Very busy but what Starbucks isn't. I love that they make my drink correct all the time! And I don't even live on this island. Gotta have that Starbucks drink!!!,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0218819532411116e+20_1490335927714,1
10614,1,Waaaaay too cold. Why waste money making customers miserable? I don't bother going in to order because I cant wait in such cold that long.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0415459584304492e+20_1565072205728,1
10615,5,Whenever we are In hawaii I stop at this starbucks. The staff are always very friendly and knowledgeable and if they don't know something they take the time to go and find out the answer. I have a dairy allergy and they have helped me to still have my favorite drinks without risking my health.  They are fast and have a good supply of ingredients.  I definitely would recommend them to others.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0665551041054055e+20_1524808773252,1
10616,5,Always great service,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0254566757555344e+20_1576688155441,1
10617,5,Im hungry. Neex money,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.009674106552791e+20_1563829464365,0
10618,5,"Good location, and fast pace even with a lot of customers. Also free 2 hours parking is a plus.",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.034320434333175e+20_1549074734085,1
10619,5,Dragon drink is delicious and vegan,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0709139319856351e+20_1560292851143,1
10620,3,This is an okay Starbucks location. The staff is friendly though my order was made wrong on a few occasions. Indoor seating is spacious and there are a couple outdoor tables as well. Parking here is annoying since the shopping center gated the parking lot and put in speed bumps. Parking is free for short visits but you still have to worry about keeping track of the ticket.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0077792734690422e+20_1447588911049,1
10621,5,My favorite place to get a chai tea latte,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1242208841184846e+20_1558718768749,1
10622,5,"Love it, fast and always perfect",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.039478952803534e+20_1567033106543,1
10623,5,"This location is great, near the airport, and they are fast and friendly!",Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.1120656214889916e+20_1534348515535,1
10624,4,Using the app makes ordering easy. Wish they'd open the parking like before.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0832105701315253e+20_1525117153295,1
10625,5,Starbucks is always great to visit but every one is different so when making drinks all do it should taste the same it does not.,Starbucks,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",1.0274936957347946e+20_1501208762429,1
