,A,B,D2,E,G,policy_label
9037,0.0148418912765698,0.5612863433376926,0.6210251897573471,0.9916248917579652,0.999510791269131,1.0
9038,0.0132314581632542,0.5644520820008533,0.6977961212396622,0.9929807484149932,0.999245414568577,1.0
9039,0.0189135782724978,0.5469576180027732,0.5,0.9911834001541138,0.9982854065019636,1.0
9040,0.1161871405460448,0.569862110138798,0.6363026313483715,0.7654280364513397,0.9995740697486326,1.0
9041,0.1995633057695337,0.577696632074753,0.5691001079976559,0.6342143267393112,0.9968530994374304,1.0
9042,0.0124901211935766,0.5641114335454382,0.3159180469810962,0.9779051840305328,0.9995466777472756,1.0
9043,0.0120095151478202,0.566818952382775,0.493155752774328,0.7608972489833832,0.9996181462483946,1.0
9044,0.0844449092728474,0.5918202682530599,0.6347047761082649,0.777410477399826,0.9950772649608552,1.0
9045,0.0133630032589127,0.5471050207907636,0.6004642993211746,0.9940128922462464,0.9992422627401538,1.0
9046,0.018089088174399,0.5627131369211933,0.5,0.7631786465644836,0.9996601221209858,1.0
9047,0.0148855632140937,0.5581511587215423,0.5,0.9845309555530548,0.9993725354433992,1.0
9048,0.0152494029456101,0.526324148070058,0.5,0.7813003957271576,0.9994285448919982,0.0
9049,0.0106061864527802,0.5805231865155733,0.5519844114780426,0.9855374693870544,0.9977171034552156,1.0
9050,0.0142635672883147,0.5670814107131407,0.3195912564794222,0.96848326921463,0.9992183721624316,1.0
9051,0.0153244790023442,0.5662654201954307,0.6325742900371552,0.974848061800003,0.9993757531628944,1.0
9052,0.015162525731127,0.5475232003670855,0.5,0.7612606883049011,0.9996053084905724,1.0
9053,0.011513345036352,0.5329373768542924,0.5,0.9808405935764312,0.9994757767999544,1.0
9054,0.0156165070467158,0.5757109143957044,0.3287756647914648,0.991126149892807,0.9993393441545776,1.0
9055,0.0212874045320957,0.5592426640468354,0.0,0.7715700566768646,0.9977777891326696,1.0
9056,0.0122045812106835,0.5743900837211778,0.6901708394289017,0.9523153305053712,0.9893564311787486,0.0
9057,0.0144740332869666,0.57451080339126,0.6383469998836517,0.9682159423828124,0.9990359627408908,1.0
9058,0.0118899418832977,0.5463787459026719,0.5,0.984315812587738,0.9995968613948208,1.0
9059,0.0172235145425023,0.5608157082896039,0.4834604896605015,0.7907114326953888,0.9984622818883508,1.0
9060,0.0093559265095379,0.5640666474305736,0.5,0.9916714727878572,0.9995650997152552,1.0
9061,0.0138339513285262,0.5767311620882629,0.772047758102417,0.939619481563568,0.9995691483200062,1.0
9062,0.0095798510461122,0.5602509674972155,0.5,0.9899572134017944,0.9996324709209148,1.0
9063,0.0212789869865774,0.5357091862734977,0.5,0.9879798293113708,0.9995374153659212,1.0
9064,0.0128679424864602,0.595618760697171,0.6375692276051268,0.8669016063213348,0.9982165502151474,1.0
9065,0.0115904469209945,0.5511936720945387,0.5,0.7904382348060608,0.9784176610410212,0.0
9066,0.0148880610653159,0.5319430505540819,0.5,0.9327323138713836,0.9990177506115288,1.0
9067,0.014881860430404,0.5528705522190985,0.5,0.9869962632656096,0.9996159267320764,1.0
9068,0.0136474297515977,0.5782869501539878,0.6266582012176514,0.7949968576431274,0.999213730741758,1.0
9069,0.0270180166472554,0.5275482693871575,0.5,0.9790312349796296,0.9982324806042016,1.0
9070,0.0966088518511452,0.5619412281979237,0.5,0.9915176033973694,0.9995353005942887,1.0
9071,0.0126949546813336,0.5599074853230408,0.5,0.982264280319214,0.9995090684387832,1.0
9072,0.0132384899871729,0.5666075992948074,0.5,0.7628760933876038,0.9994742024573496,1.0
9073,0.1894810367833417,0.5513678202243489,0.2963237427175045,0.9861767292022704,0.99572017416358,1.0
9074,0.230640734580525,0.5594445983253852,0.5,0.9885859489440918,0.9995787274092436,1.0
9075,0.0149913393369947,0.5554904391865974,0.5,0.9874367713928224,0.9995077064377256,1.0
9076,0.0093894159119661,0.5678922439259018,0.7934669852256775,0.4759181588888168,0.9996328518900556,0.0
9077,0.0149582475145781,0.5691467855564659,0.5820943713188171,0.9492923617362976,0.9920635940507054,0.0
9078,0.0212834568660398,0.551195226345942,0.0,0.5691944062709808,0.9993908430915326,0.0
9079,0.0124370633111864,0.5532645982129645,0.5,0.9884174764156342,0.9995038375491276,1.0
9080,0.0212912091745661,0.5397661768676223,0.5,0.9880653023719788,0.9993418547674082,1.0
9081,0.0148798323905277,0.5589368034913843,0.5,0.9814203083515168,0.9996017550001852,1.0
9082,0.0152456797984004,0.5589369184882305,0.5,0.9886241555213928,0.9994366010068916,1.0
9083,0.0156625837989401,0.5624888258226067,0.5,0.9645064771175385,0.9996173934196122,1.0
9084,0.0120267241490652,0.5710264620633421,0.5,0.7857187986373901,0.9994432182284072,1.0
9085,0.0191288659925464,0.547154294658998,0.5,0.5617181956768036,0.9993159137666224,0.0
9086,0.015815950649081,0.5636456123652638,0.6444315910339355,0.7830536067485809,0.99961155114579,1.0
9087,0.0212737313724794,0.5382164508503984,0.5,0.5582621693611145,0.9996365579136182,0.0
9088,0.1403572747174937,0.5535077187979446,0.5,0.4498472362756729,0.9934264840558172,1.0
9089,0.2811349668758298,0.5587465148638171,0.5,0.7434361279010773,0.9985039965249598,1.0
9090,0.0151367648726746,0.563745831795655,0.2987933084368706,0.5833787024021149,0.9985809355275704,1.0
9091,0.012297535956452,0.5339670397817379,0.5,0.981353521347046,0.9995609036122914,1.0
9092,0.0191305722635306,0.5497717015711524,0.5,0.7112361788749695,0.9993622960173524,1.0
9093,0.2438704983940166,0.5432784003599135,0.5,0.6043068468570709,0.99935199029278,0.0
9094,0.0117422981370014,0.5457864463686631,0.5,0.7737385481595993,0.986520119011402,1.0
9095,0.0270195109067492,0.5348135109859731,0.5,0.9295040369033812,0.9989330712705852,1.0
9096,0.1594174328260068,0.604414084708212,0.6546767329564318,0.8432899415493011,0.9991758992546238,1.0
9097,0.0120180554291323,0.5796505793256929,0.5917213000357151,0.75,0.9992935648187996,1.0
9098,0.103217047206587,0.5925412228960654,0.558446591719985,0.988193929195404,0.9996025215368718,1.0
9099,0.1935974785906343,0.5886262137930528,0.6345290891826153,0.9884900152683258,0.9994835202232936,1.0
9100,0.1090366914766409,0.5789462881970866,0.6169952433556318,0.7875563502311707,0.9995500117947812,1.0
9101,0.2102877836136095,0.5884501465207771,0.6008574683219194,0.9371444582939148,0.9970449099782854,1.0
9102,0.2093666685667303,0.5723222085092459,0.6387241147458553,0.9913142323493958,0.999514553899644,1.0
9103,0.0663463869536539,0.5684345499361094,0.6909423768520355,0.9903090596199036,0.9991309510660358,1.0
9104,0.1116398848230371,0.5598031728562247,0.3179576694965362,0.7632468640804291,0.9995686835609376,1.0
9105,0.0866981058357474,0.5557835097229457,0.5,0.8245128393173218,0.9995217417308596,1.0
9106,0.03204712400584,0.5241095882095496,0.6326181590557098,0.9912111759185792,0.9909640131518244,1.0
9107,0.0059688279012083,0.5771643914827549,0.6937154531478882,0.8693153262138367,0.9985140915960072,1.0
9108,0.4026847093853136,0.6141409726401024,0.6783295907080173,0.8277002573013306,0.9993711698334664,1.0
9109,0.0061378110300274,0.5666645587043555,0.5805428102612495,0.7764036953449249,0.9995631930360104,1.0
9110,0.0051189437540538,0.5897561247119135,0.6206288948655129,0.8119150623679161,0.9995389088871888,1.0
9111,0.3221791613933742,0.5822238051275662,0.7111736834049225,0.6513085663318634,0.9994549187249504,1.0
9112,0.0043823850791608,0.5685237961646954,0.5,0.9873983860015868,0.9995170945767312,1.0
9113,0.0054907368415482,0.5737843756138947,0.6055081114172935,0.9917069673538208,0.9995389258256182,1.0
9114,0.0064075117557296,0.5518772042928459,0.5,0.9867674112319946,0.9994519879110156,1.0
9115,0.0065250707949835,0.589207233288152,0.6489088709155718,0.5579871535301208,0.7259368896484375,1.0
9116,0.2840380614059636,0.5885945503725509,0.6258664317429066,0.7830465734004974,0.999396072467789,1.0
9117,0.0062372588266035,0.5638687038814472,0.5853726863861084,0.9707112312316896,0.958003606647253,0.0
9118,0.2624317380080834,0.5959059191009869,0.6580880619585514,0.9810031354427338,0.9994683547993192,1.0
9119,0.0062962344894379,0.551445186602744,0.5,0.75,0.9985739722615108,1.0
9120,0.5457046727017747,0.5702964700012085,0.5579933598637581,0.9866067469120026,0.9994594932650216,1.0
9121,0.0061845567437989,0.5859440634016085,0.5771636118491491,0.9830167889595032,0.9995997149089816,1.0
9122,0.006176458153056,0.5704888796309062,0.6685943976044655,0.7733399868011475,0.999160279345233,1.0
9123,0.0069465836228017,0.5713705067244553,0.6450015529990196,0.7701728940010071,0.9996178403671364,1.0
9124,0.0062433570423391,0.5461628898932116,0.5,0.9892220497131348,0.9986605460289866,1.0
9125,0.006382379973895,0.5734414235712365,0.6013012388721108,0.9388855695724488,0.9990428592427634,1.0
9126,0.66736874362983,0.5816308726913793,0.5,0.9903751611709596,0.9995906872209162,1.0
9127,0.5555811662108512,0.5724845870006305,0.5,0.9872785806655884,0.9993878603563644,1.0
9128,0.0055949223589372,0.5652634976367908,0.6164436489343643,0.6639140546321869,0.9981554057449102,1.0
9129,0.0056768264549516,0.5674744506099364,0.5922893732786179,0.8469967246055603,0.9608702324330808,0.0
9130,0.0063204794117275,0.5545872047658824,0.7184596806764603,0.9915761351585388,0.9996280996128916,1.0
9131,0.0055848988359303,0.5591778531330037,0.5,0.7748656868934631,0.999374712642748,1.0
9132,0.0066983006392036,0.5568145916153858,0.5,0.9331662952899932,0.9995240150310564,1.0
9133,0.3193356952856081,0.5501817996097992,0.5,0.8682976067066193,0.9978505945764482,1.0
9134,0.0053147604842277,0.5656457977725784,0.5,0.594260185956955,0.9995296163251624,1.0
9135,0.0065767227278671,0.5319436175368055,0.5,0.5726645290851593,0.9993981207953766,0.0
9136,0.5782786790713451,0.5309120046332554,0.0,0.9810994267463684,0.9994032735121436,1.0
9137,0.004994407230397,0.5666824634689394,0.5,0.5540355443954468,0.9996327325352468,0.0
9138,0.004280315955788,0.5630596107806173,0.6415754109621048,0.9692755341529846,0.9996346824336796,0.0
9139,0.0036294989224874,0.564006174009517,0.6188212260603905,0.6029187738895416,0.9995694119425024,0.0
9140,0.3911225998766324,0.580613466820582,0.6153393338123957,0.9846857786178588,0.9945856868289412,1.0
9141,0.0151137714792434,0.5571350890702563,0.5,0.7906124889850616,0.9995417975878808,1.0
9142,0.0716871350951857,0.5506856264968158,0.5,0.7642601132392883,0.9995703138120008,1.0
9143,0.0107569572603546,0.551446475653833,0.5,0.9891587197780608,0.9993625084171072,1.0
9144,0.0882580015239999,0.5844891553900189,0.553135950001888,0.5922854542732239,0.9986345820361748,1.0
9145,0.0120793964217319,0.555688739298381,0.5472968146204948,0.9661003649234772,0.9768721666187048,1.0
9146,0.1529655291897304,0.5760556121372906,0.7667648792266846,0.9415233135223388,0.9985079636098816,1.0
9147,0.1530238294657303,0.5566547466964429,0.2838939167559147,0.7617067992687225,0.9996293984586372,1.0
9148,0.0898871070889969,0.5826455552652808,0.6348373703658581,0.5542052686214447,0.9994674540357664,1.0
9149,0.0822950881446155,0.5709265571834142,0.5539430193603039,0.9918414056301116,0.9996077709365636,1.0
9150,0.1083988251616386,0.5638925407524182,0.5,0.9882634580135344,0.9995405502559152,1.0
9151,0.0144743955589816,0.5574802918167353,0.5,0.9786477386951448,0.9990021681878716,1.0
9152,0.0100205712864157,0.5941413247791902,0.5,0.7889565527439117,0.9988748723408208,1.0
9153,0.0101612298955727,0.5664508324668684,0.6608757227659225,0.9133903980255128,0.999468905327376,1.0
9154,0.0088516958395036,0.5650502111144489,0.5,0.9856193661689758,0.999541678611422,1.0
9155,0.071171993405014,0.5638089011700804,0.3079678751528263,0.9891485273838044,0.9995659760315904,1.0
9156,0.076965414818374,0.5568043089544661,0.3287798948585987,0.9935289919376372,0.999513498856686,1.0
9157,0.2034184471101501,0.5924347243100438,0.6850136980414391,0.9704824686050416,0.9971077856607736,1.0
9158,0.0095514761085838,0.5607435851146173,0.5859410464763641,0.7664958536624908,0.9988501694751905,1.0
9159,0.0500648921340158,0.5883850140861808,0.5910924784839153,0.6532838940620422,0.998737454181537,1.0
9160,0.0433336409106845,0.5580082368042326,0.5,0.7583654820919037,0.9996241913177072,1.0
9161,0.0167048942254401,0.5580589378540022,0.5,0.5,0.9993936842074618,0.0
9162,0.0614636514299165,0.5525989063280671,0.5,0.8836959004402161,0.9995870227867272,1.0
9163,0.0167065949162271,0.5588647293274831,0.5,0.9772356748580932,0.9988553903531284,1.0
9164,0.0085845771594343,0.5903335356680763,0.7040807753801346,0.99165740609169,0.9965322325006128,1.0
9165,0.0958785910882938,0.5643184531902191,0.5,0.5,0.9994537141174078,1.0
9166,0.008481153299266,0.5586247666837985,0.5,0.399598628282547,0.9994543984648772,1.0
9167,0.0123719728466232,0.5647682424460525,0.5,0.9114905744791032,0.99920389422914,1.0
9168,0.1577165666315763,0.580982775560339,0.6971444189548492,0.9929302930831908,0.9994596439646556,1.0
9169,0.0946667137898027,0.5593522182845985,0.5,0.985539972782135,0.99956695077708,1.0
9170,0.0167064498760761,0.5445633769595946,0.5,0.7005150318145752,0.999392279481981,0.0
9171,0.0099099886685352,0.5652598866702054,0.5953895282000303,0.9566670060157776,0.3062235713005066,0.0
9172,0.0958228051651884,0.5529993969800193,0.2872623763978481,0.7819223701953888,0.9994404589524492,1.0
9173,0.0153231545299027,0.5484329481862248,0.5,0.6045995950698853,0.9984588489169256,1.0
9174,0.016705699786785,0.5578060307508914,0.5,0.9639896750450134,0.9995239571726416,1.0
9175,0.1216660606412417,0.5605582249725747,0.5,0.98817378282547,0.986292690038681,1.0
9176,0.0108463023117486,0.533893179540732,0.5,0.7771773636341095,0.9886578023433684,1.0
9177,0.0614674981923413,0.560458434860508,0.5,0.9650266468524932,0.994277604855597,0.0
9178,0.0125574482583059,0.5508657907211084,0.5,0.678499162197113,0.9991565825184808,1.0
9179,0.069487596689111,0.5671261305779215,0.6321955844759941,0.9922472834587096,0.999374032835476,1.0
9180,0.0975846317719913,0.5874532020236112,0.6357388546069463,0.81883604824543,0.9996000568789896,1.0
9181,0.2119339349028293,0.598278469258527,0.645067423582077,0.9886634051799774,0.9995128464070148,1.0
9182,0.0117550642804015,0.5714999875732916,0.6087669432163239,0.9917750954627992,0.9995462419465184,1.0
9183,0.0108693038901217,0.5432789186758962,0.5,0.9850301742553712,0.9994690073654056,1.0
9184,0.0494559191385364,0.5847869887975792,0.5963695969432592,0.989969789981842,0.9996272472199051,1.0
9185,0.0097876849613466,0.5556744641756404,0.27523491717875,0.98748517036438,0.9994691439787856,1.0
9186,0.013658289662646,0.5441723542241768,0.7549243569374084,0.9906816482543944,0.9995938086649404,1.0
9187,0.0087430003781933,0.5469568099108418,0.5,0.9863276779651642,0.999546209728578,1.0
9188,0.255042763703819,0.5871730340183922,0.6462244304517905,0.677657276391983,0.9942437773570418,1.0
9189,0.3476506344456047,0.5834551768383901,0.7446706481277943,0.766768753528595,0.9971536251250654,1.0
9190,0.005944124205137,0.5642681420424948,0.765846461057663,0.9037827253341676,0.9991852060193196,1.0
9191,0.1886841502809274,0.5800358622147569,0.5700104609131813,0.9843031764030457,0.9990860039833932,1.0
9192,0.3170929580057336,0.5883104989084232,0.698274552822113,0.9978595823049544,0.9985505643999204,1.0
9193,0.0233966105576203,0.5896364823443749,0.6283640389641126,0.9237506687641144,0.9994831319199876,0.0
9194,0.0483573729654799,0.5791286374455324,0.5864358581602573,0.5477263331413269,0.9995440330530982,1.0
9195,0.383926427179228,0.5729654552342309,0.7088895191748937,0.5099684298038483,0.9993490243214184,1.0
9196,0.006664386951954,0.5659856201733198,0.6128833144903183,0.7680265605449677,0.9995002918294632,1.0
9197,0.0067841024014856,0.5764208795906793,0.5800674743950367,0.6483229100704193,0.9856919636949896,1.0
9198,0.0074058579942941,0.5657611559954195,0.5,0.8169462382793427,0.9991228812141344,1.0
9199,0.0072751778021779,0.5635639391378944,0.3056860119104385,0.8409541249275208,0.9994765557348728,1.0
9200,0.0072822923002401,0.5584975332730813,0.5,0.9908360838890076,0.9993453479837626,1.0
9201,0.0071970626768004,0.5649398486393093,0.5,0.5,0.9961296569090335,1.0
9202,0.2479041230437493,0.5758178543615979,0.6473090425133705,0.7683622241020203,0.9996418229711708,1.0
9203,0.0073636956186617,0.5621780691450228,0.5515500518182913,0.987342119216919,0.9994976407615468,1.0
9204,0.0077192760973374,0.5499714668755001,0.5,0.9847146570682526,0.9995071378652938,1.0
9205,0.3187029920890416,0.571156306894925,0.7029333859682083,0.988007664680481,0.994514636695385,1.0
9206,0.0846419228848963,0.5678441572312449,0.5,0.7732470333576202,0.9980515133356676,1.0
9207,0.1203517417891307,0.5906575629941762,0.6188797572006782,0.9897357523441316,0.9992307696375065,1.0
9208,0.0073818094224357,0.5627131187029751,0.4744756072759628,0.9146260023117064,0.9982484314823524,1.0
9209,0.0066389458655756,0.5621688628978433,0.5,0.7615589797496796,0.999492457776796,1.0
9210,0.0059670028150921,0.546378324158085,0.0,0.9591378569602966,0.9993147470522672,1.0
9211,0.0071978300336127,0.577688506245664,0.6065306812524796,0.7669873833656311,0.999579708382953,1.0
9212,0.4925127719531492,0.5526000683938913,0.6459374129772186,0.7605111300945282,0.99954816873651,1.0
9213,0.4000157135669387,0.5457880893742395,0.5,0.9897855818271636,0.9995552094187587,1.0
9214,0.4312296339991556,0.5495222655096896,0.5084666758775711,0.5972981750965118,0.99961280671414,1.0
9215,0.0440632961960161,0.570577844236553,0.2894097529351711,0.7612481713294983,0.9996118783892598,1.0
9216,0.0044625302384225,0.5629219911334844,0.6139178201556206,0.9876790642738342,0.999645579024218,1.0
9217,0.0062402222877726,0.553741180204932,0.5680657997727394,0.7568616569042206,0.9966058337595314,1.0
9218,0.0048080063719497,0.5561919035120847,0.5,0.7750241160392761,0.9994056854629888,1.0
9219,0.0472446949259703,0.555232077948787,0.5,0.9837192595005037,0.9991497510927728,1.0
9220,0.276643008755292,0.5638904381031573,0.5,0.9897768199443816,0.9995380082982592,1.0
9221,0.0087979866088712,0.5501826208477929,0.5,0.9757500886917114,0.9996364362596069,1.0
9222,0.4751365999669019,0.5616407159204463,0.6575170159339905,0.7682639956474304,0.9994499585591256,1.0
9223,0.007221137826803,0.5662732229949838,0.7084442526102066,0.6768442988395691,0.998515872634016,1.0
9224,0.0059821350950872,0.5790015977272721,0.5782766789197922,0.5594855844974518,0.9989492698805408,1.0
9225,0.007634875453704,0.5485819867564388,0.5,0.8492604494094849,0.9973264895379544,1.0
9226,0.0079688932148557,0.550522492344873,0.5,0.7947381436824799,0.9992607600288466,0.0
9227,0.0072793380891941,0.5693103594649951,0.5,0.9869330823421478,0.9961568391881884,1.0
9228,0.0074768640683995,0.5561920695570864,0.5,0.7907194793224335,0.9993857241934164,1.0
9229,0.0073419929660509,0.5557627516816676,0.6175494492053986,0.9515070617198944,0.995916108135134,1.0
9230,0.0065775190966116,0.5700548282746629,0.5,0.9648754596710204,0.997321245726198,1.0
9231,0.0046971092088792,0.5742935069173211,0.5,0.9777594208717346,0.999527847277932,1.0
9232,0.29889131305709,0.5702909409877126,0.6188770029693842,0.5252248644828796,0.997978130588308,1.0
9233,0.009316422378067,0.5547516842896841,0.5,0.808933436870575,0.9995514043839648,1.0
9234,0.0059667302532795,0.5664669941677961,0.6272006183862686,0.8476640284061432,0.9994434413383716,1.0
9235,0.5467119533871159,0.5715998907869922,0.6795293390750885,0.932855784893036,0.9792725089937449,1.0
9236,0.0059314806447413,0.5345114471725511,0.3662629872560501,0.7697997391223907,0.9994646865525284,0.0
9237,0.0101558560716464,0.5788215107217958,0.5,0.6138327121734619,0.9830129947513342,1.0
9238,0.288707830127227,0.5593991524755091,0.5,0.8231557309627533,0.9987127269851044,1.0
9239,0.7711189436693783,0.5405074893713944,0.5,0.7777509987354279,0.999613882653648,1.0
9240,0.0068574470265446,0.5833480738570301,0.6803420428186655,0.7497693300247192,0.9955608705058694,1.0
9241,0.0154706530114148,0.5298360249660257,0.5,0.7600400149822235,0.9981470094062388,1.0
9242,0.0059085587607666,0.5524193202014884,0.5,0.7896548211574554,0.9994197229971178,1.0
9243,0.0116973325092216,0.5446461265394975,0.0,0.9907654821872712,0.9988100923364982,0.0
9244,0.6690317320022607,0.5712454996675015,0.5,0.7703308463096619,0.9397625103592872,1.0
9245,0.0116973275605569,0.5319421602283225,0.5,0.8744650557637215,0.9996620708552656,1.0
9246,0.0101560019251643,0.5510561019761997,0.0,0.7695315480232239,0.9936234182678164,1.0
9247,0.0101559266419386,0.537407147938601,0.5,0.5228195786476135,0.9996639775054064,0.0
9248,0.0154706529043686,0.5309117470980974,0.5,0.7706837952136993,0.9991262419498526,1.0
9249,0.0093164079672649,0.5544135283636832,0.2447283770889043,0.7872287929058075,0.9993191839312204,1.0
9250,0.5478276882774178,0.5357089242876143,0.5,0.9698673188686372,0.4412821531295776,0.0
9251,0.9437098609188525,0.5357073911756003,0.5,0.5939567387104034,0.9743628092110156,1.0
9252,0.0084560058295528,0.5673102516074213,0.5,0.9604363441467284,0.2571321129798889,0.0
9253,0.0093178269287881,0.546662748653735,0.6206982582807541,0.5895822942256927,0.999424051202368,1.0
9254,0.6789985652725185,0.571469359242763,0.7927479669451714,0.75,0.8810921534895897,1.0
9255,0.0059314871819112,0.552502042291274,0.6840294152498245,0.75,0.9995232006185688,0.0
9256,0.0059314834090758,0.5833914733117127,0.5,0.9806278049945832,0.5377342998981476,0.0
9257,0.0051180975081853,0.5836000456405255,0.6518733948469162,0.7613491714000702,0.9996192271646578,1.0
9258,0.3714260410744161,0.5792495713600311,0.7910011410713196,0.974674791097641,0.9995760766614694,1.0
9259,0.0048675426270757,0.5962689888921773,0.6826298229396344,1.0,0.9995359493186696,1.0
9260,0.0061270414385475,0.5934661626783049,0.6032506983727217,0.9907176792621613,0.9995681682776194,1.0
9261,0.0055876197277884,0.5680788388061727,0.638547994196415,0.7638401389122009,0.9996080856362825,1.0
9262,0.0039071366266864,0.556055248366128,0.6131698340177536,0.9782094061374664,0.999544341757428,1.0
9263,0.0068848859256834,0.5665862537135459,0.5843119286000729,0.987677276134491,0.9772276263684034,1.0
9264,0.1276912505005676,0.5886899029945947,0.6206009812653065,0.9790922701358796,0.9994011919479816,1.0
9265,0.0070619590586996,0.5749326182710106,0.6339775994420052,0.9770972430706024,0.9995632817735896,1.0
9266,0.0039216177162757,0.5523498514191164,0.5,0.7715498507022858,0.9995541838579812,1.0
9267,0.0059278122574942,0.5620469047981944,0.6656796783208847,0.9917621910572052,0.999257178627886,1.0
9268,0.0073803108679179,0.56621002692326,0.5,0.9911706745624542,0.998787458986044,1.0
9269,0.006414885147237,0.5713940798452477,0.6252938061952591,0.9871851801872252,0.9996208867814858,1.0
9270,0.0072076736642235,0.5634502822001903,0.6401262916624546,0.8871202170848846,0.9975721864029764,1.0
9271,0.0084457304623952,0.5491539073237219,0.5,0.524630218744278,0.9995218057592864,1.0
9272,0.1743608145348621,0.5779620871258192,0.6295964121818542,0.9868617951869963,0.99951099709142,1.0
9273,0.0069427402652739,0.5740363369278498,0.5,0.865102231502533,0.9994268490117976,1.0
9274,0.0054307792530073,0.5596484076288332,0.5877561345696449,0.8040181696414948,0.9993973495438696,1.0
9275,0.0259383306748434,0.5716989414659795,0.6588882207870483,0.9926294088363647,0.9974310754332693,1.0
9276,0.0054172903169402,0.5820400678467847,0.5786769585683942,0.5698905512690544,0.999022024567239,0.0
9277,0.0349832160329474,0.5679378170131903,0.6078449450433254,0.9924465119838716,0.9994981399504468,1.0
9278,0.1144680810376207,0.5961808973753009,0.5848449785262346,0.8756485283374786,0.9995460674108472,1.0
9279,0.0056570497220466,0.5573679296855987,0.5754511952400208,0.9892983436584472,0.999427528702654,1.0
9280,0.0042141999984429,0.5607439566915687,0.3613935485482216,0.7666490077972412,0.9995179075049236,1.0
9281,0.0045974652341319,0.5805404059973293,0.6201537154614926,0.9839571714401244,0.999577217939077,1.0
9282,0.3674474509593693,0.5824925982703812,0.6476427763700485,0.9689682722091676,0.9778139609843493,1.0
9283,0.0328055444746148,0.5835244642133175,0.6147714927792549,0.7626446485519409,0.999511297675781,1.0
9284,0.0057098126519471,0.5450339954767943,0.3084073290228843,0.989412397146225,0.9995082889217884,1.0
9285,0.0059300899210047,0.5687423321650324,0.6049492368474603,0.7664117813110352,0.999603850999847,1.0
9286,0.0068235889872007,0.5734212064322645,0.6021120399236679,0.7372758984565735,0.9993555127293804,1.0
9287,0.006295638831587,0.5548458669558554,0.5,0.9802365005016328,0.9993735126918182,1.0
9288,0.024395591231987,0.5878823360542307,0.6330674365162849,0.5502512454986572,0.9995746767381206,1.0
9289,0.1158273231486526,0.5950606977446771,0.6129384737993989,0.9753016531467438,0.9992449592682532,1.0
9290,0.6760073069821724,0.5508441059413416,0.5,0.8959409445524216,0.9989303540205584,1.0
9291,0.0063131106545617,0.5606365000998105,0.7240491211414337,0.7615831196308136,0.9995536082715262,1.0
9292,0.0072144318969366,0.5476875509097062,0.5,0.516684353351593,0.9992485175025648,1.0
9293,0.0059994621515597,0.5965754975538236,0.6100723156705499,0.7131267040967941,0.9991172666777856,1.0
9294,0.4758866874058536,0.5906689584725573,0.627867902815342,0.7614835500717163,0.9995198178803548,1.0
9295,0.0060333940580397,0.573557760221246,0.6316007971763611,0.7866191864013672,0.9995314685220364,1.0
9296,0.0058391769316721,0.5526676438997469,0.5,0.7776791453361511,0.9994693860062398,1.0
9297,0.0056843213254915,0.5672006316917881,0.615133635699749,0.7666528224945068,0.9995890282443723,1.0
9298,0.0057558760428023,0.5505228519936634,0.5,0.7691047787666321,0.9993891993071884,1.0
9299,0.1003615253126538,0.6069128100823215,0.6605527121573687,0.9013100266456604,0.9976573791354896,1.0
9300,0.004787495176575,0.6025932086119028,0.5843578511849046,0.3839935958385467,0.9993453841889276,1.0
9301,0.0054292540636821,0.5719449824241084,0.554030409703652,0.9770020246505736,0.9995020900387316,1.0
9302,0.0033867559629433,0.609001375863094,0.6593767513831457,0.9190951287746428,0.939678318798542,1.0
9303,0.0098066006446637,0.5728145964553706,0.5,0.9759828746318816,0.9986980155808852,1.0
9304,0.0076814985417559,0.5692418925140672,0.5,0.9818479418754578,0.999633299477864,1.0
9305,0.2226763250018173,0.5658567832452817,0.6689438968896866,0.986106902360916,0.999435987439938,1.0
9306,0.0046086633231853,0.566692742465899,0.6885920117298762,0.987802654504776,0.9995404836663512,1.0
9307,0.0182753475617081,0.5922698308185601,0.5767268341566835,0.3781507611274719,0.9986855421448126,1.0
9308,0.0275585373137581,0.5734528461831729,0.5,0.8885385394096375,0.9995619539986365,1.0
9309,0.0068279141622606,0.5832138226861826,0.6102529801428318,0.9889821410179138,0.9995655776874628,1.0
9310,0.0080637069270511,0.5298364873466683,0.5,0.5989354699850082,0.9994933621492236,1.0
9311,0.0062664864654886,0.5833531014372159,0.5525377616286278,0.88613161444664,0.997549758059904,0.0
9312,0.0071281195890865,0.5717671706478832,0.6132678985595703,0.9865289628505708,0.8834689781069756,1.0
9313,0.0055245105132728,0.5647082860400114,0.5,0.9828678071498872,0.9992908292333595,1.0
9314,0.3072449679098845,0.5566568321341204,0.5,0.7725579142570496,0.9992069021682256,1.0
9315,0.0039327458833624,0.5476263857922994,0.5,0.7683738470077515,0.9995622994028964,1.0
9316,0.0057053330518046,0.5486518861918086,0.5,0.9716553688049316,0.9993842814001256,1.0
9317,0.0084469865871036,0.557915945016823,0.2965588998049497,0.991828590631485,0.9989562059054152,1.0
9318,0.0070305906104182,0.5581109988614088,0.5,0.7577525675296783,0.9987084828317164,1.0
9319,0.2003490311645317,0.571285009884584,0.5890348268051943,0.7648681998252869,0.9995576546352822,1.0
9320,0.0080636934406829,0.531942468938204,0.5,0.9666723608970642,0.9995316489075776,1.0
9321,0.021872885995539,0.5875504296029864,0.5691265772329643,0.7712782323360443,0.999576996837277,1.0
