,rating,text,business_name,business_category,business_description,_id
842114,5,"Unique, beautiful environments. Not to be missed.",Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.128148490335409e+20_1518164087767
842118,5,Small and out of the way. The back up bathroom is also here for when the summit visitor center's are closed.,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.0001653734715141e+20_1503218114518
842106,4,"Rugged hike that makes you feel like you have stepped into an alien world. This is an amazing hike to get close to a dormant volcano and some hiking at a very high elevation.  Not for the weak of heart, but not the most difficult either. Elevation will be the biggest pain. Also, it can be cold up here.",Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.10494514107558e+20_1398204976610
842104,5,Absolutely amazing views!!,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.1192651710278731e+20_1581831155205
842100,5,Short climb and get a great view. Easy to watch multiple volcanoes on the other side,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.1299931466101675e+20_1537424315354
842127,5,Crazy to go from trees to volcanic terrain,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.1426293654461409e+20_1473909686680
842102,5,Definitely pull off into this stop on your way down the volcano.  it has breathtaking views.,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.0612080173344891e+20_1532699076163
842096,5,Wonderful view. Stop and see it.,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.0877997168475859e+20_1578138219255
842103,5,Beautiful,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.0663989710868818e+20_1559605099822
842117,5,Beautiful,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.0275035103300747e+20_1560146027531
842113,5,Amazing views.,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.0185566034612822e+20_1560201551759
842087,5,Highly recommend this overlook. You only need to take a few steps to see an amazing view of the volcano valley. You can also turn around and see the rest of the Maui island from this very spot. This is the top overlook in my opinion of this park.,Kalahaku Overlook,['Vista point'],"Observation deck overlooking crater floor of Haleakala volcano, with plaques on volcanic formations.",1.061564916401931e+20_1615771451082
1270173,5,I love this beach! There are alot of restaurants to eat at.,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0290477565434983e+20_1560993564434
1270207,5,Very pretty,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1041165960080527e+20_1569445566834
1270114,5,"Really quite a lot to do and see here, with some really interesting and unique gift shops - including one of my favorites, whose front window is down in one of my photos below - and yummy Hawaiian shaved ice. Not to mention the fairly gentle surf at the clean and uncrowded beach itself. Outdoor shower and clean restrooms available.

Only drawback is that parking is rather tricky, as not much in the way of parking lots. It's mostly parallel parking on the beach service road, which shaves the road down to one lane. Was like a fun puzzle when cars are trying to squeeze past each other on the badly-maintained dirt road.

However, the parking frustration was worth it. Would highly recommend this beach on the South shore.",Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0713799751173825e+20_1560759199181
1270157,5,Very nice clean beach. Not overrun by tourists.,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.142653625549458e+20_1561917839075
1270138,5,"Awesome, awesome! Little beach! Not at all what I expected. The water was excellent! Plenty of restaurants to choose from nearby, as well as little tourist shops. We were here when the cruise ship came in, this place is definitely set up to handle large crowds very easily. We did not have to wait to get drinks, or anything.",Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.104167290294597e+20_1546064211809
1270240,5,"(Translated by Google) Not much room for this parking but its worth it

(Original)
Pas beaucoup de place pour ce garer mais sa vaut le coup",Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1502624447521479e+20_1560551990273
1270186,5,Beautiful beach with fantastic snorkeling,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1369851452696619e+20_1559401068472
1270121,4,"Nice beach, surf is perfect for beginners, but water isn't perfect because of the stream.",Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0537249770758468e+20_1531954344943
1270208,5,Its nice,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0381567418535602e+20_1569202210549
1270191,5,beautiful shore in Kauai: to be visited,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1617795035643408e+20_1556547845532
1270129,1,Bad waves bad people bad water bad beach,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.144272606800747e+20_1592774028476
1270233,5,Epic!,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1234623526447713e+20_1539698647211
1270122,5,"Nice little beach. Saw a lot of surfers in the water, volleyball area, and grass space to sit as well.",Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1769377826192933e+20_1550020292085
1270215,5,It's awesome!,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0033365318970687e+20_1530911999375
1270154,5,Lovely  Area for family and friends to hang out,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0058325044158534e+20_1571913737329
1270143,5,"we go at night just to take in the sea air, sound of the waves, and to enjoy the peace and quiet away from the hustle and bustle of the cruise ship where we work.",Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.116514982833137e+20_1572703223024
1270206,5,Wonderful beach,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0879752116740497e+20_1569940228628
1270108,4,"This is a beautiful beach, with some great surf in the afternoon. Unfortunately, the beach is not exactly secluded due to the large resort facing it.",Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1812662555448757e+20_1617801096892
1270217,5,Beautiful scenery,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1399285469647362e+20_1561237959888
1270231,5,Beautiful,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1433533271705598e+20_1570299963312
1270181,4,"Good beach for learning to surf or sitting in the sun, but otherwise not great",Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.1044507140722613e+20_1546721201554
1270152,5,Any beach in Hawaii is beautiful.,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0345060252413002e+20_1579253800965
1270214,4,Relax beach near the pier.,Kalapaki Beach,['Beach'],"Picturesque crescent of sand with a protected cove for swimming, backed by an upscale resort.",1.0185566034612822e+20_1560541791292
549737,5,"The greatest ukulele brand in the world!

The two greatest ukulele players ever - Jake Shimabukuro and Taimane Gardner - use Kamaka.  That in itself should tell you something.  Then you add in their history and the fact that they concentrate on ONLY making ukuleles, and you'll know why Kamaka ukuleles are the most sought after ukes in the business.

Buy one.  You won't have any regrets!","Kamaka Hawaii, Inc.","['Musical instrument store', 'Manufacturer', 'Musical instrument repair shop']","Long-running store offering specially crafted ukuleles, plus weekday tours of their factory.",1.0840111126202987e+20_1619030144744
549738,5,Love the people there. Aunty was so kind and helped me and my friend out.,"Kamaka Hawaii, Inc.","['Musical instrument store', 'Manufacturer', 'Musical instrument repair shop']","Long-running store offering specially crafted ukuleles, plus weekday tours of their factory.",1.001871978686116e+20_1610418729410
549745,5,Very interesting.  Real treat to meet the founders,"Kamaka Hawaii, Inc.","['Musical instrument store', 'Manufacturer', 'Musical instrument repair shop']","Long-running store offering specially crafted ukuleles, plus weekday tours of their factory.",1.0523615568304107e+20_1535668923519
549742,5,Most amazing family owned business. The Ferrari of ukuleles,"Kamaka Hawaii, Inc.","['Musical instrument store', 'Manufacturer', 'Musical instrument repair shop']","Long-running store offering specially crafted ukuleles, plus weekday tours of their factory.",1.003906091905003e+20_1543444995399
549744,5,Mr. Kamaka gives the family history to start the tour and Kamaka Jr. takes you back into the back. It is a truly wonderful experience for any ukulele lover or musician.,"Kamaka Hawaii, Inc.","['Musical instrument store', 'Manufacturer', 'Musical instrument repair shop']","Long-running store offering specially crafted ukuleles, plus weekday tours of their factory.",1.064795556240241e+20_1517045820961
549743,5,Very informative tour with friendly staff. The history of this establishment is awe inspiring and goes to show how well a business can do if they make a quality product.,"Kamaka Hawaii, Inc.","['Musical instrument store', 'Manufacturer', 'Musical instrument repair shop']","Long-running store offering specially crafted ukuleles, plus weekday tours of their factory.",1.1662953068247558e+20_1518136842653
549746,5,Fred Kamaka and sons give a history and full tour of their long running ukulele factory. Tour is free and totally worth it!,"Kamaka Hawaii, Inc.","['Musical instrument store', 'Manufacturer', 'Musical instrument repair shop']","Long-running store offering specially crafted ukuleles, plus weekday tours of their factory.",1.0511992917335056e+20_1477431676279
380112,5,"(Translated by Google) HEALTH HOUSE

(Original)
AHU'ENA HEIAU",Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0043818145689646e+20_1548276967682
380088,5,Awesome kalua pig beautiful luau,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.1022683644065382e+20_1567512807964
380101,5,Love it,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.150946862495476e+20_1557765104833
380105,5,This place is absolutely beautiful,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.033667702627761e+20_1484597372107
380091,3,Luau here was great. Food is just ok.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0317505330926225e+20_1532761208329
380106,5,Loved the place.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0220997204237699e+20_1490930820000
380096,5,Beautiful spot to visit!,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0189024033761654e+20_1571564933633
380087,5,The luau here was awesome. Great environment for the kids also with pre-show activities.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.111019959434388e+20_1532796945001
380081,5,Fabulous views. Water clear and great for swimming.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0458804355986519e+20_1559350829958
380092,5,"It's a really neat historic place that is just sitting there, most people probably would skip over it.",Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0050403507291526e+20_1510838165884
380082,5,Very informative,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.034192067142724e+20_1519356318173
380109,5,I'm glad this is unchanged over the years. Glad it wasn't on Oahu lol.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.119686808575376e+20_1470256409871
380071,5,"After Kamehameha's death, a hale poki (mortuary house) was built next to the heiau to hold his bones. While the original buildings are now gone, the site has several reconstructed structures and is important as not only the last residence of Kamehameha I, who united all of the Hawaiian Islands, but also as the capital of the Kingdom of Hawai'i and the site were the Hawaiian system of kapu was ended and the first Christian missionaries landed on the islands.",Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.128443551689468e+20_1615932844429
380077,5,"Best Luau in Hawaii..
Thank You.",Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.145575056840703e+20_1536037494964
380104,5,amazing,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0578535258611648e+20_1518382583478
380090,4,Great little location to visit. Good break from being in the water,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.1749660731209892e+20_1465255198573
380094,5,Located right by many hotels. One can easily access this location.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.1768840232002475e+20_1498919250202
380078,5,This place is great for small children or beginner snorkelers you can also rent paddle boards if you'd like to try your luck with that,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0902604242920287e+20_1566498982622
380085,4,Great place to walk around and get a feel for Hawaiian culture prior to modern times.  Expect to spend at least an hour here walking around and looking.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0103228642212484e+20_1531434649645
380074,5,This landmark was very cool to see and learn about during an authentic luau we went to.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0089565017735353e+20_1551560498186
380099,3,Interesting area. Diverse geography.,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.14281176821369e+20_1479236657409
380075,5,Great food good drinks and amazing show. Highly recommend,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0124595265743808e+20_1568159252152
380108,4,Can't wait to go back,Kamakahonu National Historic Landmark,"['Historical place', 'Tourist attraction']",1970s reconstruction of the residence of King Kamehameha I at the the King Kamehameha Hotel.,1.0596585988225692e+20_1471893130533
277530,4,Excellent ramen in a food truck in the food truck park of waikiki. Check in on yelp for a first time discount. The potstickers are great and my favorite is the spicy wild.,Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.1799201570118523e+20_1476563390062
277524,5,"DELICIOUS RAMEN

Picnic tables surrounded by food trucks gives this spot a great vibe. It was like a oasis away from the posh stores and over priced bars off the main road.

The RAMEN and SERVICE was great
- noodles were firm and chewy
- The shoyu ramen has a super kick of flavor which was addicting.
- The beefy wild was more mild in flavor which was also excellent because the garlic wasn't over powering.",Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.1411818963100217e+20_1479227980117
277528,5,"Off busy kalakaua Ave, good food, good value, fun atmosphere!",Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.1483588505260868e+20_1487794834558
277523,5,The beef comes with ramen is amazing!! And the ramen is also great!! Highly recommended!!!,Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.031687688771715e+20_1511814562205
277531,5,Beefy wild. I like it. A Lot. Oishi desuneh!!!,Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.0633621646915361e+20_1512722276665
277525,5,"Amazing Ramen! Great broth, really good noodles (nice bite on them). Prettt fun casual atmosphere sitting in a small food truck lot. Highly recommended!",Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.1287457793417191e+20_1526453392630
277527,5,Glad we found this place. Great taste at a reasonable price.,Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.1544795613447409e+20_1517903037120
277526,5,"Offers a choice of 8 different beef based ramen. I ordered the first ramen on their menu, as it was more popular among locals and tourists. The meat was well done with the outside being nicely caramelized. The base was pretty good for a street food ramen. Overall the dish was quite perfect and definitely would love to eat here again!",Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.0118920535576648e+20_1517266201260
277529,5,"Outstanding Asian food truck, great selection to choose from with reasonable prices in the heart of Waikiki Beach area.",Kamitoku Ramen,['Ramen restaurant'],Hearty servings of home-style ramen is the draw at this beachside food truck with outdoor seating.,1.0516216655529545e+20_1513544315662
322445,5,Awesome beauty.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.1564790827501987e+20_1522576420824
322432,5,Peaceful setting good photos,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0879259082340264e+20_1543191508756
322433,4,Very nice spot to view some endemic birds. Wish there were some more trails and viewing areas.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.1791191299315948e+20_1516471736759
322444,2,Not a place I would go.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0054361786732654e+20_1499283143003
322442,5,Beautiful beach,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0738112466709071e+20_1545111749617
322448,5,"(Translated by Google) Beautiful swampy place where you can see different species of birds

(Original)
Hermoso lugar pantanoso donde se pueden ver distintas especies de aves",Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0476891739765676e+20_1517200514117
322410,5,Perfect,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0153350035173392e+20_1620170863084
322420,4,Can be chilly sometimes but beautiful and peaceful.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0067060247617513e+20_1558402301448
322415,5,Very clean park. Had clean restrooms and showers. Mostly local families coming for barbeque.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0030421054587355e+20_1576326193461
322409,4,Beautiful beach located in town. (Kahului),Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0558748420706615e+20_1498601744336
322412,5,Charming little sanctuary by a very busy road. Why not check it out. Especially appealing to the bird enthusiast.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.1154398438094948e+20_1553497999624
322435,5,Beautifull...,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.117783243095947e+20_1550621322990
322439,5,Underappreciated slice of nature in the middle of urban Maui.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.101249807134112e+20_1515181240927
322427,4,Very peaceful and romantic place to chill for a minute while out cruizen in Kahului Maui.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0436209897954324e+20_1512698367735
322425,2,Glad it's there but very smelly,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0973534529574955e+20_1581182602985
322421,1,"Never really been there. But, its a smelly mess every time I drive by.",Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.1688274671460005e+20_1576470531113
322449,4,"(Translated by Google) Good place

(Original)
Buen lugar",Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0484850169055999e+20_1546723680306
322423,4,"When we were there we could see only a few birds and all trails were closed. Also the visitor center was not open. Anyway, nice place.",Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.009274850273033e+20_1480193919235
322416,4,"A nice quiet place to see a few waterbirds. It has 2 entrances on both sides and some little trails if you enter from the beach side Amala Pl. road. The other entrance at Haleakala Road with 10 parking lots has no trials but a small house with 2 benches

Actually there is not to much going on.",Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0650124763691891e+20_1518933115497
322424,4,"Nice, small quiet place to see a few birds. Could use more trails going through in order to see more though.",Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0830638606883024e+20_1516689157407
322438,5,Seeing the Nene Geese is a treat!,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.0841903191577474e+20_1522454040975
322434,5,Very nice,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.1178672338138299e+20_1572405846511
322405,5,Easy to spot native birds here that you might not get to see elsewhere. Well-maintained boardwalk.,Kanaha Pond State Wildlife Sanctuary,"['Wildlife refuge', 'Tourist attraction']",This natural area situated amid coastal wetlands provides a habitat for various indigenous birds.,1.16048354288544e+20_1616482276874
1184612,4,"Neat cave, short walk in, a little creepy but worth it to check out!",Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.0527687920727337e+20_1477497475728
1184666,2,"Disappointing, over hyped",Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.0060347263892644e+20_1556443146839
1184671,5,Awesome view,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1789565319514853e+20_1536562820051
1184600,4,Neat little cave. Not much to see.,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1082244937083622e+20_1539832009532
1184599,4,It is a large cave that isn't too deep.  Parking area is a beautiful lookout facing the sea.,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1107904678268684e+20_1534953982891
1184503,5,Rare treat to find on the way.,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.177021150787691e+20_1614804164765
1184679,5,"Easy hike,great views",Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1797029922656e+20_1496004938127
1184528,3,"I'm always up for an adventure so I was looking forward to stopping by this cave. To explore any further, you'd have to be pretty serious as there are two very small openings at either side of the cave. It looks manageable, but I was wearing swim trunks, Toms, and a rash guard so we didn't venture too far.

Fun little five minute pitstop otherwise.",Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1549322998154271e+20_1493400253742
1184619,4,"The cave doesn't appear to be very deep, but it's kinda cool, and there's beach access just up the road",Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1413643573703991e+20_1542058971969
1184654,5,Home sweet home,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.046078179105244e+20_1519023878528
1184513,3,Neat little stop for quick peak at a cave.  There is a hole way in the back you can climb in and it goes back farther.  Its super dark so flashlight is hella better then iPhone.,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.168669674159399e+20_1566714870850
1184573,5,Very beautiful!!,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.0134807608412257e+20_1601868237889
1184658,4,Cool story behind the cave.,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1836822275231331e+20_1490034304810
1184617,5,Super cool! Parking across the street!,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1088340271501851e+20_1547177588667
1184564,5,"Went all the way to the back of this cave.   Its really easy to get into and walk back there.   It looks pretty stable except for the entrance with fallen rock all around.  In any other state they would have fenced it off by now because of fear of lawsuits. However here its still open to the public, as it should be.",Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1342577523702684e+20_1508930372545
1184504,5,Great place to discover!,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1603302782103688e+20_1616978014848
1184622,4,Pretty Cool.. kinda creepy,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.0405343640232998e+20_1526117673668
1184520,5,Neat cave. Doesn't go too far back but worth the visit,Kaneana Cave (Makua Cave),"['Cave', 'Tourist attraction']","Unmaintained cave in a volcanic cliff, sacred to local people, needing a flashlight to view inside.",1.1776873401686493e+20_1556239227920
